"feature id","feature label","shid","geoid","Housing Built 1939 or Earlier (2020-2024)","Housing Built 1940 to 1949 (2020-2024)","Housing Built 1950 to 1959 (2020-2024)","Housing Built 1960 to 1969 (2020-2024)","Housing Built 1970 to 1979 (2020-2024)","Housing Built 1980 to 1989 (2020-2024)","Housing Built 1990 to 1999 (2020-2024)","Housing Built 2000 to 2009 (2020-2024)","Housing Built 2010 to 2019 (2020-2024)","Housing Built 2020 or Later (2020-2024)"
"publicpolygonfeature:5:38577","ZIP Code 19002","country:us/state:pa/zip:19002","19002","1781","417","2147","1429","1896","1935","1707","850","269","418"
"publicpolygonfeature:5:38578","ZIP Code 19003","country:us/state:pa/zip:19003","19003","2982","721","599","548","514","287","38","108","261","83"
"publicpolygonfeature:5:38579","ZIP Code 19004","country:us/state:pa/zip:19004","19004","1169","616","557","625","498","302","253","163","406","135"
"publicpolygonfeature:5:38580","ZIP Code 19006","country:us/state:pa/zip:19006","19006","469","331","2233","1878","1457","1181","231","522","316","108"
"publicpolygonfeature:5:38581","ZIP Code 19044","country:us/state:pa/zip:19044","19044","248","189","685","838","1791","2432","380","272","400","63"
"publicpolygonfeature:5:38582","ZIP Code 19007","country:us/state:pa/zip:19007","19007","2712","671","2347","843","1429","424","385","336","164","70"
"publicpolygonfeature:5:38583","ZIP Code 19008","country:us/state:pa/zip:19008","19008","424","494","3019","1526","610","672","307","366","94","29"
"publicpolygonfeature:5:38584","ZIP Code 19009","country:us/state:pa/zip:19009","19009","95","25","30","42","73","82","20","11","13","0"
"publicpolygonfeature:5:38585","ZIP Code 19010","country:us/state:pa/zip:19010","19010","1772","680","1701","1181","1031","862","461","280","327","98"
"publicpolygonfeature:5:38586","ZIP Code 19012","country:us/state:pa/zip:19012","19012","794","242","774","215","211","13","16","17","38","0"
"publicpolygonfeature:5:38587","ZIP Code 19046","country:us/state:pa/zip:19046","19046","2782","637","1930","1276","912","277","202","328","159","22"
"publicpolygonfeature:5:38588","ZIP Code 19013","country:us/state:pa/zip:19013","19013","5397","2402","2306","1901","1045","589","738","941","318","48"
"publicpolygonfeature:5:38589","ZIP Code 19014","country:us/state:pa/zip:19014","19014","341","514","1822","1357","1561","763","1169","640","113","13"
"publicpolygonfeature:5:38590","ZIP Code 19015","country:us/state:pa/zip:19015","19015","1035","447","1385","1378","1556","806","95","198","131","113"
"publicpolygonfeature:5:38591","ZIP Code 19017","country:us/state:pa/zip:19017","19017","35","0","9","10","0","31","20","15","17","0"
"publicpolygonfeature:5:38592","ZIP Code 19018","country:us/state:pa/zip:19018","19018","1427","1636","3241","1018","1524","552","500","168","37","11"
"publicpolygonfeature:5:38593","ZIP Code 19020","country:us/state:pa/zip:19020","19020","1437","678","3143","3184","7105","3036","1939","1744","937","92"
"publicpolygonfeature:5:38594","ZIP Code 19029","country:us/state:pa/zip:19029","19029","334","232","701","207","130","219","57","20","17","0"
"publicpolygonfeature:5:38595","ZIP Code 19030","country:us/state:pa/zip:19030","19030","137","79","1783","901","787","571","352","12","77","9"
"publicpolygonfeature:5:38596","ZIP Code 19031","country:us/state:pa/zip:19031","19031","359","176","632","206","161","155","67","27","250","11"
"publicpolygonfeature:5:38597","ZIP Code 19032","country:us/state:pa/zip:19032","19032","228","257","863","785","423","67","100","17","0","0"
"publicpolygonfeature:5:38598","ZIP Code 19033","country:us/state:pa/zip:19033","19033","391","245","1354","446","263","188","126","122","91","7"
"publicpolygonfeature:5:38599","ZIP Code 19034","country:us/state:pa/zip:19034","19034","544","73","347","511","452","321","181","153","135","10"
"publicpolygonfeature:5:38600","ZIP Code 19035","country:us/state:pa/zip:19035","19035","253","15","236","235","171","138","39","188","104","0"
"publicpolygonfeature:5:38601","ZIP Code 19047","country:us/state:pa/zip:19047","19047","1499","484","1326","927","2217","3217","1484","1622","527","39"
"publicpolygonfeature:5:38602","ZIP Code 19050","country:us/state:pa/zip:19050","19050","5243","2324","2141","1228","967","770","243","186","99","38"
"publicpolygonfeature:5:38603","ZIP Code 19053","country:us/state:pa/zip:19053","19053","951","442","2431","1274","1479","1967","635","494","1233","36"
"publicpolygonfeature:5:38604","ZIP Code 19054","country:us/state:pa/zip:19054","19054","115","95","4139","534","1037","297","65","273","100","21"
"publicpolygonfeature:5:38605","ZIP Code 19055","country:us/state:pa/zip:19055","19055","134","92","3272","646","417","125","158","77","104","24"
"publicpolygonfeature:5:38606","ZIP Code 19076","country:us/state:pa/zip:19076","19076","964","430","476","340","112","143","155","68","0","0"
"publicpolygonfeature:5:38607","ZIP Code 19078","country:us/state:pa/zip:19078","19078","779","686","1908","568","482","267","93","88","41","8"
"publicpolygonfeature:5:38608","ZIP Code 19056","country:us/state:pa/zip:19056","19056","268","117","3622","703","743","281","138","181","64","0"
"publicpolygonfeature:5:38609","ZIP Code 19057","country:us/state:pa/zip:19057","19057","159","190","4276","686","390","236","480","36","22","0"
"publicpolygonfeature:5:38610","ZIP Code 19060","country:us/state:pa/zip:19060","19060","378","42","143","163","123","336","1200","1383","257","21"
"publicpolygonfeature:5:38611","ZIP Code 19061","country:us/state:pa/zip:19061","19061","1496","870","1633","559","821","1133","807","501","158","0"
"publicpolygonfeature:5:38612","ZIP Code 19079","country:us/state:pa/zip:19079","19079","717","370","1064","508","361","271","89","97","66","0"
"publicpolygonfeature:5:38613","ZIP Code 19081","country:us/state:pa/zip:19081","19081","1125","173","1254","551","227","56","57","63","55","0"
"publicpolygonfeature:5:38614","ZIP Code 19063","country:us/state:pa/zip:19063","19063","1985","975","2980","1884","2144","2045","1597","475","1154","320"
"publicpolygonfeature:5:38615","ZIP Code 19064","country:us/state:pa/zip:19064","19064","1031","1239","4193","1067","670","218","167","208","109","0"
"publicpolygonfeature:5:38616","ZIP Code 19066","country:us/state:pa/zip:19066","19066","967","231","335","186","26","8","48","0","30","0"
"publicpolygonfeature:5:38617","ZIP Code 19082","country:us/state:pa/zip:19082","19082","7324","2768","2650","1840","951","444","225","154","336","0"
"publicpolygonfeature:5:38618","ZIP Code 19067","country:us/state:pa/zip:19067","19067","2039","863","3311","2968","3125","4057","3872","844","654","242"
"publicpolygonfeature:5:38619","ZIP Code 19070","country:us/state:pa/zip:19070","19070","440","363","963","225","371","302","95","19","12","0"
"publicpolygonfeature:5:38620","ZIP Code 19072","country:us/state:pa/zip:19072","19072","1992","462","424","930","244","113","68","32","119","22"
"publicpolygonfeature:5:38621","ZIP Code 19073","country:us/state:pa/zip:19073","19073","547","389","1669","1217","1099","981","918","675","1098","414"
"publicpolygonfeature:5:38622","ZIP Code 19074","country:us/state:pa/zip:19074","19074","805","360","497","406","123","5","111","57","87","0"
"publicpolygonfeature:5:38623","ZIP Code 19075","country:us/state:pa/zip:19075","19075","222","858","1284","148","124","155","65","13","66","0"
"publicpolygonfeature:5:38624","ZIP Code 19085","country:us/state:pa/zip:19085","19085","240","41","558","241","89","290","207","96","44","0"
"publicpolygonfeature:5:38625","ZIP Code 19086","country:us/state:pa/zip:19086","19086","659","286","1255","714","603","592","238","181","44","0"
"publicpolygonfeature:5:38626","ZIP Code 19087","country:us/state:pa/zip:19087","19087","1830","602","2444","1685","1452","2735","831","424","462","91"
"publicpolygonfeature:5:38627","ZIP Code 19090","country:us/state:pa/zip:19090","19090","953","488","2506","1398","1488","416","240","77","450","51"
"publicpolygonfeature:5:38628","ZIP Code 19094","country:us/state:pa/zip:19094","19094","374","15","578","171","142","152","67","0","75","22"
"publicpolygonfeature:5:38629","ZIP Code 19095","country:us/state:pa/zip:19095","19095","683","227","952","635","405","390","114","15","291","122"
"publicpolygonfeature:5:38630","ZIP Code 19120","country:us/state:pa/zip:19120","19120","10237","5512","5109","2265","1160","808","324","321","83","10"
"publicpolygonfeature:5:38631","ZIP Code 19121","country:us/state:pa/zip:19121","19121","6841","2031","1491","963","1449","1080","1016","2587","2655","745"
"publicpolygonfeature:5:38632","ZIP Code 19122","country:us/state:pa/zip:19122","19122","2764","332","573","791","415","373","506","655","3206","1047"
"publicpolygonfeature:5:38633","ZIP Code 19123","country:us/state:pa/zip:19123","19123","3239","226","597","419","662","433","1003","1470","2175","1142"
"publicpolygonfeature:5:38634","ZIP Code 19124","country:us/state:pa/zip:19124","19124","11814","5945","4131","1810","2160","843","227","220","187","0"
"publicpolygonfeature:5:38635","ZIP Code 19125","country:us/state:pa/zip:19125","19125","7750","543","438","379","411","359","147","546","2443","567"
"publicpolygonfeature:5:38636","ZIP Code 19126","country:us/state:pa/zip:19126","19126","3536","923","1531","555","387","328","179","75","18","0"
"publicpolygonfeature:5:38637","ZIP Code 19127","country:us/state:pa/zip:19127","19127","1649","159","494","175","152","166","70","236","283","168"
"publicpolygonfeature:5:38639","ZIP Code 19128","country:us/state:pa/zip:19128","19128","5444","1319","2292","3905","1717","1547","464","958","909","533"
"publicpolygonfeature:5:38640","ZIP Code 19129","country:us/state:pa/zip:19129","19129","2168","865","454","643","443","242","371","568","446","144"
"publicpolygonfeature:5:38641","ZIP Code 19130","country:us/state:pa/zip:19130","19130","7190","688","1654","1468","1374","949","432","861","3063","376"
"publicpolygonfeature:5:38642","ZIP Code 19131","country:us/state:pa/zip:19131","19131","8586","3297","3247","2595","1398","1773","555","624","787","171"
"publicpolygonfeature:5:38643","ZIP Code 19132","country:us/state:pa/zip:19132","19132","9675","2537","1646","1131","839","428","253","515","611","79"
"publicpolygonfeature:5:38644","ZIP Code 19133","country:us/state:pa/zip:19133","19133","6290","800","766","890","566","529","342","329","598","85"
"publicpolygonfeature:5:38645","ZIP Code 19134","country:us/state:pa/zip:19134","19134","17606","1684","1406","825","1248","718","422","306","333","47"
"publicpolygonfeature:5:38646","ZIP Code 19140","country:us/state:pa/zip:19140","19140","13425","3223","2440","1006","1848","297","358","178","204","54"
"publicpolygonfeature:5:38647","ZIP Code 19141","country:us/state:pa/zip:19141","19141","7929","2527","2585","1499","792","334","210","321","0","243"
"publicpolygonfeature:5:38648","ZIP Code 19142","country:us/state:pa/zip:19142","19142","7144","1950","1014","1174","390","477","119","435","408","0"
"publicpolygonfeature:5:38649","ZIP Code 19143","country:us/state:pa/zip:19143","19143","20573","4707","2850","1509","1251","656","289","275","534","100"
"publicpolygonfeature:5:38650","ZIP Code 19144","country:us/state:pa/zip:19144","19144","12573","2295","2608","2041","1924","1181","461","481","483","115"
"publicpolygonfeature:5:38651","ZIP Code 19145","country:us/state:pa/zip:19145","19145","10693","2109","2943","1597","1168","507","479","1419","549","35"
"publicpolygonfeature:5:38652","ZIP Code 19146","country:us/state:pa/zip:19146","19146","10527","1344","1405","1345","883","1163","363","1528","3317","490"
"publicpolygonfeature:5:38653","ZIP Code 19147","country:us/state:pa/zip:19147","19147","11363","900","938","1073","1336","1200","533","1487","2132","155"
"publicpolygonfeature:5:38654","ZIP Code 19148","country:us/state:pa/zip:19148","19148","14960","2574","1274","1287","856","620","172","453","780","157"
"publicpolygonfeature:5:38655","ZIP Code 19149","country:us/state:pa/zip:19149","19149","2805","3460","9274","2369","1569","333","591","191","38","0"
"publicpolygonfeature:5:38656","ZIP Code 19150","country:us/state:pa/zip:19150","19150","964","1676","5567","1421","516","202","194","233","69","68"
"publicpolygonfeature:5:38657","ZIP Code 19151","country:us/state:pa/zip:19151","19151","6919","3333","2397","1209","321","604","506","89","23","31"
"publicpolygonfeature:5:38658","ZIP Code 19152","country:us/state:pa/zip:19152","19152","836","970","5295","3824","1384","715","245","304","155","22"
"publicpolygonfeature:5:38659","ZIP Code 19153","country:us/state:pa/zip:19153","19153","907","340","992","1543","1376","418","270","169","93","0"
"publicpolygonfeature:5:38660","ZIP Code 19154","country:us/state:pa/zip:19154","19154","357","339","2209","5907","2615","773","616","269","87","0"
"publicpolygonfeature:5:38661","ZIP Code 19301","country:us/state:pa/zip:19301","19301","344","98","703","327","339","591","156","170","193","169"
"publicpolygonfeature:5:38663","ZIP Code 19310","country:us/state:pa/zip:19310","19310","133","15","88","73","137","95","248","121","40","0"
"publicpolygonfeature:5:38664","ZIP Code 19311","country:us/state:pa/zip:19311","19311","466","90","142","131","200","273","527","1315","448","114"
"publicpolygonfeature:5:38665","ZIP Code 19312","country:us/state:pa/zip:19312","19312","837","16","692","888","638","528","822","218","98","0"
"publicpolygonfeature:5:38666","ZIP Code 19316","country:us/state:pa/zip:19316","19316","0","0","0","0","0","69","0","0","0","0"
"publicpolygonfeature:5:38667","ZIP Code 19317","country:us/state:pa/zip:19317","19317","222","39","370","320","617","781","963","550","318","13"
"publicpolygonfeature:5:38668","ZIP Code 19319","country:us/state:pa/zip:19319","19319","86","0","5","14","34","4","18","0","0","0"
"publicpolygonfeature:5:38669","ZIP Code 19320","country:us/state:pa/zip:19320","19320","4005","1540","1436","1107","2631","2164","2137","4815","1450","317"
"publicpolygonfeature:5:38670","ZIP Code 19330","country:us/state:pa/zip:19330","19330","316","57","64","180","344","298","265","306","248","36"
"publicpolygonfeature:5:38671","ZIP Code 19333","country:us/state:pa/zip:19333","19333","259","215","488","535","721","434","108","113","67","13"
"publicpolygonfeature:5:38672","ZIP Code 19335","country:us/state:pa/zip:19335","19335","1552","430","1079","1467","3216","3327","2778","3479","2074","973"
"publicpolygonfeature:5:38673","ZIP Code 19341","country:us/state:pa/zip:19341","19341","384","50","520","898","1331","1445","1695","1570","871","709"
"publicpolygonfeature:5:38674","ZIP Code 19342","country:us/state:pa/zip:19342","19342","408","174","253","812","739","1009","1557","2042","1198","94"
"publicpolygonfeature:5:38675","ZIP Code 19343","country:us/state:pa/zip:19343","19343","341","50","105","133","408","846","661","459","95","76"
"publicpolygonfeature:5:38676","ZIP Code 19344","country:us/state:pa/zip:19344","19344","484","87","170","225","597","783","1229","661","454","89"
"publicpolygonfeature:5:38677","ZIP Code 19345","country:us/state:pa/zip:19345","19345","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38678","ZIP Code 19348","country:us/state:pa/zip:19348","19348","1226","286","1000","582","1304","1174","1396","1225","673","387"
"publicpolygonfeature:5:38679","ZIP Code 19350","country:us/state:pa/zip:19350","19350","272","10","131","153","648","733","1156","662","280","27"
"publicpolygonfeature:5:38681","ZIP Code 19352","country:us/state:pa/zip:19352","19352","188","0","38","38","261","466","883","1110","315","0"
"publicpolygonfeature:5:38682","ZIP Code 19355","country:us/state:pa/zip:19355","19355","970","139","1206","1183","1933","1519","1012","1334","2293","486"
"publicpolygonfeature:5:38683","ZIP Code 19358","country:us/state:pa/zip:19358","19358","34","14","23","0","2","0","2","0","0","0"
"publicpolygonfeature:5:38684","ZIP Code 19362","country:us/state:pa/zip:19362","19362","325","18","111","104","343","121","646","434","77","62"
"publicpolygonfeature:5:38685","ZIP Code 19363","country:us/state:pa/zip:19363","19363","1004","91","312","297","905","644","1231","1198","705","73"
"publicpolygonfeature:5:38686","ZIP Code 19365","country:us/state:pa/zip:19365","19365","607","34","141","240","293","384","540","370","251","34"
"publicpolygonfeature:5:38687","ZIP Code 19367","country:us/state:pa/zip:19367","19367","3","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38688","ZIP Code 19380","country:us/state:pa/zip:19380","19380","2159","428","1774","1934","4080","4336","3054","2312","1524","268"
"publicpolygonfeature:5:38689","ZIP Code 19403","country:us/state:pa/zip:19403","19403","1022","498","3145","2410","3606","3034","2218","2407","1192","212"
"publicpolygonfeature:5:38690","ZIP Code 19405","country:us/state:pa/zip:19405","19405","707","187","242","496","283","136","15","198","119","56"
"publicpolygonfeature:5:38691","ZIP Code 19406","country:us/state:pa/zip:19406","19406","563","373","2321","2189","2345","1742","766","984","2625","456"
"publicpolygonfeature:5:38692","ZIP Code 19382","country:us/state:pa/zip:19382","19382","3120","660","1447","2127","4010","4150","2759","2305","1500","178"
"publicpolygonfeature:5:38693","ZIP Code 19383","country:us/state:pa/zip:19383","19383","62","0","0","0","20","0","29","69","0","0"
"publicpolygonfeature:5:38694","ZIP Code 19390","country:us/state:pa/zip:19390","19390","557","80","109","191","478","523","740","1543","199","102"
"publicpolygonfeature:5:38695","ZIP Code 19425","country:us/state:pa/zip:19425","19425","348","16","113","272","141","783","919","2188","827","164"
"publicpolygonfeature:5:38696","ZIP Code 19426","country:us/state:pa/zip:19426","19426","1220","267","1000","1041","1323","1276","3724","2819","1394","369"
"publicpolygonfeature:5:38697","ZIP Code 19428","country:us/state:pa/zip:19428","19428","2693","428","1100","898","622","459","755","1101","1726","182"
"publicpolygonfeature:5:38698","ZIP Code 19435","country:us/state:pa/zip:19435","19435","0","0","9","18","12","0","0","0","5","0"
"publicpolygonfeature:5:38699","ZIP Code 19436","country:us/state:pa/zip:19436","19436","0","0","26","138","48","11","19","56","11","0"
"publicpolygonfeature:5:38700","ZIP Code 19438","country:us/state:pa/zip:19438","19438","903","76","418","718","1117","1978","2348","1402","648","107"
"publicpolygonfeature:5:38701","ZIP Code 19440","country:us/state:pa/zip:19440","19440","666","174","771","1250","1377","1055","1195","581","602","174"
"publicpolygonfeature:5:38702","ZIP Code 19442","country:us/state:pa/zip:19442","19442","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38703","ZIP Code 19444","country:us/state:pa/zip:19444","19444","294","433","836","449","698","787","810","245","87","15"
"publicpolygonfeature:5:38704","ZIP Code 19446","country:us/state:pa/zip:19446","19446","2576","738","3278","2650","4157","4002","3832","1723","1574","251"
"publicpolygonfeature:5:38705","ZIP Code 19453","country:us/state:pa/zip:19453","19453","218","0","119","16","168","81","0","36","0","0"
"publicpolygonfeature:5:38706","ZIP Code 19454","country:us/state:pa/zip:19454","19454","1153","170","706","842","1631","2093","2815","1250","524","106"
"publicpolygonfeature:5:38707","ZIP Code 19456","country:us/state:pa/zip:19456","19456","12","0","76","0","15","7","7","7","0","0"
"publicpolygonfeature:5:38708","ZIP Code 19457","country:us/state:pa/zip:19457","19457","30","0","12","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38709","ZIP Code 19460","country:us/state:pa/zip:19460","19460","3274","661","1741","2087","1351","1802","2693","3151","1825","735"
"publicpolygonfeature:5:38710","ZIP Code 19462","country:us/state:pa/zip:19462","19462","343","405","1863","1276","787","814","292","331","559","78"
"publicpolygonfeature:5:38711","ZIP Code 19464","country:us/state:pa/zip:19464","19464","5114","1378","3385","1917","1958","1715","1643","2014","859","255"
"publicpolygonfeature:5:38712","ZIP Code 19465","country:us/state:pa/zip:19465","19465","1309","173","748","841","1116","757","545","1650","349","34"
"publicpolygonfeature:5:38713","ZIP Code 19468","country:us/state:pa/zip:19468","19468","1267","203","726","600","1120","1142","3199","2184","950","314"
"publicpolygonfeature:5:38714","ZIP Code 19472","country:us/state:pa/zip:19472","19472","12","0","0","9","9","0","0","4","0","0"
"publicpolygonfeature:5:38715","ZIP Code 19473","country:us/state:pa/zip:19473","19473","557","99","458","362","701","1222","1694","1144","397","28"
"publicpolygonfeature:5:38716","ZIP Code 19475","country:us/state:pa/zip:19475","19475","1333","173","660","306","414","427","492","795","271","168"
"publicpolygonfeature:5:38717","ZIP Code 19477","country:us/state:pa/zip:19477","19477","0","0","0","0","52","0","0","0","0","0"
"publicpolygonfeature:5:38718","ZIP Code 19492","country:us/state:pa/zip:19492","19492","68","7","113","40","27","32","29","142","59","0"
"publicpolygonfeature:5:38721","ZIP Code 19504","country:us/state:pa/zip:19504","19504","549","20","235","130","229","266","326","284","131","46"
"publicpolygonfeature:5:38722","ZIP Code 19809","country:us/state:de/zip:19809","19809","1182","1376","967","711","800","661","371","114","232","0"
"publicpolygonfeature:5:38735","ZIP Code 19520","country:us/state:pa/zip:19520","19520","532","101","70","267","391","222","472","304","176","22"
"publicpolygonfeature:5:38738","ZIP Code 19525","country:us/state:pa/zip:19525","19525","179","190","418","464","472","849","845","1396","1186","234"
"publicpolygonfeature:5:38745","ZIP Code 19810","country:us/state:de/zip:19810","19810","299","317","2014","3860","2214","878","580","487","374","105"
"publicpolygonfeature:5:38767","ZIP Code 19701","country:us/state:de/zip:19701","19701","144","124","298","770","1064","3033","5753","4033","1744","114"
"publicpolygonfeature:5:38775","ZIP Code 19717","country:us/state:de/zip:19717","19717","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38777","ZIP Code 19702","country:us/state:de/zip:19702","19702","411","103","513","794","3753","3858","6044","3863","2485","157"
"publicpolygonfeature:5:38778","ZIP Code 19703","country:us/state:de/zip:19703","19703","528","789","1899","1187","900","762","222","174","741","50"
"publicpolygonfeature:5:38779","ZIP Code 19706","country:us/state:de/zip:19706","19706","187","20","156","111","156","31","46","54","17","13"
"publicpolygonfeature:5:38780","ZIP Code 19707","country:us/state:de/zip:19707","19707","335","21","160","919","1217","1592","1661","548","241","7"
"publicpolygonfeature:5:38781","ZIP Code 19803","country:us/state:de/zip:19803","19803","255","487","3690","2207","961","227","341","424","198","41"
"publicpolygonfeature:5:38782","ZIP Code 19709","country:us/state:de/zip:19709","19709","460","35","285","344","357","1512","3170","6394","4962","1301"
"publicpolygonfeature:5:38783","ZIP Code 19710","country:us/state:de/zip:19710","19710","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38784","ZIP Code 19711","country:us/state:de/zip:19711","19711","769","497","2124","4095","3618","3758","3209","1030","1088","327"
"publicpolygonfeature:5:38785","ZIP Code 19713","country:us/state:de/zip:19713","19713","98","248","2802","2895","3134","1418","1138","619","671","111"
"publicpolygonfeature:5:38786","ZIP Code 19716","country:us/state:de/zip:19716","19716","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38787","ZIP Code 19720","country:us/state:de/zip:19720","19720","1785","2158","4434","3404","3878","3054","2954","2416","623","50"
"publicpolygonfeature:5:38788","ZIP Code 19730","country:us/state:de/zip:19730","19730","76","17","28","0","5","3","1","31","9","0"
"publicpolygonfeature:5:38789","ZIP Code 19731","country:us/state:de/zip:19731","19731","221","14","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38790","ZIP Code 19732","country:us/state:de/zip:19732","19732","19","0","0","0","9","12","0","0","14","0"
"publicpolygonfeature:5:38791","ZIP Code 19733","country:us/state:de/zip:19733","19733","65","10","0","0","12","0","0","0","0","0"
"publicpolygonfeature:5:38792","ZIP Code 19804","country:us/state:de/zip:19804","19804","1214","1022","2769","1153","583","657","441","183","72","25"
"publicpolygonfeature:5:38794","ZIP Code 19734","country:us/state:de/zip:19734","19734","85","114","119","140","347","489","339","1789","1035","266"
"publicpolygonfeature:5:38795","ZIP Code 19735","country:us/state:de/zip:19735","19735","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38796","ZIP Code 19736","country:us/state:de/zip:19736","19736","39","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38797","ZIP Code 19801","country:us/state:de/zip:19801","19801","2919","797","1037","495","539","565","480","1439","986","149"
"publicpolygonfeature:5:38798","ZIP Code 19802","country:us/state:de/zip:19802","19802","4282","1310","1747","1094","1184","424","360","761","377","9"
"publicpolygonfeature:5:38799","ZIP Code 19805","country:us/state:de/zip:19805","19805","6309","2688","2834","1267","1391","692","448","552","797","23"
"publicpolygonfeature:5:38800","ZIP Code 19806","country:us/state:de/zip:19806","19806","2638","446","581","1117","701","468","210","151","217","142"
"publicpolygonfeature:5:38801","ZIP Code 19807","country:us/state:de/zip:19807","19807","717","257","542","535","264","654","291","232","261","69"
"publicpolygonfeature:5:38802","ZIP Code 19808","country:us/state:de/zip:19808","19808","477","245","3322","3696","2460","2863","1487","819","384","111"
"publicpolygonfeature:5:38844","ZIP Code 19977","country:us/state:de/zip:19977","19977","718","127","444","630","810","638","1074","3119","1892","596"
"publicpolygonfeature:5:39383","ZIP Code 21920","country:us/state:md/zip:21920","21920","103","0","0","70","14","116","43","11","79","0"
"publicpolygonfeature:5:39389","ZIP Code 21901","country:us/state:md/zip:21901","21901","394","159","628","466","861","929","1032","2238","1368","131"
"publicpolygonfeature:5:39390","ZIP Code 21902","country:us/state:md/zip:21902","21902","0","0","0","0","0","66","0","0","0","0"
"publicpolygonfeature:5:39391","ZIP Code 21903","country:us/state:md/zip:21903","21903","390","133","172","206","290","268","492","311","141","18"
"publicpolygonfeature:5:39393","ZIP Code 21904","country:us/state:md/zip:21904","21904","342","41","48","310","154","572","601","413","141","0"
"publicpolygonfeature:5:39394","ZIP Code 21911","country:us/state:md/zip:21911","21911","350","66","326","422","404","616","687","1090","198","0"
"publicpolygonfeature:5:39395","ZIP Code 21912","country:us/state:de/zip:21912","21912","36","16","83","91","30","110","193","132","13","0"
"publicpolygonfeature:5:39396","ZIP Code 21913","country:us/state:md/zip:21913","21913","80","19","27","7","121","27","29","74","18","0"
"publicpolygonfeature:5:39397","ZIP Code 21914","country:us/state:md/zip:21914","21914","173","21","42","16","0","33","47","7","12","0"
"publicpolygonfeature:5:39399","ZIP Code 21915","country:us/state:md/zip:21915","21915","424","49","50","208","144","434","194","67","45","3"
"publicpolygonfeature:5:39401","ZIP Code 21917","country:us/state:md/zip:21917","21917","100","22","0","135","38","153","161","165","44","0"
"publicpolygonfeature:5:39402","ZIP Code 21918","country:us/state:md/zip:21918","21918","244","59","77","145","126","362","425","209","157","11"
"publicpolygonfeature:5:39403","ZIP Code 21919","country:us/state:md/zip:21919","21919","208","186","349","148","176","460","241","367","82","0"
"publicpolygonfeature:5:39404","ZIP Code 21921","country:us/state:md/zip:21921","21921","1434","473","1288","1472","3051","2377","3394","2855","1667","464"
"publicpolygonfeature:5:39405","ZIP Code 21930","country:us/state:md/zip:21930","21930","0","0","38","7","0","0","0","0","0","0"
"publicpolygonfeature:5:6671072","ZIP Code 18933","country:us/state:pa/zip:18933","18933","35","7","0","0","0","8","15","0","0","0"
"publicpolygonfeature:5:6675338","ZIP Code 19052","country:us/state:pa/zip:19052","19052","139","12","20","17","0","0","8","9","0","0"
"publicpolygonfeature:5:6678670","ZIP Code 19490","country:us/state:pa/zip:19490","19490","62","0","23","0","0","24","81","0","0","0"
"publicpolygonfeature:5:6679212","ZIP Code 18946","country:us/state:pa/zip:18946","18946","24","17","72","0","15","17","16","46","0","19"
"publicpolygonfeature:5:6683360","ZIP Code 18927","country:us/state:pa/zip:18927","18927","0","0","22","0","113","0","0","0","0","0"
"publicpolygonfeature:5:6691658","ZIP Code 19369","country:us/state:pa/zip:19369","19369","0","0","0","0","0","0","0","69","0","0"
"publicpolygonfeature:5:6699713","ZIP Code 08032","country:us/state:nj/zip:08032","08032","61","0","0","0","0","11","11","0","0","0"
"publicpolygonfeature:5:6701574","ZIP Code 18921","country:us/state:pa/zip:18921","18921","13","0","30","9","34","0","0","0","0","0"
"publicpolygonfeature:5:6702446","ZIP Code 19108","country:us/state:pa/zip:19108","19108","53","0","0","25","0","0","0","0","0","0"
"publicpolygonfeature:22:927938","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Area","country:us/state:pa/msa:philadelphia-camden-wilmington","37980","561500","181571","383359","306322","314842","258097","228382","212928","145519","31737"
