"feature id","feature label","shid","geoid","Housing Built 1939 or Earlier (2020-2024)","Housing Built 1940 to 1949 (2020-2024)","Housing Built 1950 to 1959 (2020-2024)","Housing Built 1960 to 1969 (2020-2024)","Housing Built 1970 to 1979 (2020-2024)","Housing Built 1980 to 1989 (2020-2024)","Housing Built 1990 to 1999 (2020-2024)","Housing Built 2000 to 2009 (2020-2024)","Housing Built 2010 to 2019 (2020-2024)","Housing Built 2020 or Later (2020-2024)"
"publicpolygonfeature:5:41656","ZIP Code 33066","country:us/state:fl/zip:33066","33066","39","18","23","867","3104","5431","892","167","47","0"
"publicpolygonfeature:5:41659","ZIP Code 33067","country:us/state:fl/zip:33067","33067","0","0","55","136","266","3261","3247","1917","265","350"
"publicpolygonfeature:5:41664","ZIP Code 33068","country:us/state:fl/zip:33068","33068","223","122","697","1711","8734","4670","1505","1574","387","58"
"publicpolygonfeature:5:41668","ZIP Code 33069","country:us/state:fl/zip:33069","33069","30","128","494","1353","5850","4031","1543","1647","936","156"
"publicpolygonfeature:5:41673","ZIP Code 33071","country:us/state:fl/zip:33071","33071","30","29","81","69","2842","6264","3309","1466","240","19"
"publicpolygonfeature:5:41677","ZIP Code 33073","country:us/state:fl/zip:33073","33073","0","32","49","123","1082","1392","4631","3542","1949","70"
"publicpolygonfeature:5:41703","ZIP Code 33076","country:us/state:fl/zip:33076","33076","18","0","11","46","125","835","4551","4330","3095","743"
"publicpolygonfeature:5:41718","ZIP Code 33101","country:us/state:fl/zip:33101","33101","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41719","ZIP Code 33109","country:us/state:fl/zip:33109","33109","0","0","0","0","45","453","183","0","63","17"
"publicpolygonfeature:5:41784","ZIP Code 33122","country:us/state:fl/zip:33122","33122","14","0","0","0","0","22","36","113","635","0"
"publicpolygonfeature:5:41793","ZIP Code 33125","country:us/state:fl/zip:33125","33125","1320","2115","4694","3386","3126","2423","1339","2111","1502","657"
"publicpolygonfeature:5:41796","ZIP Code 33126","country:us/state:fl/zip:33126","33126","259","752","2711","2608","5165","3739","2269","1651","685","310"
"publicpolygonfeature:5:41799","ZIP Code 33127","country:us/state:fl/zip:33127","33127","2189","1288","2099","1464","807","387","302","972","1247","333"
"publicpolygonfeature:5:41814","ZIP Code 33128","country:us/state:fl/zip:33128","33128","618","357","384","432","667","248","228","806","639","444"
"publicpolygonfeature:5:41815","ZIP Code 33129","country:us/state:fl/zip:33129","33129","442","646","486","1404","1334","1387","558","1194","640","11"
"publicpolygonfeature:5:41830","ZIP Code 33130","country:us/state:fl/zip:33130","33130","923","1348","1570","1301","1564","1111","968","4863","7014","414"
"publicpolygonfeature:5:41831","ZIP Code 33131","country:us/state:fl/zip:33131","33131","204","44","99","921","702","624","2225","8660","5093","211"
"publicpolygonfeature:5:41834","ZIP Code 33132","country:us/state:fl/zip:33132","33132","194","63","93","136","158","1074","437","6104","4700","1130"
"publicpolygonfeature:5:41835","ZIP Code 33133","country:us/state:fl/zip:33133","33133","1626","1579","2396","1860","2192","2063","1730","2513","1173","801"
"publicpolygonfeature:5:41844","ZIP Code 33134","country:us/state:fl/zip:33134","33134","2497","2815","3368","2256","1803","1166","703","2100","1165","173"
"publicpolygonfeature:5:41869","ZIP Code 33135","country:us/state:fl/zip:33135","33135","2249","2335","3477","1855","2113","1197","727","665","1160","285"
"publicpolygonfeature:5:41877","ZIP Code 33136","country:us/state:fl/zip:33136","33136","547","236","711","726","1412","635","378","916","1803","673"
"publicpolygonfeature:5:41884","ZIP Code 33137","country:us/state:fl/zip:33137","33137","1178","550","850","514","937","992","390","3358","6012","1098"
"publicpolygonfeature:5:41890","ZIP Code 33138","country:us/state:fl/zip:33138","33138","1590","1478","2999","1180","1923","1648","647","1782","915","222"
"publicpolygonfeature:5:41891","ZIP Code 33139","country:us/state:fl/zip:33139","33139","4265","1967","2556","6630","4578","2570","2716","3695","1000","282"
"publicpolygonfeature:5:41896","ZIP Code 33140","country:us/state:fl/zip:33140","33140","1407","959","1522","4894","2303","1838","866","1303","679","100"
"publicpolygonfeature:5:41899","ZIP Code 33141","country:us/state:fl/zip:33141","33141","374","2023","3743","3979","3507","2398","2126","2904","763","76"
"publicpolygonfeature:5:41902","ZIP Code 33142","country:us/state:fl/zip:33142","33142","2886","2724","3905","3086","3206","1158","1167","1886","2224","451"
