city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),data_source,Transit_Accessibility_Index,Expected_Rent_From_Income,Income_Rent_Mismatch_Ratio,Walkability_Premium_Index,Luxury_Vacancy_Flag,Vacancy_Quality_Score,Housing_Age_Diversity_Index,Economic_Stress_Index,Transit_Accessibility_Index_Std,Income_Rent_Mismatch_Ratio_Std,Walkability_Premium_Index_Std,Vacancy_Quality_Score_Std,Economic_Stress_Index_Std,Comprehensive_Mismatch_Score,Basic_Rent_Waste,Rent_Per_Commute_Minute,Commute_Rent_Mismatch,Comprehensive_Rent_Waste_Score,Total_Monthly_Location_Cost,Time_Value_Rent_Waste,Population_Growth_Score,New_Development_Score,Economic_Vitality_Score,Ultra_Recent_Boost,City_Boom_Score,Boom_Category,total_jobs,pct_less_than_hs,pct_hs_only,pct_some_college,pct_bachelors_plus,pct_tech_jobs,pct_service_jobs,pct_manufacturing_jobs,pct_service_occup,pct_sales_office,pct_blue_collar,pct_work_from_home,jobs_per_capita,education_income_ratio,high_tech_area,high_remote_work,jobs_per_capita_log,commercial_district,education_occupation_mismatch,remote_work_premium,service_economy_index
Miami,33126,ZIP Code 33126,publicpolygonfeature:5:41796,country:us/state:fl/zip:33126,259,752,2711,2608,5165,3739,2269,1651,685,310,7889,2652,1771.0,58210.0,6.019173345906019,1.8832662449683728,20149,4.05602,29013.0,3049,4573,2626,3083,3862,2732,27054,3.60616036629205,64.39641308055948,27.406530575780582,903,1978,47307,original_complete_data,11.84695182662265,1289.427,1.373478296948955,21.824578035155184,0,42.57939704164096,2.0048110920141324,19.613303424280247,-0.2282288371450024,1.4879822714191029,0.5433908153648532,0.7021495744414242,1.0740888404834388,0.8750923121202601,20.119051194293338,1.4686280661722764,-203.29618908640873,58.92695356738392,2273.4530605559776,1301.0711161115332,0.0274518405179815,6.319235256659918,56.792768333595845,1.7904539028823612,16.282616194866467,STABLE/DECLINE,49270.0,21.1732531108984,27.895528510871053,20.374675235881305,30.55654314234924,0,0,0,24.960914816634656,24.79117344887658,26.46178585786394,10.655704992616831,1.0414949161857654,0.5249363192295008,0,0,0.7136823415396465,0,8.085807011894266,3.256015093190424,12.480457408317328
Miami,33127,ZIP Code 33127,publicpolygonfeature:5:41799,country:us/state:fl/zip:33127,2189,1288,2099,1464,807,387,302,972,1247,333,4376,960,1455.0,41230.0,5.017373175816539,1.3417521704814523,11088,-4.66389,23962.0,3186,6043,1803,1323,1940,1275,11044,10.927887901572111,54.793241855689345,28.406020636102543,1333,2229,26786,original_complete_data,32.1637522735111,1141.701,1.2744142292947105,28.475984645707385,0,23.83450324424226,2.1231467704512013,31.55806749430604,1.269763665585479,1.0968750049263958,1.7019932697121736,-0.1237827568407542,3.265061230320198,1.3033168582317194,15.809788173564302,1.1641258112779769,-464.63988889427424,48.473952434881085,1975.7770449952136,1003.3951005507688,0.0,18.234707853351924,68.4117407300837,3.494990208681236,22.922846559394625,STABLE/DECLINE,11116.0,28.042749133079415,35.77397532829288,23.779205275424932,12.404070263202774,0,0,0,34.93245399425593,17.21093500691416,34.209126688650144,8.701563562202583,0.4149929067423281,0.3008506006112727,0,0,0.347124518179688,0,4.243324110888216,1.0793480582528587,17.466226997127965
Miami,33128,ZIP Code 33128,publicpolygonfeature:5:41814,country:us/state:fl/zip:33128,618,357,384,432,667,248,228,806,639,444,2879,22,1452.0,42722.0,6.791060967671945,0.0,4823,5.64541,27032.0,346,1382,1289,1014,707,297,4067,4.308093994778068,64.24634555475677,26.467840069534983,401,1634,9475,original_complete_data,18.59936572612433,1154.6814,1.2574897283354527,39.18367950391979,0,30.848261293926164,2.230404006276089,22.802208348255913,0.2696382075813116,1.0300566775180038,3.567156876376288,0.1852555124413301,1.6590148048043134,1.1839214994370195,14.534383083304602,1.2467961085341326,-573.6277151651568,40.2519818799547,1937.2437346081413,964.8617901636968,0.0382091052259648,28.7346647596088,65.30094276028717,10.713235588874849,26.030331863671,STABLE/DECLINE,33292.0,32.29222520107239,31.018766756032175,12.8686327077748,23.820375335120644,0,0,0,37.9400260756193,22.272924815297696,27.640156453715775,7.385791909841015,3.5136675461741427,0.5575669522756576,0,0,1.5071100261868844,0,6.58398901048967,1.7593233543951052,18.97001303780965
Miami,33129,ZIP Code 33129,publicpolygonfeature:5:41815,country:us/state:fl/zip:33129,442,646,486,1404,1334,1387,558,1194,640,11,2112,1232,2250.0,113367.0,4.312808521693946,1.3377926421404682,8102,8.9124,75262.0,345,355,286,302,313,406,12689,2.3822298529885177,71.82827192847233,21.85266903914591,348,417,14702,original_complete_data,12.603191098288011,1769.2929,1.2716944718423957,21.604868190453384,0,41.51775579750388,2.1079439950232755,11.917588508595747,-0.1724700200917706,1.086137338607155,0.5051197577945747,0.6553718312739952,-0.3375002709859889,0.5165524948765875,21.19795255744476,2.3400511646774222,-28.00458542010756,57.01868629671575,2650.632265717675,1678.2503212732308,0.0603206550836678,10.282144187038982,31.533939833066665,0.1579993838960287,11.005040382047248,STABLE/DECLINE,3196.0,2.472991222147198,11.807900067521944,14.87170830519919,70.84740040513167,0,0,0,12.313167259786477,19.00355871886121,11.95729537366548,21.438157011854173,0.2173853897428921,0.6249384777327764,0,1,0.1967054358087705,0,8.471432931005067,15.188376937669137,6.156583629893238
Miami,33130,ZIP Code 33130,publicpolygonfeature:5:41830,country:us/state:fl/zip:33130,923,1348,1570,1301,1564,1111,968,4863,7014,414,9248,817,1792.0,61009.0,8.822272422003785,2.111514351699109,21076,37.12157,55058.0,3140,4741,2216,2101,2977,746,18815,3.9711033274956216,73.59516227604618,25.285355648535564,2574,4618,34964,original_complete_data,13.8794556335569,1313.7783,1.36400487053257,31.45520365863279,0,56.27166729298477,1.949578142329227,21.55625093038367,-0.0783688494703701,1.4505809613602043,2.2209407138418915,1.3054546030784706,1.4304746439885216,1.2596512825923911,18.633318826787107,1.610705947481166,-298.29091298209914,51.6308040770102,2255.564853556485,1283.1829091120408,0.2512451663002369,45.10021841857233,54.28149498199676,2.285951955032042,27.416970274779175,STABLE/DECLINE,25086.0,16.725409687147994,23.258602521710696,16.703608153773484,43.312379637367826,0,0,0,23.53695955369595,14.984658298465831,24.11715481171548,17.20554272517321,0.717480837432788,0.7099342660487441,0,1,0.5408585878077511,0,10.445713649781933,7.452129983796543,11.768479776847975
Miami,33131,ZIP Code 33131,publicpolygonfeature:5:41831,country:us/state:fl/zip:33131,204,44,99,921,702,624,2225,8660,5093,211,3858,1700,3124.0,144138.0,14.325786415547986,0.5511328842620943,18783,74.1377,120707.0,1150,567,239,505,340,207,20087,3.3172039876406463,83.77916625988479,19.07069138734131,562,1738,23095,original_complete_data,2.0818199890254205,2037.0006,1.5336274324121455,26.006599123430696,1,93.54409258050326,1.4887085021352249,11.339280686712344,-0.9482287366929498,2.120254820743348,1.2718532565756158,2.9477419077167633,-0.4435765788264026,1.539512076767329,26.89039987604055,3.722990349847944,693.8652316985717,63.78255945639864,3473.6293421012574,2501.247397656813,0.5017766965572059,36.135452451143614,35.895977366569035,1.307291519685145,20.12098107274888,STABLE/DECLINE,62284.0,2.304668569274676,6.181681115718055,12.982607290937484,78.53104302406979,0,0,0,11.754498127682892,26.376838067403412,5.553018540505982,33.63437992483937,2.696860792379303,0.5448323344577404,0,1,1.307484025033846,0,4.360843379179325,26.4134293696547,5.877249063841446
Miami,33132,ZIP Code 33132,publicpolygonfeature:5:41834,country:us/state:fl/zip:33132,194,63,93,136,158,1074,437,6104,4700,1130,4287,1054,2650.0,109109.0,11.164256984454832,4.046639231824417,14089,67.01969,76436.0,1512,883,247,301,537,656,15170,5.042301184433164,78.86505336574025,23.180218921032058,798,1512,20253,original_complete_data,3.066587328187561,1732.2483,1.5298037815941283,24.78542231902007,1,85.63430419051699,1.4464241832063176,16.26408708894267,-0.8756201537197064,2.105158957481637,1.059137582189156,2.599222997153681,0.4597577013084953,1.5543506099438162,27.882890878250898,2.5982184608544334,444.59139901722574,65.39071347678369,3074.970680218921,2102.588735774477,0.4536007814173896,52.95211674933323,42.13819607274366,9.333686753740542,27.512312991856028,STABLE/DECLINE,67519.0,5.4945054945054945,11.541338242908925,21.477475404176975,61.48668085840861,0,0,0,22.703283815480845,13.702111024237688,9.02071931196247,27.5200113338528,3.3337777119439096,0.5635344550716128,0,1,1.46643961244578,0,5.546540894479197,16.92114154104395,11.351641907740422
Miami,33133,ZIP Code 33133,publicpolygonfeature:5:41835,country:us/state:fl/zip:33133,1626,1579,2396,1860,2192,2063,1730,2513,1173,801,4088,2650,2068.0,103420.0,7.309758840434837,2.0165646380986675,17933,12.08843,81493.0,1888,1940,677,877,2436,604,28193,3.631113004781518,71.86198489824942,27.249397751605997,753,1357,36789,original_complete_data,19.55847651486686,1682.754,1.22893780077183,20.335983480743423,0,61.51885559498723,2.2594624842383224,14.375484969014291,0.3403550891385289,0.9173329967028668,0.2840938868725596,1.5366547642418742,0.1133402186447868,0.7102169855145427,24.602740685997933,1.724808761956215,85.11113035671042,68.87599093997736,2567.5722921127767,1595.1903476683324,0.0818165720269582,14.086047217184111,31.889963197724708,5.197978930001193,12.746738657795964,STABLE/DECLINE,27499.0,4.740707767638549,16.05831293122635,15.008531790192151,64.19244751094296,0,0,0,20.309154175588866,20.67050321199143,11.46948608137045,24.68880713601774,0.74747886596537,0.6206966496900305,0,1,0.5581741011845253,0,7.362543832558634,15.848349561866126,10.154577087794433
Miami,33134,ZIP Code 33134,publicpolygonfeature:5:41844,country:us/state:fl/zip:33134,2497,2815,3368,2256,1803,1166,703,2100,1165,173,3716,2621,1890.0,99766.0,8.271474019088016,0.55454836301589,18046,2.42313,70800.0,1654,1639,1228,1380,1972,618,29557,2.6801220370804972,65.95975232198143,26.22343324250681,384,1440,38174,original_complete_data,29.26194917454246,1650.9642,1.1447855743934363,21.188063757177996,1,59.68084710698752,2.142049783343653,12.462440317591565,1.0558087518667278,0.5850980299033902,0.4325169735038671,1.4556689420858322,-0.2375606436259092,0.7070683972432228,20.892973154809606,1.6380214237134438,-148.99290351205832,59.63193657984145,2370.7629427792917,1398.3809983348474,0.0164001603331188,9.487900037005245,29.378230560889556,1.1156297766331147,10.308230685103863,STABLE/DECLINE,43712.0,8.604547481052162,18.6940567234816,16.221406769779485,56.47998902568675,0,0,0,20.381471389645775,15.68271268543748,13.272782319103843,19.4075736872926,1.1450725624770786,0.566124621872048,0,1,0.7631733804684467,0,7.496465997233141,10.96139548873493,10.190735694822887
Miami,33135,ZIP Code 33135,publicpolygonfeature:5:41869,country:us/state:fl/zip:33135,2249,2335,3477,1855,2113,1197,727,665,1160,285,7504,1295,1422.0,40567.0,4.58116265608203,1.5133876600698486,16063,0.37265,26051.0,2967,6701,2371,2470,3157,1153,17175,4.415232552305453,65.3325466286426,31.55910227338799,1929,3385,36143,original_complete_data,32.245044344379345,1135.9329,1.2518345053655895,27.424145068796463,0,20.38665416595591,2.129732453941004,24.957085628510068,1.2757574692363247,1.0077297243701726,1.5187742926231351,-0.2757009302866521,2.0542738988178115,1.0382874538171285,17.20534304639662,1.0240526342675442,-325.21618670931525,57.60758776896942,2000.58354167878,1028.2015972343356,0.0025221592519331,11.511611588691562,67.84645777539332,2.064776971203177,20.62245837331429,STABLE/DECLINE,7725.0,29.702041699733066,30.76978572974533,17.816174879157348,21.71199769136426,0,0,0,29.62381533810105,16.28001628001628,37.50799465085179,8.09554344341135,0.2137343330658772,0.5352132938438696,0,0,0.1937018326643969,0,8.143734932669972,1.757704205536863,14.811907669050523
Miami,33136,ZIP Code 33136,publicpolygonfeature:5:41877,country:us/state:fl/zip:33136,547,236,711,726,1412,635,378,916,1803,673,4210,319,1513.0,44843.0,6.641748131109833,5.147058823529411,8037,15.79532,30626.0,2381,3014,390,556,789,551,8347,12.304769945124525,64.08765048018395,25.96051227321238,911,2208,16545,original_complete_data,13.355893543584855,1173.1341,1.2897076301848187,34.977748358844146,0,33.49301772886369,2.1585636972043916,33.81249845234614,-0.1169719793058131,1.1572537109410097,2.8345295641669206,0.3017880397306888,3.678580991355412,1.4078947004179532,15.10994018788668,1.324564140895076,-540.3705226550987,41.180634201585505,1988.9427250088936,1016.5607805644491,0.1069054406956779,39.423176284261565,64.71053711922963,9.74486984744585,29.01649105407395,STABLE/DECLINE,18440.0,22.288116507769686,24.98310937617296,24.517678852938968,28.211095263118384,0,0,0,32.617395944503734,21.344717182497337,25.080042689434368,8.641072516758076,1.1145361136294951,0.6291081163864679,0,0,0.7488354568242845,0,7.075354735147088,2.437741199457762,16.308697972251867
Miami,33137,ZIP Code 33137,publicpolygonfeature:5:41884,country:us/state:fl/zip:33137,1178,550,850,514,937,992,390,3358,6012,1098,5714,1358,2489.0,94036.0,6.809933142311365,2.9275808936825887,15879,32.30951,66422.0,1824,1359,907,1226,1218,466,22050,4.6257315946195705,76.17930980576074,28.70693479225196,732,1485,29414,original_complete_data,10.736611926052092,1601.1131999999998,1.554543426411075,20.78518365314788,0,65.88056263458891,1.889489212331608,16.702912197070635,-0.3100961001958603,2.202831656447797,0.3623396554315561,1.7288390946800671,0.5402493451985722,1.204024886004044,33.05732658423859,1.970540645581208,585.8153567389513,80.46149490373725,3015.293804524619,2042.9118600801748,0.2186763171123734,57.29825449026057,47.34635717121788,8.047002542761085,29.90730260514808,STABLE/DECLINE,17348.0,8.504037399065023,21.895452613684657,18.746281342966427,50.85422864428389,0,0,0,25.1072009463256,21.95771107496673,16.43501404702055,26.560972961233578,0.5897871761746107,0.5407953192849961,0,1,0.4636001558107247,0,8.357899621192008,13.507377919852145,12.5536004731628
Miami,33138,ZIP Code 33138,publicpolygonfeature:5:41890,country:us/state:fl/zip:33138,1590,1478,2999,1180,1923,1648,647,1782,915,222,3783,2049,1611.0,75051.0,6.147948317478347,2.067730380983393,14384,0.24495,52428.0,1592,1813,1159,1575,1691,381,20738,5.963168664133294,70.86841670794122,26.287769784172664,579,1542,28980,original_complete_data,26.10645771584254,1435.9436999999998,1.1219102810228565,23.071186483294,0,35.51569920827407,2.164383070096626,17.213329064666237,0.8231489607780932,0.4947858342482296,0.760536404589901,0.3909108722090749,0.6338727317847681,0.6004090873281029,16.791526804169273,1.3928011643528886,-424.47471211205607,46.639297848244624,2092.9424460431655,1120.5605015987212,0.0016578637025654,10.115229256612809,35.398622278846105,1.796090630045307,12.064413661995795,STABLE/DECLINE,10813.0,13.6482218865852,16.993912764886264,22.042198727630556,47.315666620897986,0,0,0,32.22222222222222,19.568345323741006,14.15667466027178,21.76360225140713,0.3731193926846101,0.6304468510865676,0,1,0.3170850805322758,0,6.698324986859337,10.297593485974046,16.11111111111111
Miami,33139,ZIP Code 33139,publicpolygonfeature:5:41891,country:us/state:fl/zip:33139,4265,1967,2556,6630,4578,2570,2716,3695,1000,282,7275,2479,1822.0,69793.0,9.97015349630472,4.4170984455958555,30259,-6.53535,88782.0,2011,3544,1083,1584,1476,458,23227,4.097442143727162,68.95052022347863,22.246886653064095,685,5689,33753,original_complete_data,18.237339031374567,1390.1990999999998,1.3106036394355314,30.94632613138748,0,60.61376715587882,2.1198286458296622,16.12609169844092,0.2429453591704047,1.2397516463899825,2.1322998012425542,1.4967750075140394,0.4344458501290502,1.104881414959624,16.40251841746062,1.861343187244925,-434.4471161638362,43.48244620611551,2229.8595886395083,1257.477644195064,0.0,5.421611499814315,46.47994146631716,1.084549763850353,13.354923792908618,STABLE/DECLINE,36051.0,8.612389001818766,16.19414428872009,19.77818194786206,55.41528476159908,0,0,0,34.292549074790685,16.956307605713082,12.24934918736368,26.69932955131511,1.0680828370811484,0.7939948814580127,0,1,0.7266220124595802,0,6.788011733620206,14.795509500299042,17.146274537395342
Miami,33140,ZIP Code 33140,publicpolygonfeature:5:41896,country:us/state:fl/zip:33140,1407,959,1522,4894,2303,1838,866,1303,679,100,1894,2049,2194.0,107063.0,9.704743465634076,3.7213740458015265,15871,-7.90602,90994.0,1272,748,344,524,577,249,16550,3.7603266546386855,64.76629766297664,25.272714326402735,397,1241,20342,original_complete_data,15.47915758047315,1714.4481,1.279712112603467,21.59782434590242,1,74.22036222134723,2.0324428243351327,11.730463240763878,0.0395799156094631,1.117791172696904,0.5038927969331172,2.096305039783119,-0.3718237865327927,0.7823246944476364,24.350316492326264,1.9730225934435213,103.01780660927398,64.6489241223103,2657.33309598405,1684.9511515396057,0.0,6.2809900586188006,33.0755585044077,0.7332476090328411,10.22651140459085,STABLE/DECLINE,15457.0,7.400734529831612,9.25784768900284,18.571131591712287,64.77028618945326,0,0,0,25.306180575334665,20.464255197949303,5.155226431216177,30.164097463948288,0.7598564546258971,0.604973578075089,0,1,0.5652322458522239,0,3.339054913213056,19.53737225386492,12.653090287667332
Miami,33141,ZIP Code 33141,publicpolygonfeature:5:41899,country:us/state:fl/zip:33141,374,2023,3743,3979,3507,2398,2126,2904,763,76,6232,2231,1831.0,68738.0,3.833288129463882,2.6178010471204187,21893,2.03802,49184.0,2245,2619,975,1762,3088,1338,24010,5.160570152842178,71.19887509934586,32.42915787673186,1874,2597,36438,original_complete_data,18.88448943634107,1381.0205999999998,1.325831055669988,20.498727033177637,0,30.122427018978083,2.068123778955432,16.937487854319023,0.2906608671960439,1.2998698434338505,0.3124420379208428,0.1532740031667579,0.5832764644740993,0.6131057024619568,25.48184236203042,1.2832166817842172,131.36209558485075,77.6132502831257,2425.5345610734175,1453.1526166289732,0.0137936696595324,4.904013123922437,47.74943270454333,0.4039831603823035,13.45378821373163,STABLE/DECLINE,6081.0,9.490873511252069,21.076959411586085,26.407773541617463,43.024393535544384,0,0,0,34.71121500655682,19.949826101830208,16.483265864644505,18.548274741095064,0.1668862176848345,0.6259186117656083,0,1,0.1543388487093847,0,7.091825173114704,7.980282718662717,17.35560750327841
Miami,33143,ZIP Code 33143,publicpolygonfeature:5:41909,country:us/state:fl/zip:33143,108,592,2737,2549,3521,1825,851,1252,2032,237,3899,2455,1928.0,83008.0,7.649380699605281,2.617528324000521,15704,13.863,67541.0,2380,1497,777,950,1945,571,25405,4.59813691507799,66.50107991360692,28.413231064237777,757,923,33711,original_complete_data,14.0299093265155,1505.1696,1.2809187748676296,18.51429456021677,1,58.45277732531817,2.03029834791354,16.110410683128546,-0.0672756409383833,1.1225551036649288,-0.0332244456183597,1.4015580706819024,0.4315695545913062,0.6902850397694777,23.525906158302625,1.5421752534625826,8.754407497774082,69.32616081540203,2448.9092361776925,1476.527291733248,0.0938271668041029,18.489243807040413,39.60459036400981,1.7562769703907113,15.65638793853508,STABLE/DECLINE,26273.0,5.71274253188749,13.644106527068011,18.168598612322903,62.474552328721586,0,0,0,14.514344715686995,19.168080241905745,9.329596577918725,19.42116836037321,0.7793598528670167,0.7526329068128564,0,1,0.5762536663996812,0,5.828623696130452,12.13328799015048,7.257172357843498
Miami,33144,ZIP Code 33144,publicpolygonfeature:5:41914,country:us/state:fl/zip:33144,76,2079,2398,1421,1688,828,282,248,483,67,2774,1830,1816.0,60907.0,4.553531763660596,0.5212677231025854,9570,-3.45966,31521.0,1645,2576,845,1025,1953,772,16928,3.0655858511422256,61.06599667997668,29.17476160769985,259,756,25909,original_complete_data,28.945315597598587,1312.8909,1.3832070890277328,19.511727499500857,0,34.32445500706051,1.9018414197819753,18.441877083833507,1.032462815796991,1.526391771112645,0.1405174888572808,0.3384225993562709,0.8592195677544063,0.8820551728561988,22.363225783456237,1.414672305731352,-61.60191474965791,67.6727066817667,2350.870629474497,1378.4886850300527,0.0,7.354373660627313,55.33994821934285,0.814737698848835,16.12277292290879,STABLE/DECLINE,9156.0,19.453067257945307,30.337521557033753,21.867455038186744,28.341956146834196,0,0,0,23.839230015150164,22.23509491132698,29.05266910257553,12.799191793596515,0.3533907136516268,0.4653316720054213,0,0,0.3026130832966793,0,8.234094736536804,3.6275413252903257,11.919615007575082
Miami,33145,ZIP Code 33145,publicpolygonfeature:5:41915,country:us/state:fl/zip:33145,2394,2895,1976,884,1224,680,471,1498,839,11,3152,1994,1849.0,73995.0,5.20513283932767,1.3779819232478885,12872,-1.08552,41969.0,1944,1798,965,1850,2204,596,20203,3.9054907677356656,65.23168316831683,27.695503048780488,700,975,29761,original_complete_data,34.80502996849836,1426.7565,1.2959464351485346,20.096322450522266,0,40.36005060992267,2.0545057774154594,15.940633230201223,1.464509594948885,1.1818846595111443,0.242347550483332,0.6043613451730224,0.4004280678612322,0.8647559286294095,21.59727705310969,1.517312294299621,-109.49396467363316,63.43148357870895,2356.7508892276423,1384.368944783198,0.0,8.450216473017244,43.81109458191897,0.0994492703795544,13.49778351442287,STABLE/DECLINE,7311.0,15.012722646310433,21.663595683074497,17.789769237518644,45.53391243309643,0,0,0,21.227134146341463,20.20579268292683,19.33689024390244,16.417149773842134,0.2456570679748664,0.6153647196850656,0,1,0.2196631561391312,0,8.804842670942506,7.475370602031567,10.613567073170731
Miami,33146,ZIP Code 33146,publicpolygonfeature:5:41917,country:us/state:fl/zip:33146,164,233,1922,762,372,184,306,611,1701,682,1342,1202,2975.0,131500.0,14.587593728698025,1.8899388549193996,6937,10.7549,68544.0,1356,291,282,363,212,12,10798,3.9316827143512154,53.00500331545,21.689520078354555,259,480,19052,original_complete_data,20.60143674522973,1927.05,1.5438104875327574,22.935221382281096,1,92.90999360001231,1.978296889510448,15.183465662084028,0.4172543336733105,2.1604577615984257,0.7368527675845769,2.9198024136400766,0.2615443505689379,1.4653082456652322,29.639478693733924,3.1173412836880887,688.0737464902923,65.18686296715742,3372.6412014365,2400.2592569920557,0.072791011776776,43.95894772077023,38.164364724949806,11.44109593717583,23.898361945307975,STABLE/DECLINE,21653.0,2.71343481138319,4.99669093315685,13.820869181557468,78.4690050739025,0,0,0,17.074763303950373,19.131570355860266,3.8361083904668623,25.844328773756203,1.1365211001469662,0.5967224720448859,0,1,0.759178852087327,0,3.0101560875558415,20.279787656794795,8.537381651975187
Miami,33147,ZIP Code 33147,publicpolygonfeature:5:41918,country:us/state:fl/zip:33147,862,2023,4710,2443,1459,927,426,1416,1784,537,3871,2579,1486.0,50704.0,3.2657226687077436,0.9717543405027208,16587,4.98419,22494.0,5266,5927,4186,3141,4457,2465,24833,7.65582092036282,58.767146734479304,29.71988726265823,1632,2220,50419,original_complete_data,28.768072476502937,1224.1248,1.2139285144782623,23.051435011959235,0,17.112271687813987,2.0799017178223704,22.330889630653513,1.0193943768340787,0.8580759817903338,0.7570959138027156,-0.4199758663258513,1.5725630096054906,0.7267553351499766,17.175716802983885,1.1363679469659789,-361.7921621341677,55.15571913929784,2030.8645998154009,1058.4826553709563,0.033733854613961,17.90615072248739,54.125406331003475,3.7675705041234937,19.291760699024323,STABLE/DECLINE,8157.0,23.337871567960065,38.23179033356025,22.478443385523033,15.95189471295666,0,0,0,27.46242088607595,19.956487341772153,34.56289556962025,6.187958066611003,0.1617842480017453,0.314608210653137,0,0,0.1499569682142357,0,5.513436711014984,0.9870965556676956,13.731210443037977
Miami,33150,ZIP Code 33150,publicpolygonfeature:5:41945,country:us/state:fl/zip:33150,1148,2057,2967,1101,1450,707,395,1193,911,177,4065,1354,1200.0,40873.0,1.0320956576463185,4.534815681685196,12106,3.06099,23540.0,3872,5192,2724,1642,2383,1445,13423,7.748064743138635,59.612406345485745,30.719445860955293,1358,2578,30974,original_complete_data,32.34351912062888,1138.5951,1.053930409502026,28.04051442186045,0,5.477183851510025,2.103761709301742,26.486020975717317,1.2830181831915313,0.2263997043768678,1.6261391083767642,-0.9326378917914232,2.3347193820385885,0.7321247431553848,12.736065811381875,0.8878001053850769,-593.1321139986662,44.558323895809735,1763.1898407841804,790.807896339736,0.0207173064499524,11.500670629775964,54.24930247454699,1.7014827243713524,17.189926137264155,STABLE/DECLINE,4829.0,25.18796992481203,36.96898496240601,22.025375939849624,15.81766917293233,0,0,0,33.91126976032636,16.9811320754717,32.78939316675166,9.61745275772008,0.1559049525408407,0.3869955514137042,0,0,0.1448835458844233,0,5.186517734928857,1.5212568600792196,16.95563488016318
Miami,33154,ZIP Code 33154,publicpolygonfeature:5:41947,country:us/state:fl/zip:33154,261,687,1536,1802,1648,944,955,893,1221,178,1604,1461,2432.0,89563.0,6.107187370170337,3.397212543554007,10125,5.84931,69358.0,909,582,579,448,1186,103,10765,5.196166516921234,62.845849802371546,32.318587927653084,136,379,14572,original_complete_data,15.093318693384573,1562.1981,1.5567807949580783,14.876113701307084,0,60.03924321107519,2.149838537553007,13.980717848739404,0.0111313534634938,2.2116648400357106,-0.6669558530179527,1.4714604921992105,0.0409299260791857,0.8661139321024389,36.718812026085146,1.7102457383490357,726.3156679424069,88.80237825594564,3024.5074453403067,2052.1255008958624,0.0395891354727625,17.681439631722117,48.9833108871603,2.045878873014242,17.768703696023604,STABLE/DECLINE,8156.0,2.0152169442730825,19.504421139214475,20.31667694838577,58.163684968126674,0,0,0,30.899978208760075,14.75266942689039,11.63652211810852,26.658142879974427,0.5597035410376063,0.649416443934735,0,1,0.4444957654055694,0,6.76823006602302,15.505358243061416,15.449989104380036
Miami,33155,ZIP Code 33155,publicpolygonfeature:5:41951,country:us/state:fl/zip:33155,343,2111,6624,2061,1891,1541,355,519,715,214,3265,2353,1870.0,81158.0,6.381148950808393,1.341948310139165,16374,-0.13464,41183.0,1704,2455,653,1813,3864,1449,31702,3.3346855983772823,66.43435675268412,25.693502972155596,336,1106,43983,original_complete_data,33.57050481719897,1489.0746,1.255813509947722,20.621517927945405,0,49.7292510218818,1.829649009646583,13.13445437086927,1.3734859406134945,1.0234389279424632,0.3338308719493834,1.0171844650123691,-0.1142962385960524,0.8180959545109112,20.115257772814065,1.6541146626078131,-197.97170889195877,56.67044167610419,2341.0475544895194,1368.665610045075,0.0,7.260321758554798,39.16232233120308,1.5209464882334724,12.120771759190555,STABLE/DECLINE,23343.0,16.72224725852486,24.037854889589905,21.946822893195133,37.293074958690106,0,0,0,20.784231932422568,21.18573365314423,22.05130879132339,18.426201616333476,0.5307277811881863,0.4595120007724452,0,1,0.425743296286547,0,8.223611116920452,6.871697180818611,10.392115966211284
