"feature id","feature label","shid","geoid","Education 9th to 12th Grade, No Diploma (2020-2024)","Education Less than 9th Grade (2020-2024)","Education High School Degree (2020-2024)","Education Some College No Degree (2020-2024)","Education Associate Degree (2020-2024)","Education Bachelor's Degree (2020-2024)","Education Graduate Degree (2020-2024)","Blue-collar Employment (2020-2024)","Employment Entropy Index (2023)","Employment Access Index (2016)","Management, Business, Science, and Arts Occupations (2020-2024)","Service Occupations (2020-2024)","Sales and Office Occupations (2020-2024)","Natural Resources, Construction, and Maintenance Occupations (2020-2024)","Production, Transportation, and Material Moving Occupations (2020-2024)","Military Occupations (2020-2024)"
"publicpolygonfeature:5:47652","ZIP Code 46165","country:us/state:in/zip:46165","46165","43","24","485","395","105","269","140","273","0.8669747104675352","3647.9869","337","87","250","165","108","0"
"publicpolygonfeature:5:47653","ZIP Code 46166","country:us/state:in/zip:46166","46166","159","86","1053","377","81","95","36","612","0.7537617514406357","2878.4655","319","254","174","315","297","43"
"publicpolygonfeature:5:47654","ZIP Code 46167","country:us/state:in/zip:46167","46167","113","0","1251","694","485","1316","797","848","0.6103552491461142","6561.9102","1757","214","522","354","494","0"
"publicpolygonfeature:5:47655","ZIP Code 46182","country:us/state:in/zip:46182","46182","32","24","564","375","122","204","86","382","0.5836389638256384","3450.894","312","120","150","139","243","0"
"publicpolygonfeature:5:47656","ZIP Code 46168","country:us/state:in/zip:46168","46168","1815","672","8607","4594","2012","5886","3533","4679","0.7308268628537712","16021.092","8152","2068","3274","1057","3622","23"
"publicpolygonfeature:5:47659","ZIP Code 46183","country:us/state:in/zip:46183","46183","8","0","0","26","0","0","0","8","0.31212597385177243","13047","0","0","0","0","8","0"
"publicpolygonfeature:5:47660","ZIP Code 46184","country:us/state:in/zip:46184","46184","337","234","3565","1731","860","1651","621","1878","0.8481211480723497","11216.428","2521","1333","1350","896","982","0"
"publicpolygonfeature:5:47664","ZIP Code 46186","country:us/state:in/zip:46186","46186","27","85","766","289","97","140","48","194","0.48530253587849287","4100.4032","166","89","195","57","137","0"
"publicpolygonfeature:5:47665","ZIP Code 46201","country:us/state:in/zip:46201","46201","2490","1955","6147","3535","989","3946","2194","3623","0.8571879911818181","46903.2315","5890","2307","3008","1236","2387","0"
"publicpolygonfeature:5:47666","ZIP Code 46176","country:us/state:in/zip:46176","46176","1355","650","8303","3696","1967","2713","1617","4149","0.8584213961218676","8280.6624","4623","2790","2415","1139","3010","18"
"publicpolygonfeature:5:47667","ZIP Code 46180","country:us/state:in/zip:46180","46180","57","31","360","123","78","77","87","128","0.5054525706721333","3219.2048","157","82","91","18","110","0"
"publicpolygonfeature:5:47668","ZIP Code 46181","country:us/state:in/zip:46181","46181","95","33","1109","818","239","733","295","452","0.8331446129377666","3777.8913","996","368","473","242","210","3"
"publicpolygonfeature:5:47669","ZIP Code 46229","country:us/state:in/zip:46229","46229","1872","267","6112","4228","1660","2895","1580","4130","0.8715357884025038","19568.1866","5192","1587","2807","757","3373","13"
"publicpolygonfeature:5:47670","ZIP Code 46202","country:us/state:in/zip:46202","46202","726","216","1808","1461","386","4660","3825","1142","0.7552210278468838","125024.2293","8126","1295","2107","255","887","3"
"publicpolygonfeature:5:47671","ZIP Code 46203","country:us/state:in/zip:46203","46203","3119","1693","8265","4117","1573","4998","2449","4553","0.7404613334267192","43213.2646","7316","3010","3936","1929","2624","0"
"publicpolygonfeature:5:47672","ZIP Code 46204","country:us/state:in/zip:46204","46204","639","241","1245","883","235","3121","2426","522","0.8519116048844493","164905.1646","5592","489","1035","262","260","0"
"publicpolygonfeature:5:47673","ZIP Code 46205","country:us/state:in/zip:46205","46205","896","352","3534","3132","1109","5579","4736","2075","0.9272767004489773","40713.283","8870","2282","2614","676","1399","0"
"publicpolygonfeature:5:47675","ZIP Code 46208","country:us/state:in/zip:46208","46208","600","334","2983","2683","1164","2995","2865","2055","0.7546841962574438","44956.5025","5663","1754","1993","491","1564","6"
"publicpolygonfeature:5:47676","ZIP Code 46214","country:us/state:in/zip:46214","46214","931","615","4632","4301","1579","3004","1317","3419","0.8404179088772692","24499.1912","4564","1855","2786","553","2866","175"
"publicpolygonfeature:5:47677","ZIP Code 46216","country:us/state:in/zip:46216","46216","105","71","376","355","179","530","442","173","0.7491509021974235","23617","729","217","417","89","84","0"
"publicpolygonfeature:5:47678","ZIP Code 46217","country:us/state:in/zip:46217","46217","1278","1506","6259","4420","2768","5318","2744","4767","0.5985428269202564","22815.9178","8399","2573","4529","1366","3401","33"
"publicpolygonfeature:5:47679","ZIP Code 46218","country:us/state:in/zip:46218","46218","2375","840","8313","4196","1067","1662","588","3994","0.6996074924214707","35605.4949","2220","2481","1958","1007","2987","0"
"publicpolygonfeature:5:47680","ZIP Code 46219","country:us/state:in/zip:46219","46219","1923","1577","7828","4982","1883","4560","2336","4977","0.7329964585124972","30318.0023","6680","2957","4082","1597","3380","10"
"publicpolygonfeature:5:47681","ZIP Code 46220","country:us/state:in/zip:46220","46220","258","297","3208","3447","1204","10222","7765","2383","0.8499280923783825","33849.106","14344","1957","3565","887","1496","0"
"publicpolygonfeature:5:47682","ZIP Code 46221","country:us/state:in/zip:46221","46221","1635","1040","6247","3700","1811","1947","811","4926","0.7718328667046631","29481.6607","3536","2320","2808","1640","3286","0"
"publicpolygonfeature:5:47683","ZIP Code 46222","country:us/state:in/zip:46222","46222","2448","2967","8300","4182","1497","2831","1238","7086","0.8092775620438757","45964.5644","4380","2895","2582","2814","4272","0"
"publicpolygonfeature:5:47684","ZIP Code 46224","country:us/state:in/zip:46224","46224","1689","2161","8814","4866","1527","4559","1433","7315","0.9221032056392793","28012.3555","5347","3704","4015","1314","6001","119"
"publicpolygonfeature:5:47685","ZIP Code 46225","country:us/state:in/zip:46225","46225","499","187","1107","705","139","914","318","700","0.4717647714213928","60909.9951","1138","427","507","234","466","0"
"publicpolygonfeature:5:47686","ZIP Code 46226","country:us/state:in/zip:46226","46226","3404","1559","9276","5496","2390","4323","2762","5983","0.8250848169815567","26733.8589","5936","4755","5577","1596","4387","33"
"publicpolygonfeature:5:47687","ZIP Code 46227","country:us/state:in/zip:46227","46227","3537","2395","12170","6518","3466","5619","2085","9143","0.9075851826067479","24230.987","8154","5343","5303","2553","6590","0"
"publicpolygonfeature:5:47688","ZIP Code 46228","country:us/state:in/zip:46228","46228","273","417","2011","2139","736","3060","2357","1970","0.8467506474079407","27944.3668","3962","854","1439","402","1568","21"
"publicpolygonfeature:5:47689","ZIP Code 46231","country:us/state:in/zip:46231","46231","671","387","2362","1198","350","1088","528","2032","0.39370350642226","25175.883","1206","604","1240","317","1715","0"
"publicpolygonfeature:5:47690","ZIP Code 46234","country:us/state:in/zip:46234","46234","1223","697","5017","3309","1641","4743","2257","3623","0.6495741994736973","19099.8127","6315","1655","2993","962","2661","26"
"publicpolygonfeature:5:47691","ZIP Code 46235","country:us/state:in/zip:46235","46235","1548","1347","7197","4932","1698","3112","1222","5351","0.8347575121528715","19778.675","5129","2721","4531","1355","3996","0"
"publicpolygonfeature:5:47692","ZIP Code 46236","country:us/state:in/zip:46236","46236","400","501","3507","2808","1344","6111","3129","2612","0.8645828515932874","15920.0096","7262","1285","2829","1060","1552","0"
