"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:43445","ZIP Code 32707","country:us/state:fl/zip:32707","32707","16","0","0","0","0","0","232","16","0","0","2","14","10","0","0","0","0","18","47","0","101","0","51","87","107","113","73","0","87","5"
"publicpolygonfeature:5:43446","ZIP Code 32708","country:us/state:fl/zip:32708","32708","0","0","0","0","19","0","12","0","16","0","0","0","47","0","0","0","0","90","25","27","0","19","64","12","14","0","26","319","16","0"
"publicpolygonfeature:5:43447","ZIP Code 32735","country:us/state:fl/zip:32735","32735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43448","ZIP Code 32709","country:us/state:fl/zip:32709","32709","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43449","ZIP Code 32712","country:us/state:fl/zip:32712","32712","1","0","0","0","0","0","85","0","16","0","39","0","5","0","0","0","0","77","0","0","69","32","33","0","61","63","32","0","0","0"
"publicpolygonfeature:5:43451","ZIP Code 32720","country:us/state:fl/zip:32720","32720","3","0","10","44","0","0","20","0","0","0","0","16","40","0","0","16","0","13","107","0","169","14","0","0","22","0","32","0","0","0"
"publicpolygonfeature:5:43453","ZIP Code 32726","country:us/state:fl/zip:32726","32726","3","0","0","0","0","0","40","0","94","13","0","24","8","0","0","0","14","13","0","0","55","0","0","19","27","15","0","0","0","0"
"publicpolygonfeature:5:43454","ZIP Code 32730","country:us/state:fl/zip:32730","32730","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","23","0","0","0","10","0"
"publicpolygonfeature:5:43455","ZIP Code 32732","country:us/state:fl/zip:32732","32732","0","0","0","0","0","0","0","0","20","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","22","0","27","0","0","0"
"publicpolygonfeature:5:43456","ZIP Code 32736","country:us/state:fl/zip:32736","32736","0","0","0","0","0","0","7","0","55","0","0","9","0","0","0","0","0","0","0","0","36","6","12","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43457","ZIP Code 32751","country:us/state:fl/zip:32751","32751","11","0","0","0","0","0","43","0","0","0","15","0","11","0","0","0","0","0","0","0","58","0","26","0","80","156","5","0","33","0"
"publicpolygonfeature:5:43460","ZIP Code 32746","country:us/state:fl/zip:32746","32746","0","0","0","0","0","65","85","0","16","0","22","0","9","0","0","0","0","0","28","0","74","26","11","0","22","85","125","62","10","0"
"publicpolygonfeature:5:43461","ZIP Code 32750","country:us/state:fl/zip:32750","32750","0","0","0","0","0","0","8","0","29","0","0","0","97","0","0","0","0","24","12","0","100","69","20","19","18","0","0","0","0","0"
"publicpolygonfeature:5:43463","ZIP Code 32757","country:us/state:fl/zip:32757","32757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","32","0","0","0","66","23","0","105","138","24","9","0","0"
"publicpolygonfeature:5:43466","ZIP Code 32765","country:us/state:fl/zip:32765","32765","0","0","0","0","0","0","14","0","53","0","0","28","63","0","0","13","0","0","0","0","165","31","215","0","83","33","232","82","76","0"
