"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:41463","ZIP Code 28124","country:us/state:nc/zip:28124","28124","2624","152","35","0","35","152","20","1243","60","0","15","0","0","24","55","0","0","452","55","24","92","24","0","13","2624","1381","42"
"publicpolygonfeature:5:41464","ZIP Code 28125","country:us/state:nc/zip:28125","28125","1009","208","7","0","7","208","7","353","203","0","0","0","0","0","122","0","0","42","122","0","5","0","0","60","1009","656","62"
"publicpolygonfeature:5:41467","ZIP Code 28133","country:us/state:nc/zip:28133","28133","873","51","0","0","0","51","0","417","25","0","0","0","0","0","0","0","0","34","0","0","26","0","0","0","873","456","0"
"publicpolygonfeature:5:41468","ZIP Code 28134","country:us/state:nc/zip:28134","28134","4205","567","303","0","303","567","16","1893","201","34","287","0","0","61","26","7","0","1478","19","61","366","27","0","11","4205","2312","15"
"publicpolygonfeature:5:41470","ZIP Code 28135","country:us/state:nc/zip:28135","28135","1226","222","0","0","0","222","0","516","54","0","0","0","0","0","0","0","0","89","0","0","168","0","0","0","1226","710","0"
"publicpolygonfeature:5:41471","ZIP Code 28204","country:us/state:nc/zip:28204","28204","3394","240","432","56","432","240","198","1589","148","40","234","0","5","155","68","10","56","2310","58","155","92","115","51","49","3394","1805","19"
"publicpolygonfeature:5:41472","ZIP Code 28205","country:us/state:nc/zip:28205","28205","17731","3075","476","196","476","3075","207","8475","1122","344","269","7","75","789","643","86","196","7528","550","789","1953","445","121","402","17731","9256","241"
"publicpolygonfeature:5:41473","ZIP Code 28137","country:us/state:nc/zip:28137","28137","965","49","2","0","2","49","0","505","9","18","2","3","0","18","5","0","0","102","2","18","40","0","0","3","965","460","2"
"publicpolygonfeature:5:41474","ZIP Code 28138","country:us/state:nc/zip:28138","28138","3974","610","13","0","13","610","0","1528","210","0","13","0","0","0","47","0","0","395","47","0","400","0","0","28","3974","2446","19"
"publicpolygonfeature:5:41476","ZIP Code 28146","country:us/state:nc/zip:28146","28146","11584","1132","74","0","74","1132","47","5432","334","0","27","0","0","0","160","50","0","1091","110","0","798","0","0","160","11584","6152","0"
"publicpolygonfeature:5:41477","ZIP Code 28147","country:us/state:nc/zip:28147","28147","8753","1352","118","0","118","1352","18","3881","404","168","100","18","0","191","261","43","0","828","200","191","948","23","0","55","8753","4872","206"
"publicpolygonfeature:5:41480","ZIP Code 28159","country:us/state:nc/zip:28159","28159","900","156","0","14","0","156","0","326","0","0","0","0","0","0","0","0","14","260","0","0","156","0","14","0","900","574","0"
"publicpolygonfeature:5:41482","ZIP Code 28206","country:us/state:nc/zip:28206","28206","4426","809","99","66","99","809","51","2015","387","279","48","48","33","445","156","41","66","2771","67","445","422","166","33","77","4426","2411","79"
"publicpolygonfeature:5:41483","ZIP Code 28164","country:us/state:nc/zip:28164","28164","6230","585","11","0","11","585","0","3111","266","14","11","20","0","14","31","9","0","1315","2","14","319","0","0","8","6230","3119","23"
"publicpolygonfeature:5:41484","ZIP Code 28166","country:us/state:nc/zip:28166","28166","4163","433","316","0","316","433","9","1777","245","0","307","0","0","0","13","0","0","1065","13","0","188","0","0","13","4163","2386","0"
"publicpolygonfeature:5:41485","ZIP Code 28207","country:us/state:nc/zip:28207","28207","3158","113","29","11","29","113","10","1240","87","76","19","0","0","83","115","0","11","750","115","83","26","7","11","75","3158","1918","40"
"publicpolygonfeature:5:41486","ZIP Code 28208","country:us/state:nc/zip:28208","28208","11597","1902","228","82","228","1902","143","5784","1066","484","85","0","29","1234","384","81","82","3837","303","1234","836","750","53","181","11597","5813","203"
"publicpolygonfeature:5:41488","ZIP Code 28168","country:us/state:nc/zip:28168","28168","4057","438","0","0","0","438","0","2234","204","17","0","0","0","17","39","0","0","289","39","17","234","0","0","29","4057","1823","10"
