"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:43161","ZIP Code 32836","country:us/state:fl/zip:32836","32836","7414","1023","259","0","259","1023","187","3249","383","69","72","0","0","79","221","45","0","3666","176","79","640","10","0","112","7414","4165","109"
"publicpolygonfeature:5:43165","ZIP Code 32837","country:us/state:fl/zip:32837","32837","18819","3067","390","133","390","3067","62","8881","1481","83","328","7","0","144","955","159","133","4295","789","144","1586","61","133","337","18819","9938","618"
"publicpolygonfeature:5:43169","ZIP Code 32839","country:us/state:fl/zip:32839","32839","18907","2847","751","285","751","2847","622","8249","1571","784","129","0","207","1153","1622","755","285","1838","867","1153","1276","369","78","469","18907","10658","1153"
"publicpolygonfeature:5:43226","ZIP Code 32102","country:us/state:fl/zip:32102","32102","741","126","0","13","0","126","0","210","52","0","0","15","0","0","15","0","13","38","0","0","74","0","13","0","741","531","15"
"publicpolygonfeature:5:43249","ZIP Code 32159","country:us/state:fl/zip:32159","32159","5926","914","157","0","157","914","0","3278","395","23","157","6","0","23","510","0","0","1004","504","23","519","0","0","211","5926","2648","299"
"publicpolygonfeature:5:43412","ZIP Code 32714","country:us/state:fl/zip:32714","32714","14842","2200","55","26","55","2200","21","7457","1376","116","34","0","0","133","66","0","26","3622","66","133","824","17","26","38","14842","7385","28"
"publicpolygonfeature:5:43419","ZIP Code 32701","country:us/state:fl/zip:32701","32701","9657","552","355","14","355","552","150","5089","249","34","205","3","0","83","387","19","14","1934","365","83","303","49","14","273","9657","4568","114"
"publicpolygonfeature:5:43422","ZIP Code 32702","country:us/state:fl/zip:32702","32702","670","45","12","0","12","45","0","406","11","0","12","9","0","0","20","0","0","48","11","0","34","0","0","20","670","264","0"
"publicpolygonfeature:5:43444","ZIP Code 32703","country:us/state:fl/zip:32703","32703","20955","2906","189","112","189","2906","108","10689","1297","28","81","25","50","85","529","26","112","4508","478","85","1609","57","62","250","20955","10266","279"
"publicpolygonfeature:5:43445","ZIP Code 32707","country:us/state:fl/zip:32707","32707","14209","1761","274","90","274","1761","224","6490","928","45","50","5","0","94","599","147","90","4444","447","94","833","49","90","338","14209","7719","261"
"publicpolygonfeature:5:43446","ZIP Code 32708","country:us/state:fl/zip:32708","32708","17199","1583","94","55","94","1583","51","7226","790","101","43","333","0","174","557","0","55","5236","224","174","793","73","55","488","17199","9973","69"
"publicpolygonfeature:5:43447","ZIP Code 32735","country:us/state:fl/zip:32735","32735","1613","339","0","0","0","339","0","810","134","0","0","0","0","0","0","0","0","272","0","0","205","0","0","0","1613","803","0"
"publicpolygonfeature:5:43448","ZIP Code 32709","country:us/state:fl/zip:32709","32709","667","90","31","0","31","90","22","283","40","0","9","0","0","0","0","0","0","57","0","0","50","0","0","0","667","384","0"
"publicpolygonfeature:5:43449","ZIP Code 32712","country:us/state:fl/zip:32712","32712","16864","1581","145","63","145","1581","25","7319","796","23","120","36","13","55","304","0","63","5557","268","55","785","32","50","199","16864","9545","105"
"publicpolygonfeature:5:43451","ZIP Code 32720","country:us/state:fl/zip:32720","32720","10644","2255","146","95","146","2255","116","5182","1245","0","30","132","12","10","262","19","95","2202","111","10","1010","10","83","232","10644","5462","30"
"publicpolygonfeature:5:43453","ZIP Code 32726","country:us/state:fl/zip:32726","32726","8382","1286","179","21","179","1286","171","4403","812","0","8","0","21","31","122","75","21","1664","47","31","474","31","0","71","8382","3979","51"
"publicpolygonfeature:5:43454","ZIP Code 32730","country:us/state:fl/zip:32730","32730","2474","500","82","23","82","500","61","1241","86","24","21","0","0","38","10","0","23","346","10","38","414","14","23","0","2474","1233","10"
"publicpolygonfeature:5:43455","ZIP Code 32732","country:us/state:fl/zip:32732","32732","1554","331","40","0","40","331","0","776","80","0","40","49","0","0","49","0","0","726","0","0","251","0","0","49","1554","778","0"
"publicpolygonfeature:5:43456","ZIP Code 32736","country:us/state:fl/zip:32736","32736","4571","505","71","0","71","505","0","1609","227","0","71","42","0","0","54","0","0","768","12","0","278","0","0","6","4571","2962","48"
