"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:43547","ZIP Code 33569","country:us/state:fl/zip:33569","33569","9452","739","61","45","61","739","0","4267","304","0","61","45","13","0","234","10","45","3430","179","0","435","0","32","155","9452","5185","79"
"publicpolygonfeature:5:43548","ZIP Code 33570","country:us/state:fl/zip:33570","33570","10627","1413","79","0","79","1413","42","4732","710","0","37","0","0","5","236","52","0","2747","184","5","703","5","0","167","10627","5895","69"
"publicpolygonfeature:5:43549","ZIP Code 33572","country:us/state:fl/zip:33572","33572","7748","677","164","30","164","677","62","3439","445","0","102","0","18","0","323","0","30","3972","323","0","232","0","12","234","7748","4309","89"
"publicpolygonfeature:5:43550","ZIP Code 33573","country:us/state:fl/zip:33573","33573","7197","757","137","0","137","757","125","3425","635","16","12","25","0","21","120","0","0","2705","95","21","122","5","0","59","7197","3772","61"
"publicpolygonfeature:5:43551","ZIP Code 33578","country:us/state:fl/zip:33578","33578","22924","2464","105","83","105","2464","51","11788","1333","38","54","37","18","65","681","112","83","6426","532","65","1131","27","65","518","22924","11136","163"
"publicpolygonfeature:5:43552","ZIP Code 33579","country:us/state:fl/zip:33579","33579","16711","1820","224","0","224","1820","116","8287","1139","0","108","0","0","0","176","29","0","6865","147","0","681","0","0","92","16711","8424","84"
"publicpolygonfeature:5:43553","ZIP Code 33584","country:us/state:fl/zip:33584","33584","9148","1229","133","10","133","1229","108","3979","662","19","25","51","0","50","225","58","10","2544","116","50","567","31","10","115","9148","5169","110"
"publicpolygonfeature:5:43555","ZIP Code 33604","country:us/state:fl/zip:33604","33604","13015","2383","215","103","215","2383","166","6391","1260","192","49","16","18","342","210","64","103","3449","130","342","1123","150","85","120","13015","6624","90"
"publicpolygonfeature:5:43556","ZIP Code 33592","country:us/state:fl/zip:33592","33592","3730","626","34","0","34","626","25","1354","258","0","9","13","0","9","172","0","0","894","159","9","368","9","0","157","3730","2376","15"
"publicpolygonfeature:5:43557","ZIP Code 33594","country:us/state:fl/zip:33594","33594","12940","1991","36","97","36","1991","27","6107","991","0","9","0","0","22","212","40","97","3892","172","22","1000","22","97","82","12940","6833","130"
