"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:44549","ZIP Code 37033","country:us/state:tn/zip:37033","37033","2942","480","34","0","34","480","21","1261","291","7","13","0","0","7","0","0","0","205","0","7","189","0","0","0","2942","1681","0"
"publicpolygonfeature:5:44550","ZIP Code 37165","country:us/state:tn/zip:37165","37165","14","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","7","0"
"publicpolygonfeature:5:44552","ZIP Code 37035","country:us/state:tn/zip:37035","37035","1535","75","28","0","28","75","0","702","41","23","28","0","0","23","0","0","0","245","0","23","34","0","0","0","1535","833","0"
"publicpolygonfeature:5:44554","ZIP Code 37036","country:us/state:tn/zip:37036","37036","2071","295","7","0","7","295","0","806","184","0","7","0","0","0","14","0","0","355","14","0","111","0","0","14","2071","1265","0"
"publicpolygonfeature:5:44556","ZIP Code 37037","country:us/state:tn/zip:37037","37037","4118","393","51","0","51","393","25","1874","131","0","26","0","0","0","27","0","0","687","27","0","262","0","0","14","4118","2244","13"
"publicpolygonfeature:5:44557","ZIP Code 37217","country:us/state:tn/zip:37217","37217","11479","1934","80","0","80","1934","29","4578","852","87","51","16","0","249","237","50","0","2463","171","249","1082","162","0","87","11479","6901","150"
"publicpolygonfeature:5:44562","ZIP Code 37046","country:us/state:tn/zip:37046","37046","2215","192","25","0","25","192","25","950","81","0","0","0","0","17","33","0","0","864","33","17","111","17","0","18","2215","1265","15"
"publicpolygonfeature:5:44563","ZIP Code 37115","country:us/state:tn/zip:37115","37115","15152","2382","275","0","275","2382","131","7129","986","254","144","0","0","676","170","14","0","2386","156","676","1396","422","0","114","15152","8023","56"
"publicpolygonfeature:5:44564","ZIP Code 37048","country:us/state:tn/zip:37048","37048","2535","203","17","0","17","203","17","1188","83","0","0","0","0","0","82","0","0","566","82","0","120","0","0","59","2535","1347","23"
"publicpolygonfeature:5:44565","ZIP Code 37049","country:us/state:tn/zip:37049","37049","1838","152","0","0","0","152","0","721","96","3","0","0","0","3","35","0","0","187","35","3","56","0","0","2","1838","1117","33"
"publicpolygonfeature:5:44566","ZIP Code 37118","country:us/state:tn/zip:37118","37118","388","34","0","0","0","34","0","313","34","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","388","75","0"
"publicpolygonfeature:5:44569","ZIP Code 37051","country:us/state:tn/zip:37051","37051","1289","42","12","0","12","42","12","602","24","0","0","0","0","0","9","0","0","78","9","0","18","0","0","9","1289","687","0"
"publicpolygonfeature:5:44571","ZIP Code 37055","country:us/state:tn/zip:37055","37055","10512","1114","147","30","147","1114","123","5129","550","12","24","46","0","155","436","0","30","1697","390","155","564","143","30","273","10512","5383","163"
"publicpolygonfeature:5:44572","ZIP Code 37057","country:us/state:tn/zip:37057","37057","382","71","0","0","0","71","0","239","0","0","0","0","0","0","0","0","0","22","0","0","71","0","0","0","382","143","0"
"publicpolygonfeature:5:44575","ZIP Code 37062","country:us/state:tn/zip:37062","37062","5397","498","0","0","0","498","0","2832","223","0","0","0","0","22","51","0","0","1095","51","22","275","22","0","16","5397","2565","35"
"publicpolygonfeature:5:44576","ZIP Code 37064","country:us/state:tn/zip:37064","37064","21073","1898","145","33","145","1898","34","9989","653","0","111","0","0","0","302","81","33","10110","221","0","1245","0","33","192","21073","11084","110"
"publicpolygonfeature:5:44577","ZIP Code 37066","country:us/state:tn/zip:37066","37066","22682","2842","195","14","195","2842","134","10536","1540","35","61","0","0","47","720","26","14","5219","694","47","1302","12","14","266","22682","12146","454"
"publicpolygonfeature:5:44579","ZIP Code 37067","country:us/state:tn/zip:37067","37067","10377","818","244","27","244","818","134","4304","300","44","110","0","0","44","296","0","27","4908","296","44","518","0","27","190","10377","6073","106"
"publicpolygonfeature:5:44580","ZIP Code 37069","country:us/state:tn/zip:37069","37069","6703","357","31","0","31","357","24","2746","182","0","7","7","0","0","120","0","0","2847","113","0","175","0","0","97","6703","3957","23"
"publicpolygonfeature:5:44581","ZIP Code 37072","country:us/state:tn/zip:37072","37072","11582","1311","114","3","114","1311","83","5545","759","0","31","9","3","0","299","4","3","2932","286","0","552","0","0","100","11582","6037","199"
"publicpolygonfeature:5:44582","ZIP Code 37073","country:us/state:tn/zip:37073","37073","5988","354","82","0","82","354","54","2777","182","0","28","0","0","0","31","0","0","1252","31","0","172","0","0","8","5988","3211","23"
"publicpolygonfeature:5:44583","ZIP Code 37074","country:us/state:tn/zip:37074","37074","3912","376","22","0","22","376","7","1653","126","0","15","0","0","0","18","0","0","255","18","0","250","0","0","18","3912","2259","0"
"publicpolygonfeature:5:44584","ZIP Code 37075","country:us/state:tn/zip:37075","37075","28417","1954","134","0","134","1954","66","13853","1050","31","68","0","0","41","317","84","0","7322","233","41","904","10","0","115","28417","14564","202"
"publicpolygonfeature:5:44585","ZIP Code 37080","country:us/state:tn/zip:37080","37080","2084","398","5","0","5","398","5","904","235","0","0","0","0","0","30","0","0","623","30","0","163","0","0","19","2084","1180","11"
"publicpolygonfeature:5:44586","ZIP Code 37082","country:us/state:tn/zip:37082","37082","1840","438","0","0","0","438","0","785","313","0","0","0","0","0","58","0","0","567","58","0","125","0","0","33","1840","1055","25"
"publicpolygonfeature:5:44587","ZIP Code 37218","country:us/state:tn/zip:37218","37218","4815","555","19","0","19","555","19","2723","330","69","0","0","0","125","159","134","0","825","25","125","225","56","0","107","4815","2092","52"
"publicpolygonfeature:5:44588","ZIP Code 37083","country:us/state:tn/zip:37083","37083","6330","1100","57","0","57","1100","45","2994","439","0","12","0","0","8","72","0","0","442","72","8","661","8","0","72","6330","3336","0"
"publicpolygonfeature:5:44589","ZIP Code 37085","country:us/state:tn/zip:37085","37085","2264","238","0","0","0","238","0","874","136","41","0","0","0","41","96","21","0","491","75","41","102","0","0","96","2264","1390","0"
"publicpolygonfeature:5:44590","ZIP Code 37087","country:us/state:tn/zip:37087","37087","21233","2167","244","0","244","2167","165","9904","1244","0","79","76","0","45","416","0","0","3454","340","45","923","45","0","231","21233","11329","185"
"publicpolygonfeature:5:44591","ZIP Code 37219","country:us/state:tn/zip:37219","37219","954","0","372","0","372","0","179","671","0","0","193","0","0","94","15","15","0","669","0","94","0","94","0","0","954","283","15"
"publicpolygonfeature:5:44592","ZIP Code 37090","country:us/state:tn/zip:37090","37090","8021","615","36","0","36","615","36","3720","288","34","0","13","0","57","96","0","0","1924","83","57","327","23","0","46","8021","4301","50"
"publicpolygonfeature:5:44594","ZIP Code 37220","country:us/state:tn/zip:37220","37220","2229","96","0","0","0","96","0","961","23","0","0","0","0","0","0","0","0","449","0","0","73","0","0","0","2229","1268","0"
"publicpolygonfeature:5:44595","ZIP Code 37095","country:us/state:tn/zip:37095","37095","680","38","2","0","2","38","2","246","27","0","0","0","0","0","23","0","0","117","23","0","11","0","0","23","680","434","0"
"publicpolygonfeature:5:44599","ZIP Code 37098","country:us/state:tn/zip:37098","37098","2398","238","46","0","46","238","26","1283","85","0","20","0","0","0","0","0","0","294","0","0","153","0","0","0","2398","1115","0"
"publicpolygonfeature:5:44600","ZIP Code 37128","country:us/state:tn/zip:37128","37128","32004","3481","301","0","301","3481","52","14004","1232","20","249","0","0","20","425","0","0","7230","425","20","2249","0","0","143","32004","18000","282"
"publicpolygonfeature:5:44603","ZIP Code 37132","country:us/state:tn/zip:37132","37132","531","13","260","17","260","13","128","263","2","20","132","0","4","20","28","0","17","187","28","20","11","0","13","28","531","268","0"
"publicpolygonfeature:5:44604","ZIP Code 37122","country:us/state:tn/zip:37122","37122","25200","2235","60","0","60","2235","44","11102","1052","59","16","21","0","185","456","106","0","7056","329","185","1183","126","0","187","25200","14098","269"
"publicpolygonfeature:5:44605","ZIP Code 37127","country:us/state:tn/zip:37127","37127","7800","1105","84","0","84","1105","53","3607","703","0","31","0","0","6","79","0","0","1625","79","6","402","6","0","53","7800","4193","26"
"publicpolygonfeature:5:44606","ZIP Code 37129","country:us/state:tn/zip:37129","37129","25387","2623","345","0","345","2623","242","11380","1126","36","103","12","0","202","170","28","0","5788","130","202","1497","166","0","124","25387","14007","46"
"publicpolygonfeature:5:44607","ZIP Code 37130","country:us/state:tn/zip:37130","37130","22805","3891","465","92","465","3891","152","10603","1715","14","313","0","57","70","334","123","92","4164","211","70","2176","56","35","194","22805","12202","140"
"publicpolygonfeature:5:44608","ZIP Code 37137","country:us/state:tn/zip:37137","37137","708","59","0","0","0","59","0","287","36","0","0","0","0","0","0","0","0","74","0","0","23","0","0","0","708","421","0"
"publicpolygonfeature:5:44609","ZIP Code 37138","country:us/state:tn/zip:37138","37138","8568","849","24","0","24","849","24","3516","437","0","0","0","0","0","236","0","0","1855","236","0","412","0","0","193","8568","5052","43"
"publicpolygonfeature:5:44611","ZIP Code 37209","country:us/state:tn/zip:37209","37209","15756","1111","133","161","133","1111","93","8335","646","188","40","27","22","447","271","15","161","6383","229","447","465","259","139","92","15756","7421","179"
"publicpolygonfeature:5:44612","ZIP Code 37145","country:us/state:tn/zip:37145","37145","902","143","6","0","6","143","0","343","51","0","6","0","0","0","0","0","0","246","0","0","92","0","0","0","902","559","0"
"publicpolygonfeature:5:44613","ZIP Code 37146","country:us/state:tn/zip:37146","37146","3190","345","32","0","32","345","0","1254","160","0","32","0","0","14","55","0","0","625","55","14","185","14","0","32","3190","1936","23"
"publicpolygonfeature:5:44614","ZIP Code 37148","country:us/state:tn/zip:37148","37148","10344","1265","64","28","64","1265","30","4575","598","0","34","12","9","0","279","0","28","1054","267","0","667","0","19","166","10344","5769","113"
"publicpolygonfeature:5:44615","ZIP Code 37149","country:us/state:tn/zip:37149","37149","839","70","12","0","12","70","12","432","17","7","0","0","0","7","0","0","0","204","0","7","53","0","0","0","839","407","0"
"publicpolygonfeature:5:44616","ZIP Code 37150","country:us/state:tn/zip:37150","37150","1212","359","31","0","31","359","23","478","96","0","8","0","0","0","45","0","0","82","45","0","263","0","0","45","1212","734","0"
"publicpolygonfeature:5:44617","ZIP Code 37151","country:us/state:tn/zip:37151","37151","327","0","0","0","0","0","0","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327","192","0"
"publicpolygonfeature:5:44618","ZIP Code 37153","country:us/state:tn/zip:37153","37153","1895","208","16","0","16","208","16","989","37","0","0","0","0","51","17","0","0","476","17","51","171","51","0","17","1895","906","0"
"publicpolygonfeature:5:44621","ZIP Code 37210","country:us/state:tn/zip:37210","37210","5847","747","326","41","326","747","231","2591","362","93","95","0","41","455","45","6","41","1514","39","455","385","362","0","45","5847","3256","0"
"publicpolygonfeature:5:44622","ZIP Code 37167","country:us/state:tn/zip:37167","37167","25278","3782","185","0","185","3782","104","11818","1340","0","81","49","0","74","467","51","0","4641","367","74","2442","74","0","224","25278","13460","243"
"publicpolygonfeature:5:44625","ZIP Code 37172","country:us/state:tn/zip:37172","37172","11701","1105","8","1","8","1105","8","5235","635","6","0","0","1","6","225","0","1","1370","225","6","470","0","0","139","11701","6466","86"
"publicpolygonfeature:5:44626","ZIP Code 37215","country:us/state:tn/zip:37215","37215","7502","408","247","71","247","408","193","3500","319","0","54","0","0","33","108","2","71","3010","106","33","89","33","71","97","7502","4002","11"
"publicpolygonfeature:5:44627","ZIP Code 37174","country:us/state:tn/zip:37174","37174","19852","1833","25","0","25","1833","0","9130","764","25","25","0","0","25","215","0","0","6026","215","25","1069","0","0","108","19852","10722","107"
"publicpolygonfeature:5:44630","ZIP Code 37181","country:us/state:tn/zip:37181","37181","758","65","10","73","10","65","10","356","21","0","0","0","10","0","0","0","73","25","0","0","44","0","63","0","758","402","0"
"publicpolygonfeature:5:44632","ZIP Code 37186","country:us/state:tn/zip:37186","37186","3978","824","0","0","0","824","0","1943","378","0","0","0","0","0","79","0","0","427","79","0","446","0","0","21","3978","2035","58"
"publicpolygonfeature:5:44633","ZIP Code 37179","country:us/state:tn/zip:37179","37179","5519","524","38","0","38","524","38","2469","396","0","0","0","0","0","193","0","0","2775","193","0","128","0","0","55","5519","3050","138"
"publicpolygonfeature:5:44634","ZIP Code 37189","country:us/state:tn/zip:37189","37189","1307","110","0","0","0","110","0","654","61","0","0","0","0","0","0","0","0","525","0","0","49","0","0","0","1307","653","0"
"publicpolygonfeature:5:44635","ZIP Code 37216","country:us/state:tn/zip:37216","37216","7222","594","40","33","40","594","28","3332","318","0","12","0","10","94","105","3","33","3355","102","94","276","94","23","8","7222","3890","97"
"publicpolygonfeature:5:44637","ZIP Code 37203","country:us/state:tn/zip:37203","37203","8864","527","1170","61","1170","527","682","4410","357","146","488","0","61","390","434","21","61","3958","413","390","170","244","0","324","8864","4454","110"
"publicpolygonfeature:5:44638","ZIP Code 37184","country:us/state:tn/zip:37184","37184","2598","536","0","7","0","536","0","1205","355","0","0","0","3","0","18","0","7","331","18","0","181","0","4","18","2598","1393","0"
"publicpolygonfeature:5:44639","ZIP Code 37204","country:us/state:tn/zip:37204","37204","6517","399","405","8","405","399","254","3309","289","21","151","23","8","114","294","73","8","2501","198","114","110","93","0","115","6517","3208","179"
"publicpolygonfeature:5:44640","ZIP Code 37205","country:us/state:tn/zip:37205","37205","8109","686","75","31","75","686","66","3451","397","75","9","0","0","83","45","0","31","2981","45","83","289","8","31","19","8109","4658","26"
"publicpolygonfeature:5:44642","ZIP Code 37187","country:us/state:tn/zip:37187","37187","3215","391","41","0","41","391","10","1250","204","0","31","0","0","0","4","0","0","421","4","0","187","0","0","4","3215","1965","0"
"publicpolygonfeature:5:44643","ZIP Code 37188","country:us/state:tn/zip:37188","37188","7534","873","72","0","72","873","60","3352","548","0","12","0","0","0","172","0","0","1433","172","0","325","0","0","87","7534","4182","85"
"publicpolygonfeature:5:44644","ZIP Code 37206","country:us/state:tn/zip:37206","37206","9447","787","422","89","422","787","336","4521","400","41","86","0","30","127","386","198","89","5454","188","127","387","86","59","244","9447","4926","142"
"publicpolygonfeature:5:44645","ZIP Code 37190","country:us/state:tn/zip:37190","37190","3667","415","19","0","19","415","19","1848","219","0","0","0","0","0","0","0","0","342","0","0","196","0","0","0","3667","1819","0"
"publicpolygonfeature:5:44647","ZIP Code 37201","country:us/state:tn/zip:37201","37201","416","0","161","28","161","0","117","188","0","0","44","0","0","0","14","14","28","321","0","0","0","0","28","14","416","228","0"
"publicpolygonfeature:5:44648","ZIP Code 37211","country:us/state:tn/zip:37211","37211","28584","4900","158","59","158","4900","104","13169","2114","136","54","0","0","280","671","87","59","7162","584","280","2786","144","59","387","28584","15415","284"
"publicpolygonfeature:5:44649","ZIP Code 37212","country:us/state:tn/zip:37212","37212","4811","377","1783","425","1783","377","742","2499","250","51","1041","16","76","161","115","25","425","3380","74","161","127","110","349","75","4811","2312","40"
"publicpolygonfeature:5:44650","ZIP Code 37213","country:us/state:tn/zip:37213","37213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44651","ZIP Code 37214","country:us/state:tn/zip:37214","37214","12806","1220","27","0","27","1220","27","6091","610","99","0","26","0","156","228","44","0","3765","158","156","610","57","0","102","12806","6715","126"
"publicpolygonfeature:5:44652","ZIP Code 37221","country:us/state:tn/zip:37221","37221","16293","1447","40","0","40","1447","6","8140","876","31","34","55","0","92","272","0","0","5777","217","92","571","61","0","183","16293","8153","89"
"publicpolygonfeature:5:44653","ZIP Code 37228","country:us/state:tn/zip:37228","37228","1082","275","42","0","42","275","0","762","89","48","42","0","0","80","2","0","0","496","2","80","186","32","0","0","1082","320","2"
"publicpolygonfeature:5:44933","ZIP Code 38401","country:us/state:tn/zip:38401","38401","25260","2208","510","0","510","2208","116","11896","1087","47","394","41","0","84","159","15","0","4727","103","84","1121","37","0","99","25260","13364","60"
"publicpolygonfeature:5:45004","ZIP Code 38548","country:us/state:tn/zip:38548","38548","186","43","0","0","0","43","0","60","23","0","0","0","0","0","7","0","0","115","7","0","20","0","0","7","186","126","0"
"publicpolygonfeature:5:45007","ZIP Code 38552","country:us/state:tn/zip:38552","38552","92","42","0","0","0","42","0","29","20","0","0","0","0","0","0","0","0","31","0","0","22","0","0","0","92","63","0"
"publicpolygonfeature:5:45038","ZIP Code 38563","country:us/state:tn/zip:38563","38563","834","100","0","0","0","100","0","357","65","0","0","0","0","0","16","0","0","42","16","0","35","0","0","0","834","477","16"
"publicpolygonfeature:5:45097","ZIP Code 38451","country:us/state:tn/zip:38451","38451","1647","166","0","0","0","166","0","706","76","0","0","0","0","0","17","0","0","225","17","0","90","0","0","17","1647","941","0"
"publicpolygonfeature:5:45103","ZIP Code 38454","country:us/state:tn/zip:38454","38454","421","21","12","0","12","21","12","192","5","0","0","0","0","0","0","0","0","48","0","0","16","0","0","0","421","229","0"
"publicpolygonfeature:5:45105","ZIP Code 38461","country:us/state:tn/zip:38461","38461","417","99","0","0","0","99","0","138","82","0","0","0","0","0","6","0","0","0","6","0","17","0","0","6","417","279","0"
"publicpolygonfeature:5:45120","ZIP Code 38474","country:us/state:tn/zip:38474","38474","3386","268","41","0","41","268","41","1512","127","0","0","0","0","0","18","0","0","166","18","0","141","0","0","2","3386","1874","16"
"publicpolygonfeature:5:45121","ZIP Code 38482","country:us/state:tn/zip:38482","38482","829","53","0","0","0","53","0","388","34","0","0","0","0","0","11","0","0","198","11","0","19","0","0","0","829","441","11"
"publicpolygonfeature:5:45123","ZIP Code 38476","country:us/state:tn/zip:38476","38476","226","153","8","0","8","153","0","97","0","0","8","0","0","0","0","0","0","53","0","0","153","0","0","0","226","129","0"
"publicpolygonfeature:5:45129","ZIP Code 38487","country:us/state:tn/zip:38487","38487","331","0","8","0","8","0","0","95","0","0","8","0","0","0","0","0","0","15","0","0","0","0","0","0","331","236","0"
"publicpolygonfeature:5:45135","ZIP Code 38547","country:us/state:tn/zip:38547","38547","824","64","12","0","12","64","12","306","6","0","0","0","0","0","20","0","0","87","20","0","58","0","0","20","824","518","0"
"publicpolygonfeature:5:45149","ZIP Code 38560","country:us/state:tn/zip:38560","38560","499","40","0","0","0","40","0","139","24","0","0","0","0","0","16","0","0","42","16","0","16","0","0","10","499","360","6"
"publicpolygonfeature:5:45150","ZIP Code 38567","country:us/state:tn/zip:38567","38567","342","40","0","0","0","40","0","126","0","0","0","0","0","0","36","0","0","52","36","0","40","0","0","36","342","216","0"
"publicpolygonfeature:5:45154","ZIP Code 38569","country:us/state:tn/zip:38569","38569","117","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","66","0"
"publicpolygonfeature:5:6676390","ZIP Code 37238","country:us/state:tn/zip:37238","37238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6677960","ZIP Code 37232","country:us/state:tn/zip:37232","37232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928499","Nashville-Davidson--Murfreesboro--Franklin, TN Area","country:us/state:tn/msa:nashville-davidson--murfreesboro--franklin","34980","766014","86077","11680","1623","11680","86077","6314","352853","41458","2703","5366","489","407","6995","13312","1514","1623","197387","11309","6995","44619","4292","1216","7287","766014","413161","6025"
