"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:43169","ZIP Code 32839","country:us/state:fl/zip:32839","32839","1058","364","226","211","30","7","25","542","145","112","46","169","295","90","1393","926","777","1016","1049","137","1532","791","498","1702","1152"
"publicpolygonfeature:5:43226","ZIP Code 32102","country:us/state:fl/zip:32102","32102","67","8","31","0","0","0","0","14","0","0","0","0","0","0","34","85","16","49","16","0","119","91","87","17","10"
"publicpolygonfeature:5:43249","ZIP Code 32159","country:us/state:fl/zip:32159","32159","324","99","181","52","0","58","0","75","61","114","85","75","164","22","258","342","78","618","217","0","415","197","106","269","90"
"publicpolygonfeature:5:43412","ZIP Code 32714","country:us/state:fl/zip:32714","32714","1035","489","783","279","42","145","204","182","185","370","164","123","305","28","542","429","139","1051","850","0","755","476","362","711","444"
"publicpolygonfeature:5:43419","ZIP Code 32701","country:us/state:fl/zip:32701","32701","912","230","342","280","25","55","28","166","151","66","40","89","190","0","376","320","51","798","390","0","527","162","254","546","265"
"publicpolygonfeature:5:43422","ZIP Code 32702","country:us/state:fl/zip:32702","32702","43","0","13","0","0","0","0","0","0","0","0","0","0","0","17","8","0","19","0","0","154","61","23","23","0"
"publicpolygonfeature:5:43444","ZIP Code 32703","country:us/state:fl/zip:32703","32703","1418","856","858","616","46","202","87","416","299","345","129","208","204","142","501","757","217","1503","787","43","2198","864","588","747","646"
"publicpolygonfeature:5:43445","ZIP Code 32707","country:us/state:fl/zip:32707","32707","1065","1232","722","357","39","148","10","417","297","197","59","64","105","47","399","400","363","1348","641","7","1034","609","557","701","469"
"publicpolygonfeature:5:43446","ZIP Code 32708","country:us/state:fl/zip:32708","32708","1693","1529","856","509","140","149","162","605","363","431","126","61","53","237","574","351","151","1485","1508","0","986","829","178","820","458"
"publicpolygonfeature:5:43447","ZIP Code 32735","country:us/state:fl/zip:32735","32735","77","76","100","59","0","67","0","57","12","10","0","52","48","0","0","25","16","119","111","0","85","70","30","78","110"
"publicpolygonfeature:5:43448","ZIP Code 32709","country:us/state:fl/zip:32709","32709","53","9","16","28","0","39","0","0","0","0","0","10","0","0","0","0","17","11","0","15","122","96","69","0","0"
"publicpolygonfeature:5:43449","ZIP Code 32712","country:us/state:fl/zip:32712","32712","2094","708","875","375","20","128","223","376","325","245","45","91","254","289","640","786","203","1164","831","15","1547","662","367","826","318"
"publicpolygonfeature:5:43451","ZIP Code 32720","country:us/state:fl/zip:32720","32720","1133","180","289","96","11","98","55","252","93","79","52","79","160","51","718","326","64","1107","306","26","946","298","562","498","330"
"publicpolygonfeature:5:43453","ZIP Code 32726","country:us/state:fl/zip:32726","32726","744","97","81","32","21","74","30","120","132","149","193","26","126","301","375","353","83","911","184","0","499","375","378","234","337"
"publicpolygonfeature:5:43454","ZIP Code 32730","country:us/state:fl/zip:32730","32730","349","91","201","29","0","73","0","16","191","13","0","0","0","50","54","83","0","82","123","0","346","142","15","90","51"
"publicpolygonfeature:5:43455","ZIP Code 32732","country:us/state:fl/zip:32732","32732","374","97","71","13","0","0","35","13","24","22","0","45","0","0","46","46","45","102","0","14","234","182","25","22","39"
"publicpolygonfeature:5:43456","ZIP Code 32736","country:us/state:fl/zip:32736","32736","597","108","60","45","0","0","12","121","12","91","19","0","192","88","273","89","92","356","84","60","850","97","185","166","112"
"publicpolygonfeature:5:43457","ZIP Code 32751","country:us/state:fl/zip:32751","32751","1269","731","311","377","50","129","334","225","270","235","69","0","82","34","390","32","85","678","657","0","179","143","67","227","173"
"publicpolygonfeature:5:43460","ZIP Code 32746","country:us/state:fl/zip:32746","32746","1993","1592","1465","594","66","56","178","364","233","750","83","73","85","52","659","176","187","1597","1036","39","401","349","416","490","288"
"publicpolygonfeature:5:43461","ZIP Code 32750","country:us/state:fl/zip:32750","32750","821","467","538","305","42","63","28","192","138","92","73","24","94","93","220","228","173","890","487","18","547","486","327","523","212"
"publicpolygonfeature:5:43463","ZIP Code 32757","country:us/state:fl/zip:32757","32757","839","395","360","120","8","65","128","128","359","232","75","73","33","107","191","272","122","846","522","46","657","533","468","601","321"
