"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:47565","ZIP Code 46031","country:us/state:in/zip:46031","46031","55","58","31","32","0","33","0","3","0","0","3","0","10","10","10","9","6","58","17","21","117","53","32","58","40"
"publicpolygonfeature:5:47566","ZIP Code 46032","country:us/state:in/zip:46032","46032","2933","1643","1350","986","310","104","396","413","344","1028","255","236","226","113","364","148","86","1619","430","10","257","245","253","411","365"
"publicpolygonfeature:5:47567","ZIP Code 46033","country:us/state:in/zip:46033","46033","2493","1219","855","510","141","23","204","565","195","542","64","67","159","27","246","209","33","1842","255","16","367","313","412","125","143"
"publicpolygonfeature:5:47568","ZIP Code 46034","country:us/state:in/zip:46034","46034","420","98","46","134","0","36","8","71","14","50","14","0","50","83","10","175","0","286","58","0","181","71","24","41","24"
"publicpolygonfeature:5:47569","ZIP Code 46035","country:us/state:in/zip:46035","46035","5","0","2","21","0","2","0","0","6","0","4","0","6","3","61","3","0","7","0","0","37","49","60","12","126"
"publicpolygonfeature:5:47571","ZIP Code 46036","country:us/state:in/zip:46036","46036","235","38","57","63","0","34","0","5","2","43","13","33","12","89","37","178","0","202","89","84","306","257","539","266","287"
"publicpolygonfeature:5:47572","ZIP Code 46037","country:us/state:in/zip:46037","46037","2606","1512","1186","762","199","319","212","220","253","506","92","56","83","49","246","239","37","2138","623","0","313","258","208","598","377"
"publicpolygonfeature:5:47573","ZIP Code 46038","country:us/state:in/zip:46038","46038","2276","1770","1192","775","361","187","202","500","224","337","117","12","113","239","426","384","148","1734","549","8","376","303","352","727","405"
"publicpolygonfeature:5:47575","ZIP Code 46040","country:us/state:in/zip:46040","46040","967","222","435","146","32","51","55","45","0","346","0","0","27","10","101","419","173","897","114","9","327","129","537","173","166"
"publicpolygonfeature:5:47577","ZIP Code 46044","country:us/state:in/zip:46044","46044","66","22","9","21","0","2","0","16","8","0","1","0","0","18","38","12","2","52","37","3","102","65","119","61","71"
"publicpolygonfeature:5:47578","ZIP Code 46045","country:us/state:in/zip:46045","46045","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"publicpolygonfeature:5:47579","ZIP Code 46047","country:us/state:in/zip:46047","46047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
