"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:34983","ZIP Code 08096","country:us/state:nj/zip:08096","08096","1022","551","584","499","101","91","33","261","246","183","65","87","192","149","367","260","92","896","681","0","800","499","635","585","505"
"publicpolygonfeature:5:34984","ZIP Code 08097","country:us/state:nj/zip:08097","08097","159","22","35","30","17","26","6","21","7","10","4","0","25","0","43","28","11","65","61","0","72","62","31","62","29"
"publicpolygonfeature:5:34986","ZIP Code 08098","country:us/state:nj/zip:08098","08098","373","54","45","7","25","85","68","256","11","64","48","13","0","30","18","54","7","217","74","106","229","123","197","90","78"
"publicpolygonfeature:5:34987","ZIP Code 08102","country:us/state:nj/zip:08102","08102","192","37","87","13","6","0","0","60","4","0","0","0","41","2","72","136","12","84","107","0","35","26","35","145","358"
"publicpolygonfeature:5:34988","ZIP Code 08103","country:us/state:nj/zip:08103","08103","96","24","28","0","0","0","0","14","0","8","10","27","37","0","164","422","10","80","149","0","44","85","51","227","556"
"publicpolygonfeature:5:34989","ZIP Code 08104","country:us/state:nj/zip:08104","08104","118","194","35","14","0","14","0","0","37","35","0","79","0","0","107","223","26","84","294","46","208","236","336","264","1062"
"publicpolygonfeature:5:34990","ZIP Code 08105","country:us/state:nj/zip:08105","08105","285","70","44","67","0","23","0","89","49","0","0","130","150","31","347","562","85","373","346","41","825","261","478","640","1098"
"publicpolygonfeature:5:34991","ZIP Code 08106","country:us/state:nj/zip:08106","08106","419","328","107","67","29","0","16","113","115","95","30","0","24","27","93","131","49","243","124","0","188","57","132","76","160"
"publicpolygonfeature:5:34992","ZIP Code 08107","country:us/state:nj/zip:08107","08107","626","189","174","122","29","8","46","68","124","26","24","0","0","66","249","264","21","298","272","0","200","248","64","150","146"
"publicpolygonfeature:5:34993","ZIP Code 08110","country:us/state:nj/zip:08110","08110","245","347","91","59","56","78","30","51","114","30","18","0","96","21","206","262","59","236","175","27","374","283","615","464","486"
