"feature id","feature label","shid","geoid","Female Employed in Management Occupation (2020-2024)","Female Employed in Business and Finance Occupation (2020-2024)","Female Employed in Computer and Mathematical Occupation (2020-2024)","Female Employed in Architecture and Engineering Occupation (2020-2024)","Female Employed in Life, Physical, and Social Science Occupation (2020-2024)","Female Employed in Community and Social Service Occupation (2020-2024)","Female Employed in Legal Occupation (2020-2024)","Female Employed in Education, Training and Library Occupation (2020-2024)","Female Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Female Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Female Employed in Health Technologist and Technicians Occupation (2020-2024)","Female Employed in Healthcare Support Occupation (2020-2024)","Female Employed in Fire Fighting and Prevention Occupation (2020-2024)","Female Employed in Law Enforcement Occupation (2020-2024)","Female Employed in Food Preparation and Serving Occupation (2020-2024)","Female Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Female Employed in Personal Care and Service Occupation (2020-2024)","Female Employed in Sales Occupation (2020-2024)","Female Employed in Office and Administrative Support Occupation (2020-2024)","Female Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Female Employed in Construction and Extraction Occupation (2020-2024)","Female Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Female Employed in Production Occupation (2020-2024)","Female Employed in Transportation Occupation (2020-2024)","Female Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:34935","ZIP Code 08049","country:us/state:nj/zip:08049","08049","52","97","34","0","14","50","26","111","25","180","27","53","0","0","28","29","67","169","270","0","0","0","34","22","7"
"publicpolygonfeature:5:34937","ZIP Code 08051","country:us/state:nj/zip:08051","08051","285","172","91","0","28","153","12","559","0","171","104","182","10","0","411","9","105","663","597","0","26","15","25","47","107"
"publicpolygonfeature:5:34938","ZIP Code 08052","country:us/state:nj/zip:08052","08052","589","316","85","57","67","139","160","298","31","344","296","158","46","0","348","61","129","779","933","0","0","0","66","130","127"
"publicpolygonfeature:5:34939","ZIP Code 08053","country:us/state:nj/zip:08053","08053","1547","921","349","56","175","353","293","2169","179","1284","427","366","44","58","359","75","477","1131","2020","0","16","7","109","152","91"
"publicpolygonfeature:5:34940","ZIP Code 08054","country:us/state:nj/zip:08054","08054","1452","1251","438","152","82","407","191","1792","322","1536","607","463","59","12","304","276","416","1006","2048","0","16","35","122","95","92"
"publicpolygonfeature:5:34941","ZIP Code 08055","country:us/state:nj/zip:08055","08055","1112","545","167","39","136","188","45","1145","126","767","295","248","29","8","399","39","179","710","853","16","0","0","69","91","74"
"publicpolygonfeature:5:34942","ZIP Code 08056","country:us/state:nj/zip:08056","08056","172","114","6","35","15","34","21","311","0","201","0","23","14","10","35","0","33","11","254","0","0","0","37","0","0"
"publicpolygonfeature:5:34943","ZIP Code 08057","country:us/state:nj/zip:08057","08057","804","372","93","131","125","162","161","635","236","479","108","135","31","0","55","41","120","547","459","0","15","0","96","115","9"
"publicpolygonfeature:5:34944","ZIP Code 08059","country:us/state:nj/zip:08059","08059","126","172","0","0","0","18","46","99","39","80","98","86","15","0","156","0","74","119","397","0","0","25","57","21","22"
"publicpolygonfeature:5:34945","ZIP Code 08060","country:us/state:nj/zip:08060","08060","886","295","45","91","69","109","107","862","123","920","413","311","40","8","343","3","261","274","1244","0","13","13","143","57","42"
"publicpolygonfeature:5:34946","ZIP Code 08061","country:us/state:nj/zip:08061","08061","285","124","0","0","20","0","25","68","10","137","89","0","0","0","15","0","46","49","102","0","0","0","56","0","68"
"publicpolygonfeature:5:34947","ZIP Code 08062","country:us/state:nj/zip:08062","08062","576","172","84","18","33","64","23","561","141","764","74","71","0","0","196","52","67","468","487","0","135","8","44","0","89"
"publicpolygonfeature:5:34948","ZIP Code 08063","country:us/state:nj/zip:08063","08063","45","44","5","0","0","41","15","60","12","54","25","13","0","9","35","16","97","101","105","0","0","0","13","5","47"
"publicpolygonfeature:5:34949","ZIP Code 08064","country:us/state:nj/zip:08064","08064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34951","ZIP Code 08066","country:us/state:nj/zip:08066","08066","126","115","87","21","37","50","0","281","0","78","23","209","59","0","20","0","43","172","272","0","0","0","103","71","172"
"publicpolygonfeature:5:34952","ZIP Code 08067","country:us/state:nj/zip:08067","08067","42","16","19","0","6","17","4","68","2","25","8","16","8","0","7","0","22","53","41","0","0","3","2","0","14"
"publicpolygonfeature:5:34953","ZIP Code 08068","country:us/state:nj/zip:08068","08068","135","214","3","0","9","21","26","138","57","129","48","144","7","0","31","76","70","156","249","0","0","0","4","9","26"
"publicpolygonfeature:5:34954","ZIP Code 08069","country:us/state:nj/zip:08069","08069","106","64","85","44","11","90","0","344","4","151","45","254","9","14","167","215","22","268","668","0","0","0","100","57","224"
"publicpolygonfeature:5:34956","ZIP Code 08070","country:us/state:nj/zip:08070","08070","223","138","35","26","0","80","32","481","32","166","95","41","16","0","131","77","120","304","623","0","0","10","117","9","12"
"publicpolygonfeature:5:34957","ZIP Code 08071","country:us/state:nj/zip:08071","08071","245","164","42","6","30","51","51","512","124","186","41","205","7","0","61","5","72","258","456","0","0","0","79","9","10"
"publicpolygonfeature:5:34958","ZIP Code 08072","country:us/state:nj/zip:08072","08072","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","0","0","0","0","0","0"
"publicpolygonfeature:5:34959","ZIP Code 08073","country:us/state:nj/zip:08073","08073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34960","ZIP Code 08074","country:us/state:nj/zip:08074","08074","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34961","ZIP Code 08075","country:us/state:nj/zip:08075","08075","717","542","98","108","190","154","177","835","208","512","237","281","97","10","336","376","313","592","1677","0","0","0","179","197","114"
"publicpolygonfeature:5:34962","ZIP Code 08077","country:us/state:nj/zip:08077","08077","508","515","117","34","77","116","121","562","87","397","187","65","0","0","158","186","70","633","974","10","5","0","140","57","42"
"publicpolygonfeature:5:34963","ZIP Code 08078","country:us/state:nj/zip:08078","08078","154","183","17","0","9","29","46","256","62","124","21","84","0","0","78","20","117","154","489","0","0","21","35","4","22"
"publicpolygonfeature:5:34964","ZIP Code 08108","country:us/state:nj/zip:08108","08108","760","376","82","71","124","146","211","516","220","523","163","126","6","0","159","66","227","347","962","0","0","0","44","43","51"
"publicpolygonfeature:5:34965","ZIP Code 08079","country:us/state:nj/zip:08079","08079","131","95","42","3","17","109","97","165","22","131","56","260","83","13","70","192","98","110","483","0","5","0","196","0","250"
"publicpolygonfeature:5:34967","ZIP Code 08080","country:us/state:nj/zip:08080","08080","1406","556","152","133","161","232","168","938","103","1074","423","456","0","25","501","14","247","773","1567","7","56","0","33","38","113"
"publicpolygonfeature:5:34968","ZIP Code 08081","country:us/state:nj/zip:08081","08081","1069","777","178","48","205","443","150","1030","446","1196","733","850","160","22","495","209","337","1216","2524","72","18","67","190","293","240"
"publicpolygonfeature:5:34969","ZIP Code 08083","country:us/state:nj/zip:08083","08083","215","200","70","31","10","38","41","231","53","119","126","201","14","19","116","21","84","183","610","0","4","0","83","2","50"
"publicpolygonfeature:5:34970","ZIP Code 08084","country:us/state:nj/zip:08084","08084","84","107","78","12","0","44","9","235","22","139","80","100","0","9","51","6","122","334","237","0","0","0","16","29","34"
"publicpolygonfeature:5:34971","ZIP Code 08085","country:us/state:nj/zip:08085","08085","542","598","24","131","54","117","0","431","38","710","130","73","23","36","527","73","152","338","770","0","0","0","92","20","108"
"publicpolygonfeature:5:34972","ZIP Code 08086","country:us/state:nj/zip:08086","08086","257","228","10","0","15","14","0","357","52","254","108","97","0","0","20","18","25","315","530","0","0","0","56","29","55"
"publicpolygonfeature:5:34973","ZIP Code 08087","country:us/state:nj/zip:08087","08087","456","426","30","0","69","0","92","839","99","231","277","307","23","12","428","53","192","490","1388","0","26","16","39","101","118"
"publicpolygonfeature:5:34974","ZIP Code 08088","country:us/state:nj/zip:08088","08088","880","319","39","0","153","133","114","641","77","702","186","141","26","0","202","102","77","388","982","10","21","0","89","149","45"
"publicpolygonfeature:5:34975","ZIP Code 08089","country:us/state:nj/zip:08089","08089","111","92","10","0","14","5","8","118","40","48","11","22","5","0","76","5","29","78","281","6","0","0","68","10","35"
"publicpolygonfeature:5:34976","ZIP Code 08090","country:us/state:nj/zip:08090","08090","255","205","27","19","3","107","42","332","39","192","72","86","20","0","65","24","117","106","453","0","12","0","39","28","77"
"publicpolygonfeature:5:34977","ZIP Code 08091","country:us/state:nj/zip:08091","08091","145","171","35","35","0","23","0","105","35","44","75","112","0","0","135","18","52","141","381","0","56","0","68","0","0"
"publicpolygonfeature:5:34979","ZIP Code 08093","country:us/state:nj/zip:08093","08093","202","158","12","0","16","64","39","319","19","72","32","130","8","43","151","35","78","206","637","0","7","0","130","32","83"
"publicpolygonfeature:5:34980","ZIP Code 08109","country:us/state:nj/zip:08109","08109","498","443","105","17","133","89","69","590","67","447","180","211","71","10","98","100","243","491","1354","34","0","22","296","40","236"
"publicpolygonfeature:5:34981","ZIP Code 08094","country:us/state:nj/zip:08094","08094","1177","702","161","0","46","125","62","1477","94","1014","648","737","110","79","395","306","270","707","1828","0","0","11","78","138","132"
"publicpolygonfeature:5:34982","ZIP Code 08095","country:us/state:nj/zip:08095","08095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34983","ZIP Code 08096","country:us/state:nj/zip:08096","08096","853","526","222","22","43","203","77","845","156","673","479","572","171","70","318","64","416","1065","1584","4","10","0","236","274","223"
"publicpolygonfeature:5:34984","ZIP Code 08097","country:us/state:nj/zip:08097","08097","53","34","10","0","2","14","12","157","0","51","6","23","29","0","33","12","11","125","193","0","0","10","9","14","4"
"publicpolygonfeature:5:34986","ZIP Code 08098","country:us/state:nj/zip:08098","08098","98","125","10","31","60","82","62","331","13","203","53","38","0","0","37","35","43","107","554","13","15","8","24","12","72"
"publicpolygonfeature:5:34987","ZIP Code 08102","country:us/state:nj/zip:08102","08102","75","25","0","64","0","36","30","88","19","66","51","47","39","0","166","71","50","104","353","0","0","0","160","35","115"
"publicpolygonfeature:5:34988","ZIP Code 08103","country:us/state:nj/zip:08103","08103","186","86","8","18","0","43","6","118","46","13","81","451","18","73","99","230","22","166","289","0","0","0","107","7","211"
"publicpolygonfeature:5:34989","ZIP Code 08104","country:us/state:nj/zip:08104","08104","237","116","0","0","21","164","30","443","0","18","29","676","83","10","225","204","41","374","761","0","41","0","233","87","273"
"publicpolygonfeature:5:34990","ZIP Code 08105","country:us/state:nj/zip:08105","08105","188","199","51","37","35","59","0","238","143","52","112","757","36","28","338","464","232","588","964","0","0","11","196","46","676"
"publicpolygonfeature:5:34991","ZIP Code 08106","country:us/state:nj/zip:08106","08106","301","236","8","12","0","76","53","267","145","399","39","54","0","39","145","9","93","240","466","0","36","0","68","2","57"
"publicpolygonfeature:5:34992","ZIP Code 08107","country:us/state:nj/zip:08107","08107","262","385","51","35","6","218","80","449","63","364","90","209","13","15","211","31","221","216","563","0","0","25","134","32","40"
"publicpolygonfeature:5:34993","ZIP Code 08110","country:us/state:nj/zip:08110","08110","307","146","237","56","86","175","22","158","75","458","256","303","58","7","303","190","194","384","533","0","0","0","360","151","386"
"publicpolygonfeature:5:34997","ZIP Code 08224","country:us/state:nj/zip:08224","08224","2","0","0","0","0","0","0","3","0","4","0","0","0","0","13","2","3","0","12","0","0","0","0","0","4"
"publicpolygonfeature:5:35004","ZIP Code 08215","country:us/state:nj/zip:08215","08215","431","245","39","3","17","105","0","381","88","215","151","308","8","0","246","94","110","177","480","0","26","13","21","57","64"
"publicpolygonfeature:5:35020","ZIP Code 08312","country:us/state:nj/zip:08312","08312","83","13","64","0","20","0","18","196","0","130","203","58","11","0","40","0","71","155","419","0","0","0","67","38","10"
"publicpolygonfeature:5:35027","ZIP Code 08318","country:us/state:nj/zip:08318","08318","520","187","0","32","18","61","10","520","35","174","105","90","13","0","63","12","55","295","483","0","20","10","112","60","30"
"publicpolygonfeature:5:35034","ZIP Code 08322","country:us/state:nj/zip:08322","08322","377","67","16","0","20","52","12","305","82","208","114","151","27","0","126","71","170","315","468","0","37","0","35","113","54"
"publicpolygonfeature:5:35038","ZIP Code 08328","country:us/state:nj/zip:08328","08328","29","35","0","0","0","9","47","27","0","0","38","67","0","0","73","0","7","14","47","0","0","0","82","0","0"
"publicpolygonfeature:5:35044","ZIP Code 08343","country:us/state:nj/zip:08343","08343","120","107","21","9","11","26","34","208","0","86","13","14","0","13","39","10","92","50","123","0","0","0","15","0","20"
"publicpolygonfeature:5:35045","ZIP Code 08344","country:us/state:nj/zip:08344","08344","135","88","0","0","6","70","3","93","35","149","28","86","20","12","62","9","73","64","260","0","0","0","19","5","11"
"publicpolygonfeature:5:35050","ZIP Code 08554","country:us/state:nj/zip:08554","08554","34","51","0","0","0","68","15","71","0","28","55","41","0","0","15","0","11","123","277","0","9","0","12","11","47"
