"feature id","feature label","shid","geoid","Female Employed in Management Occupation (2020-2024)","Female Employed in Business and Finance Occupation (2020-2024)","Female Employed in Computer and Mathematical Occupation (2020-2024)","Female Employed in Architecture and Engineering Occupation (2020-2024)","Female Employed in Life, Physical, and Social Science Occupation (2020-2024)","Female Employed in Community and Social Service Occupation (2020-2024)","Female Employed in Legal Occupation (2020-2024)","Female Employed in Education, Training and Library Occupation (2020-2024)","Female Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Female Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Female Employed in Health Technologist and Technicians Occupation (2020-2024)","Female Employed in Healthcare Support Occupation (2020-2024)","Female Employed in Fire Fighting and Prevention Occupation (2020-2024)","Female Employed in Law Enforcement Occupation (2020-2024)","Female Employed in Food Preparation and Serving Occupation (2020-2024)","Female Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Female Employed in Personal Care and Service Occupation (2020-2024)","Female Employed in Sales Occupation (2020-2024)","Female Employed in Office and Administrative Support Occupation (2020-2024)","Female Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Female Employed in Construction and Extraction Occupation (2020-2024)","Female Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Female Employed in Production Occupation (2020-2024)","Female Employed in Transportation Occupation (2020-2024)","Female Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:59688","ZIP Code 78023","country:us/state:tx/zip:78023","78023","946","410","51","128","58","211","80","1127","324","800","33","249","56","11","113","9","191","608","1147","0","13","6","69","6","78"
"publicpolygonfeature:5:59694","ZIP Code 78026","country:us/state:tx/zip:78026","78026","130","70","0","0","0","148","0","159","0","40","7","15","0","0","63","0","118","160","285","0","0","0","52","0","0"
"publicpolygonfeature:5:59696","ZIP Code 78027","country:us/state:tx/zip:78027","78027","7","6","0","0","0","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59701","ZIP Code 78039","country:us/state:tx/zip:78039","78039","165","10","0","0","4","51","12","16","0","0","11","127","0","0","7","0","30","20","142","0","0","0","9","0","0"
"publicpolygonfeature:5:59703","ZIP Code 78050","country:us/state:tx/zip:78050","78050","0","0","0","0","0","0","0","24","0","0","0","0","0","17","0","0","0","0","24","0","0","42","0","0","0"
"publicpolygonfeature:5:59704","ZIP Code 78052","country:us/state:tx/zip:78052","78052","145","206","0","7","0","0","0","69","0","29","46","185","45","0","86","21","30","190","362","0","19","42","33","0","30"
"publicpolygonfeature:5:59706","ZIP Code 78055","country:us/state:tx/zip:78055","78055","4","0","5","0","0","10","0","147","0","0","0","0","0","0","44","56","0","52","15","7","0","0","0","12","0"
"publicpolygonfeature:5:59707","ZIP Code 78123","country:us/state:tx/zip:78123","78123","98","30","8","0","0","0","3","7","0","10","77","42","0","0","2","12","0","9","177","0","0","0","0","0","10"
"publicpolygonfeature:5:59708","ZIP Code 78209","country:us/state:tx/zip:78209","78209","1362","531","226","174","208","301","260","1107","337","1074","95","218","6","0","741","87","625","1325","1589","0","12","0","56","296","146"
"publicpolygonfeature:5:59709","ZIP Code 78056","country:us/state:tx/zip:78056","78056","34","47","8","0","0","0","0","32","0","79","21","9","0","16","0","0","0","97","166","0","0","0","0","0","42"
"publicpolygonfeature:5:59710","ZIP Code 78063","country:us/state:tx/zip:78063","78063","408","209","31","0","0","15","20","141","0","131","16","109","16","16","139","10","105","242","577","0","30","0","23","75","6"
"publicpolygonfeature:5:59711","ZIP Code 78057","country:us/state:tx/zip:78057","78057","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","11","18","0","15","0","0","0","0","0","0"
"publicpolygonfeature:5:59713","ZIP Code 78059","country:us/state:tx/zip:78059","78059","73","84","0","0","0","0","0","185","8","71","17","144","0","24","153","22","36","107","192","0","0","0","27","107","89"
"publicpolygonfeature:5:59715","ZIP Code 78210","country:us/state:tx/zip:78210","78210","488","443","81","163","29","112","26","701","107","231","175","729","73","28","717","450","200","924","1112","0","4","0","245","201","201"
"publicpolygonfeature:5:59717","ZIP Code 78064","country:us/state:tx/zip:78064","78064","122","129","20","0","0","23","39","199","9","209","76","313","118","23","207","54","53","547","641","0","11","0","65","104","28"
"publicpolygonfeature:5:59719","ZIP Code 78065","country:us/state:tx/zip:78065","78065","214","17","7","0","8","6","0","161","0","116","62","207","0","0","188","163","33","383","298","0","35","0","157","56","102"
"publicpolygonfeature:5:59720","ZIP Code 78066","country:us/state:tx/zip:78066","78066","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0"
"publicpolygonfeature:5:59721","ZIP Code 78211","country:us/state:tx/zip:78211","78211","147","159","0","15","0","11","11","353","61","226","180","729","43","8","475","424","246","747","1367","1","158","24","292","133","363"
"publicpolygonfeature:5:59723","ZIP Code 78069","country:us/state:tx/zip:78069","78069","104","27","3","0","0","0","0","127","5","107","185","36","0","0","35","9","72","197","116","0","39","8","22","3","26"
"publicpolygonfeature:5:59724","ZIP Code 78101","country:us/state:tx/zip:78101","78101","208","112","18","0","30","49","28","245","0","77","23","63","0","22","15","0","86","106","274","0","24","7","46","3","0"
"publicpolygonfeature:5:59725","ZIP Code 78070","country:us/state:tx/zip:78070","78070","723","204","116","66","27","129","87","289","107","393","79","231","47","21","185","0","117","651","463","43","0","0","19","23","8"
"publicpolygonfeature:5:59729","ZIP Code 78112","country:us/state:tx/zip:78112","78112","84","223","0","3","0","13","32","84","20","33","25","55","15","0","44","148","55","322","441","0","0","5","32","61","0"
"publicpolygonfeature:5:59730","ZIP Code 78147","country:us/state:tx/zip:78147","78147","13","23","0","0","0","0","0","50","0","14","46","26","0","0","24","11","0","27","35","0","12","0","0","0","0"
"publicpolygonfeature:5:59731","ZIP Code 78212","country:us/state:tx/zip:78212","78212","1104","293","109","40","53","214","228","571","161","639","306","184","37","0","427","153","225","702","895","42","0","0","87","19","58"
"publicpolygonfeature:5:59733","ZIP Code 78073","country:us/state:tx/zip:78073","78073","57","30","0","0","0","9","27","161","27","23","3","309","63","18","199","42","66","260","361","0","18","0","58","0","75"
"publicpolygonfeature:5:59738","ZIP Code 78108","country:us/state:tx/zip:78108","78108","841","856","211","34","41","246","68","1119","172","885","597","331","54","0","379","132","612","970","1625","18","8","32","114","116","185"
"publicpolygonfeature:5:59739","ZIP Code 78109","country:us/state:tx/zip:78109","78109","1231","911","246","47","62","310","101","1054","257","1202","517","865","141","72","811","455","703","1613","2753","11","13","0","530","185","796"
"publicpolygonfeature:5:59740","ZIP Code 78113","country:us/state:tx/zip:78113","78113","32","25","22","0","0","22","0","103","18","10","33","8","0","0","10","15","24","15","204","0","0","6","0","15","5"
"publicpolygonfeature:5:59741","ZIP Code 78114","country:us/state:tx/zip:78114","78114","243","157","61","9","0","185","34","710","9","321","131","203","82","15","272","34","193","298","1307","0","16","27","66","73","10"
"publicpolygonfeature:5:59743","ZIP Code 78124","country:us/state:tx/zip:78124","78124","130","56","3","3","8","44","11","171","0","93","60","43","0","0","52","15","93","47","201","0","0","0","60","69","2"
