"feature id","feature label","shid","geoid","Female Employed in Management Occupation (2020-2024)","Female Employed in Business and Finance Occupation (2020-2024)","Female Employed in Computer and Mathematical Occupation (2020-2024)","Female Employed in Architecture and Engineering Occupation (2020-2024)","Female Employed in Life, Physical, and Social Science Occupation (2020-2024)","Female Employed in Community and Social Service Occupation (2020-2024)","Female Employed in Legal Occupation (2020-2024)","Female Employed in Education, Training and Library Occupation (2020-2024)","Female Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Female Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Female Employed in Health Technologist and Technicians Occupation (2020-2024)","Female Employed in Healthcare Support Occupation (2020-2024)","Female Employed in Fire Fighting and Prevention Occupation (2020-2024)","Female Employed in Law Enforcement Occupation (2020-2024)","Female Employed in Food Preparation and Serving Occupation (2020-2024)","Female Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Female Employed in Personal Care and Service Occupation (2020-2024)","Female Employed in Sales Occupation (2020-2024)","Female Employed in Office and Administrative Support Occupation (2020-2024)","Female Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Female Employed in Construction and Extraction Occupation (2020-2024)","Female Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Female Employed in Production Occupation (2020-2024)","Female Employed in Transportation Occupation (2020-2024)","Female Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:60399","ZIP Code 80014","country:us/state:co/zip:80014","80014","919","773","367","106","34","283","117","725","211","578","388","711","46","85","375","183","498","741","1513","15","0","57","150","120","97"
"publicpolygonfeature:5:60400","ZIP Code 80016","country:us/state:co/zip:80016","80016","2705","1537","570","217","261","234","318","1829","386","1368","422","822","212","67","566","122","668","1487","2239","0","36","34","293","226","163"
"publicpolygonfeature:5:60401","ZIP Code 80017","country:us/state:co/zip:80017","80017","842","622","196","26","36","140","175","589","191","296","235","964","170","0","656","621","441","957","2098","31","131","96","285","290","497"
"publicpolygonfeature:5:60402","ZIP Code 80018","country:us/state:co/zip:80018","80018","656","481","216","27","63","174","82","582","118","242","134","258","52","51","206","60","151","402","926","0","16","20","93","88","93"
"publicpolygonfeature:5:60403","ZIP Code 80019","country:us/state:co/zip:80019","80019","190","408","48","46","6","129","0","125","22","56","48","174","78","0","123","49","0","285","445","0","0","18","110","102","127"
"publicpolygonfeature:5:60404","ZIP Code 80020","country:us/state:co/zip:80020","80020","2147","1448","445","365","255","288","157","1064","330","840","444","576","89","30","850","223","790","1006","1834","13","39","26","191","100","239"
"publicpolygonfeature:5:60405","ZIP Code 80021","country:us/state:co/zip:80021","80021","1511","906","670","377","135","285","169","789","428","1106","297","444","78","34","614","106","476","675","1558","0","57","44","157","91","167"
"publicpolygonfeature:5:60406","ZIP Code 80218","country:us/state:co/zip:80218","80218","1000","818","299","71","99","282","229","775","522","892","234","183","6","0","344","44","179","533","354","0","0","0","0","79","48"
"publicpolygonfeature:5:60407","ZIP Code 80022","country:us/state:co/zip:80022","80022","1902","1084","193","103","89","251","216","1228","392","514","663","588","116","115","879","405","234","1211","2488","0","50","60","595","295","538"
"publicpolygonfeature:5:60408","ZIP Code 80023","country:us/state:co/zip:80023","80023","979","650","371","131","184","69","133","748","249","972","112","50","46","5","394","12","189","498","677","0","0","0","84","55","31"
"publicpolygonfeature:5:60409","ZIP Code 80024","country:us/state:co/zip:80024","80024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"publicpolygonfeature:5:60411","ZIP Code 80109","country:us/state:co/zip:80109","80109","1238","830","229","25","9","55","51","795","206","486","153","276","34","0","509","14","267","1033","895","0","0","0","65","0","25"
"publicpolygonfeature:5:60414","ZIP Code 80030","country:us/state:co/zip:80030","80030","400","176","37","30","42","76","41","139","49","71","116","137","15","0","180","111","64","328","945","0","81","28","141","59","38"
"publicpolygonfeature:5:60415","ZIP Code 80031","country:us/state:co/zip:80031","80031","1150","656","409","167","239","311","120","732","204","419","186","624","0","0","485","156","170","636","1601","1","12","60","179","224","152"
"publicpolygonfeature:5:60416","ZIP Code 80033","country:us/state:co/zip:80033","80033","1201","611","129","242","375","174","122","517","234","361","35","356","12","22","319","211","440","714","1199","8","13","13","157","142","151"
"publicpolygonfeature:5:60417","ZIP Code 80101","country:us/state:co/zip:80101","80101","18","0","0","0","3","0","0","13","0","0","5","0","0","0","3","0","4","4","7","0","3","0","0","0","0"
"publicpolygonfeature:5:60418","ZIP Code 80102","country:us/state:co/zip:80102","80102","197","61","6","5","43","20","7","199","19","72","72","111","15","0","28","13","69","172","357","0","2","0","22","17","61"
"publicpolygonfeature:5:60419","ZIP Code 80110","country:us/state:co/zip:80110","80110","781","606","69","103","32","208","94","678","196","433","139","257","28","0","396","207","309","547","946","12","20","0","162","18","124"
"publicpolygonfeature:5:60420","ZIP Code 80103","country:us/state:co/zip:80103","80103","27","9","32","26","0","6","32","61","20","34","18","88","2","0","30","9","13","49","112","0","12","0","36","6","4"
"publicpolygonfeature:5:60421","ZIP Code 80104","country:us/state:co/zip:80104","80104","1432","880","311","121","67","249","314","1030","239","837","204","631","48","42","369","71","431","1270","1701","0","72","50","182","168","175"
"publicpolygonfeature:5:60422","ZIP Code 80105","country:us/state:co/zip:80105","80105","202","26","0","6","0","30","2","8","18","25","0","20","0","0","36","46","10","21","91","0","10","0","0","6","6"
"publicpolygonfeature:5:60423","ZIP Code 80106","country:us/state:co/zip:80106","80106","133","88","24","4","2","24","8","54","19","76","34","42","13","0","48","0","52","274","191","77","9","0","4","9","10"
"publicpolygonfeature:5:60424","ZIP Code 80107","country:us/state:co/zip:80107","80107","588","251","118","48","46","79","9","462","61","196","160","128","15","36","119","9","222","289","603","0","7","0","136","59","5"
"publicpolygonfeature:5:60425","ZIP Code 80108","country:us/state:co/zip:80108","80108","1541","1061","174","203","100","93","210","1103","259","422","114","433","58","12","409","23","389","993","1045","30","0","8","95","73","35"
"publicpolygonfeature:5:60426","ZIP Code 80111","country:us/state:co/zip:80111","80111","1200","1017","280","222","136","223","252","572","211","862","103","168","74","0","587","17","209","875","904","0","0","14","238","137","76"
"publicpolygonfeature:5:60427","ZIP Code 80112","country:us/state:co/zip:80112","80112","1206","1218","316","204","94","250","211","1087","241","1106","484","434","59","54","591","62","360","917","1325","0","0","0","47","135","173"
"publicpolygonfeature:5:60428","ZIP Code 80113","country:us/state:co/zip:80113","80113","1028","765","149","93","63","177","197","514","224","426","152","153","12","0","312","68","268","544","723","0","60","0","141","27","43"
"publicpolygonfeature:5:60429","ZIP Code 80116","country:us/state:co/zip:80116","80116","235","37","7","10","59","0","0","87","33","101","2","78","19","0","11","6","0","152","206","6","0","0","0","41","0"
"publicpolygonfeature:5:60430","ZIP Code 80120","country:us/state:co/zip:80120","80120","892","790","152","130","107","298","122","581","271","488","138","203","10","11","548","151","398","598","1199","38","14","19","191","95","36"
"publicpolygonfeature:5:60431","ZIP Code 80121","country:us/state:co/zip:80121","80121","717","587","119","90","73","123","62","379","100","255","72","154","17","0","145","44","193","328","435","0","5","31","75","84","84"
"publicpolygonfeature:5:60432","ZIP Code 80122","country:us/state:co/zip:80122","80122","1180","696","344","196","238","312","177","986","361","693","239","201","27","0","199","68","418","631","1083","0","2","0","40","80","104"
"publicpolygonfeature:5:60433","ZIP Code 80117","country:us/state:co/zip:80117","80117","43","83","21","16","3","26","16","50","17","13","44","16","0","0","19","5","27","100","146","0","3","0","22","20","6"
"publicpolygonfeature:5:60434","ZIP Code 80118","country:us/state:co/zip:80118","80118","125","241","70","0","7","52","28","76","41","113","48","30","0","12","146","0","65","146","248","0","0","0","5","41","0"
"publicpolygonfeature:5:60435","ZIP Code 80125","country:us/state:co/zip:80125","80125","550","498","290","227","8","62","58","269","91","307","106","46","10","39","46","0","214","319","466","0","1","0","45","36","6"
"publicpolygonfeature:5:60436","ZIP Code 80126","country:us/state:co/zip:80126","80126","1876","841","514","151","106","335","172","1281","300","1015","192","270","79","39","470","76","515","991","1495","34","22","33","123","21","60"
"publicpolygonfeature:5:60437","ZIP Code 80134","country:us/state:co/zip:80134","80134","3083","2284","944","321","283","515","562","2015","552","1278","342","755","60","142","829","179","732","2281","2584","0","137","11","308","120","244"
"publicpolygonfeature:5:60438","ZIP Code 80135","country:us/state:co/zip:80135","80135","137","66","26","2","0","11","11","213","27","41","43","20","12","16","33","0","0","116","93","0","19","0","0","21","40"
"publicpolygonfeature:5:60439","ZIP Code 80127","country:us/state:co/zip:80127","80127","1805","1296","431","179","190","208","88","1193","369","1020","379","353","95","78","344","48","628","1046","1366","0","0","0","94","94","94"
"publicpolygonfeature:5:60440","ZIP Code 80128","country:us/state:co/zip:80128","80128","1103","1211","175","320","106","247","302","723","203","753","236","485","77","6","678","125","419","1035","1628","9","13","25","66","80","137"
"publicpolygonfeature:5:60441","ZIP Code 80129","country:us/state:co/zip:80129","80129","1262","810","257","130","191","204","97","844","168","735","166","147","30","25","300","21","410","896","805","0","0","20","116","132","20"
"publicpolygonfeature:5:60442","ZIP Code 80130","country:us/state:co/zip:80130","80130","1143","755","297","154","36","103","84","638","172","685","146","206","27","11","212","30","156","511","672","0","0","8","62","82","4"
"publicpolygonfeature:5:60443","ZIP Code 80131","country:us/state:co/zip:80131","80131","7","18","0","0","0","0","0","0","6","0","6","0","0","0","0","0","10","4","0","0","0","0","11","0","0"
"publicpolygonfeature:5:60446","ZIP Code 80204","country:us/state:co/zip:80204","80204","1663","654","464","121","160","400","145","689","584","761","224","214","75","0","779","252","460","1104","998","0","24","14","176","49","84"
"publicpolygonfeature:5:60447","ZIP Code 80136","country:us/state:co/zip:80136","80136","144","120","40","7","7","0","0","46","148","92","8","25","0","15","87","0","102","111","166","0","0","0","27","44","37"
"publicpolygonfeature:5:60448","ZIP Code 80137","country:us/state:co/zip:80137","80137","33","26","0","0","0","14","0","24","0","34","22","31","0","0","10","0","9","23","142","0","37","0","0","0","0"
"publicpolygonfeature:5:60449","ZIP Code 80138","country:us/state:co/zip:80138","80138","1006","729","297","65","174","107","78","1075","352","550","125","349","30","0","349","182","447","1064","1396","0","0","0","216","104","47"
"publicpolygonfeature:5:60450","ZIP Code 80202","country:us/state:co/zip:80202","80202","1125","1119","609","187","140","233","215","270","166","441","51","243","0","0","292","0","89","648","285","16","0","0","46","117","0"
"publicpolygonfeature:5:60451","ZIP Code 80203","country:us/state:co/zip:80203","80203","866","1158","364","175","66","383","131","497","323","528","140","275","0","7","356","110","224","757","775","0","0","80","105","39","70"
"publicpolygonfeature:5:60452","ZIP Code 80205","country:us/state:co/zip:80205","80205","1888","1659","487","139","102","126","244","665","455","703","92","274","137","90","325","183","322","948","769","0","0","0","112","339","199"
"publicpolygonfeature:5:60453","ZIP Code 80223","country:us/state:co/zip:80223","80223","958","526","246","215","57","145","103","577","180","456","144","273","0","15","321","177","286","349","337","0","0","32","43","19","51"
"publicpolygonfeature:5:60454","ZIP Code 80224","country:us/state:co/zip:80224","80224","751","330","152","52","192","353","66","406","156","700","105","121","0","42","151","16","174","345","713","0","13","9","60","112","42"
"publicpolygonfeature:5:60455","ZIP Code 80226","country:us/state:co/zip:80226","80226","708","845","78","91","41","156","103","679","340","246","542","444","61","40","733","370","483","805","1272","10","74","20","185","25","135"
"publicpolygonfeature:5:60456","ZIP Code 80227","country:us/state:co/zip:80227","80227","1089","815","355","132","128","310","265","513","162","639","213","464","11","8","743","331","290","852","1792","0","78","48","130","34","64"
"publicpolygonfeature:5:60457","ZIP Code 80228","country:us/state:co/zip:80228","80228","1352","1131","385","359","195","173","150","853","361","820","259","257","30","23","510","63","333","867","1418","0","0","0","96","90","268"
"publicpolygonfeature:5:60458","ZIP Code 80229","country:us/state:co/zip:80229","80229","924","892","223","52","298","358","181","592","205","339","361","770","47","272","1045","741","573","1426","2817","22","86","27","646","153","452"
"publicpolygonfeature:5:60459","ZIP Code 80230","country:us/state:co/zip:80230","80230","656","262","24","42","198","11","121","197","64","350","165","67","0","0","110","0","15","274","562","15","0","46","133","0","0"
"publicpolygonfeature:5:60467","ZIP Code 80401","country:us/state:co/zip:80401","80401","1701","1083","329","219","246","158","103","1017","468","877","110","409","62","6","420","128","273","844","1307","0","48","72","92","101","67"
"publicpolygonfeature:5:60468","ZIP Code 80420","country:us/state:co/zip:80420","80420","63","14","0","0","0","0","15","12","18","90","0","0","0","0","1","0","140","5","146","0","0","0","0","0","0"
"publicpolygonfeature:5:60469","ZIP Code 80403","country:us/state:co/zip:80403","80403","785","590","278","93","78","163","65","678","127","666","40","126","10","0","93","9","83","333","442","0","0","10","8","69","17"
"publicpolygonfeature:5:60470","ZIP Code 80419","country:us/state:co/zip:80419","80419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60471","ZIP Code 80436","country:us/state:co/zip:80436","80436","0","10","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","44","0","0","0","0","0","0"
"publicpolygonfeature:5:60472","ZIP Code 80421","country:us/state:co/zip:80421","80421","230","218","145","0","41","51","31","216","142","84","0","104","11","0","16","24","50","298","360","0","0","9","76","21","0"
"publicpolygonfeature:5:60474","ZIP Code 80422","country:us/state:co/zip:80422","80422","250","72","20","0","30","11","0","149","9","43","0","52","1","0","43","0","32","100","278","6","0","0","1","0","0"
"publicpolygonfeature:5:60475","ZIP Code 80427","country:us/state:co/zip:80427","80427","20","9","11","0","0","0","0","0","13","0","0","0","0","0","20","3","27","34","31","0","0","0","35","0","0"
"publicpolygonfeature:5:60477","ZIP Code 80438","country:us/state:co/zip:80438","80438","10","10","20","0","0","0","0","42","14","2","0","10","0","0","21","0","0","26","21","9","0","0","3","4","1"
"publicpolygonfeature:5:60479","ZIP Code 80425","country:us/state:co/zip:80425","80425","0","0","0","0","0","0","0","33","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
