"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:63544","ZIP Code 94005","country:us/state:ca/zip:94005","94005","310","519","2574","156169","1.3245033112582782","0","2104","13.13156","108011","256","0","53","103","94","13","4122","8.661417322834646","66.8245198631939","33.83632596685083","174","63"
"publicpolygonfeature:5:63545","ZIP Code 94010","country:us/state:ca/zip:94010","94010","2762","2752","2797","196882","10.029577843506319","2.400562474889514","18060","8.43644","120330","1855","872","472","518","1232","169","37622","5.905459681334687","65.91510778808949","29.905796108522882","1054","494"
"publicpolygonfeature:5:63546","ZIP Code 94019","country:us/state:ca/zip:94019","94019","492","1281","2028","153781","0","0.2587991718426501","5745","4.09087","78773","589","359","735","184","725","366","11427","2.7023262292798442","62.069859934290164","28.558029272314986","54","186"
"publicpolygonfeature:5:63547","ZIP Code 94020","country:us/state:ca/zip:94020","94020","121","65","1715",,"17.60797342192691","0","1008","7.81404","127901","44","36","48","8","0","0","1557","1.4577259475218658","71.95804195804196","39.46275071633238","0","25"
"publicpolygonfeature:5:63550","ZIP Code 94025","country:us/state:ca/zip:94025","94025","2753","2296","3251","216601","10.161497784764899","0.3494874184529357","16617","4.7345","129924","1369","910","142","368","312","490","36759","5.241713971800037","66.13982499167348","23.362036968302277","387","998"
"publicpolygonfeature:5:63551","ZIP Code 94028","country:us/state:ca/zip:94028","94028","303","500",,,"0","0","2808","5.15629","175395","112","172","114","110","62","0","5915","4.290198814091385","51.760245531684426","17.667349726775956","26","70"
"publicpolygonfeature:5:63552","ZIP Code 94030","country:us/state:ca/zip:94030","94030","1519","1465","3272","163476","5.854523950325252","0.8435428800964049","8705","7.76131","78551","580","760","286","408","762","327","19334","5.710588044972903","65.75364322944368","28.554714384033034","838","637"
"publicpolygonfeature:5:63553","ZIP Code 94037","country:us/state:ca/zip:94037","94037","29","190","3032","233826","0","0","1211","-2.42391","90748","53","43","0","14","0","0","2727","9.54653937947494","68.10239739943113","31.17195004803074","0","0"
"publicpolygonfeature:5:63554","ZIP Code 94038","country:us/state:ca/zip:94038","94038","0","246",,"99680","92.24137931034483","0","1039","2.03902","56009","47","188","73","250","71","0","1961","0.15408320493066258","58.70646766169154","32.38813735691988","34","89"
"publicpolygonfeature:5:63557","ZIP Code 94044","country:us/state:ca/zip:94044","94044","2190","2233","3093","160408","4.551227773073666","1.0089332632685233","14678","3.61738","73852","1154","989","373","396","652","778","32747","3.9299041141183695","67.49689460776507","27.148347677550753","748","369"
"publicpolygonfeature:5:63558","ZIP Code 94060","country:us/state:ca/zip:94060","94060","13","59","850","127973","9.836065573770492","36.04060913705584","634","-1.45444","45279","63","330","0","0","168","16","888","6.6897347174163775","68","27.78700906344411","0","13"
"publicpolygonfeature:5:63559","ZIP Code 94061","country:us/state:ca/zip:94061","94061","3112","1574","2845","146265","11.064278187565858","0.43184108248164677","13838","0.63507","75241","1116","1368","504","1069","1845","779","30145","6.452715904650254","67.47305626050559","23.98969722455845","356","639"
"publicpolygonfeature:5:63560","ZIP Code 94121","country:us/state:ca/zip:94121","94121","3944","2424","2363","133358","3.245589206528918","1.3346515076618883","19777","3.62613","88205","1791","1780","711","753","1391","683","34657","6.05164514785506","66.04863556338029","31.824434205176853","3356","3601"
"publicpolygonfeature:5:63561","ZIP Code 94062","country:us/state:ca/zip:94062","94062","931","2294","2863","233262","4.45859872611465","1.2566322256352975","10502","4.2982","139495","770","512","248","227","290","184","23443","2.4661833943651446","65.01091438273102","26.464386416574722","302","211"
"publicpolygonfeature:5:63562","ZIP Code 94122","country:us/state:ca/zip:94122","94122","4510","3153","2816","146250","2.094679514034353","0.09263547938860583","24208","1.8915","78542","2999","1677","866","1258","1293","761","46058","6.449203187250996","66.1372835042015","31.50570862426873","4832","3601"
"publicpolygonfeature:5:63563","ZIP Code 94070","country:us/state:ca/zip:94070","94070","1279","1594","2854","240074","8.02485115195444","0.7308629311450185","11905","8.89182","128170","763","237","216","378","509","132","28081","5.04494913650343","69.69946480032935","24.606686811580076","491","450"
"publicpolygonfeature:5:63564","ZIP Code 94074","country:us/state:ca/zip:94074","94074","0","5",,,"0","0","35","23.57597","138129","17","0","0","0","0","0","101","0","93.47826086956522","27.78481012658228","0","0"
"publicpolygonfeature:5:63565","ZIP Code 94080","country:us/state:ca/zip:94080","94080","4530","3841","2809","136733","7.325860688550841","0","23654","4.12025","62585","2327","1996","1563","1646","2237","619","54227","2.805643911589593","66.96462706402811","25.565352515975835","1916","1642"
"publicpolygonfeature:5:63570","ZIP Code 94102","country:us/state:ca/zip:94102","94102","8013","542","1536","60431","8.52373448887138","7.284382284382285","23629","25.63876","62708","3964","4726","2316","1997","1076","742","20751","7.749836402729738","63.573710364410786","27.659221353986585","5620","13725"
"publicpolygonfeature:5:63571","ZIP Code 94103","country:us/state:ca/zip:94103","94103","5442","1449","2218","116438","12.041318839709326","5.139186295503212","21609","35.87986","85640","3752","3088","1263","681","1335","836","23695","7.2030815322062915","72.52644969129099","27.66838150680295","5211","9578"
"publicpolygonfeature:5:63572","ZIP Code 94104","country:us/state:ca/zip:94104","94104","68","32","773",,"5.347593582887701","0","301","18.75199","80845","0","43","0","49","12","31","363","34.32835820895522","55.371900826446286","30.777027027027028","55","193"
"publicpolygonfeature:5:63573","ZIP Code 94105","country:us/state:ca/zip:94105","94105","1934","969",,"225000","11.99748743718593","1.2320328542094456","10003","128.6849","197122","802","194","47","198","226","83","12217","4.525612472160356","85.21217642146816","23.85333333333333","1109","2964"
"publicpolygonfeature:5:63574","ZIP Code 94107","country:us/state:ca/zip:94107","94107","4153","1780","3401","182897","6.818771065595023","6.003842459173871","19605","31.35671","123596","1688","1529","1373","747","1195","294","24403","5.614269788182832","79.38917790282053","30.58236334168263","3286","4825"
"publicpolygonfeature:5:63575","ZIP Code 94108","country:us/state:ca/zip:94108","94108","2426","297","1637","65388","8.632075471698112","3.551912568306011","7950","1.83839","66952","1168","1207","714","1001","463","264","6359","9.252120277563607","61.23123406666037","25.886139863670792","936","4543"
"publicpolygonfeature:5:63576","ZIP Code 94109","country:us/state:ca/zip:94109","94109","10830","1692","2177","106018","11.659103043246128","0.5088578967206936","39490","6.15071","95004","3800","3601","1992","1594","1680","795","40068","6.888354628704178","72.34100663285213","29.226182760855476","6797","16319"
"publicpolygonfeature:5:63577","ZIP Code 94110","country:us/state:ca/zip:94110","94110","5534","3464","2678","158351","5.288972934641295","0.07912783541410233","30758","-1.56691","96546","3336","3898","1663","1921","2125","1545","51771","6.2421273617914625","74.17853373245894","30.242318596276146","7791","7025"
"publicpolygonfeature:5:63578","ZIP Code 94123","country:us/state:ca/zip:94123","94123","2356","1139","3289","218603","3.870002138122728","1.4135183757388847","15129","8.24937","170097","862","316","76","155","234","305","22039","3.319833087874325","77.21225320770797","31.96969696969697","2174","3296"
"publicpolygonfeature:5:63579","ZIP Code 94124","country:us/state:ca/zip:94124","94124","2766","1442","1336","80509","2.9832303618711387","1.00340440781222","11700","18.46165","43760","3181","3205","1715","1999","1937","726","21611","11.514457486401373","62.86546553026216","29.129622421175554","2382","1843"
"publicpolygonfeature:5:63580","ZIP Code 94127","country:us/state:ca/zip:94127","94127","416","1635","3399","214167","0.9419152276295133","0","7673","4.97699","113454","355","485","323","838","148","57","17198","3.6490008688097304","61.47409649278974","30.509190263288623","1252","500"
"publicpolygonfeature:5:63581","ZIP Code 94128","country:us/state:ca/zip:94128","94128","0","0",,,"0","0","0","4.94831",,"0","0","0","0","0","0","0",,,,"0","0"
"publicpolygonfeature:5:63582","ZIP Code 94129","country:us/state:ca/zip:94129","94129","479","0",,"220972","2.4799416484318018","0","1428","13.6521","100874","12","4","42","0","323","0","3449","4.1195110909913994","78.55618776671407","25.028011204481793","114","22"
"publicpolygonfeature:5:63583","ZIP Code 94130","country:us/state:ca/zip:94130","94130","258","0","2415","93269","2.3771790808240887","0","740","-4.61806","47730","490","274","138","121","63","34","1227","8.72340425531915","66.52641421224872","37.49025341130604","349","143"
"publicpolygonfeature:5:63584","ZIP Code 94131","country:us/state:ca/zip:94131","94131","1919","1278","3064","199211","7.514450867052023","2.2408558623680785","13920","8.90008","119085","812","869","224","335","832","312","24708","3.0548016400069296","71.52238559392036","31.31072319201995","2489","1309"
"publicpolygonfeature:5:63585","ZIP Code 94132","country:us/state:ca/zip:94132","94132","2897","2028","2465","112292","9.949437285923993","0.7089405277668374","12039","-1.82455","62832","2053","1668","355","684","1055","253","19021","8.346116301771023","59.85492746373187","28.325756793057135","1703","1497"
"publicpolygonfeature:5:63586","ZIP Code 94303","country:us/state:ca/zip:94303","94303","3083","2234","2771","151609","9.03946604759141","0.6064930431680342","15891","7.20948","72225","1977","1325","1499","946","1412","1511","37901","6.02004070768749","67.45172422877314","22.99620158356516","419","693"
"publicpolygonfeature:5:63590","ZIP Code 94401","country:us/state:ca/zip:94401","94401","3704","1947","2762","122227","6.3749051353402475","0.5451028661860383","13818","3.14091","63426","1923","2338","1189","965","2335","725","25591","3.5829632620104968","67.6175527195796","25.707703773968426","962","1136"
"publicpolygonfeature:5:63592","ZIP Code 94402","country:us/state:ca/zip:94402","94402","1820","1766",,"172522","4.457885304659498","1.1371237458193981","10764","6.55964","109498","654","658","149","299","674","85","22872","4.038022253334316","65.80836000387936","26.23586161011311","346","396"
"publicpolygonfeature:5:63593","ZIP Code 94403","country:us/state:ca/zip:94403","94403","3238","2312","3263","174917","8.023460410557185","0.10427528675703858","17799","13.72484","88226","1626","1188","1144","582","1149","375","36866","5.751164443040973","70.56234855026042","26.324923854950864","1370","1071"
"publicpolygonfeature:5:63594","ZIP Code 94404","country:us/state:ca/zip:94404","94404","2843","2019",,"192332","5.905460259264109","0.06634819532908705","15350","10.58994","99796","737","777","300","310","379","284","32806","4.5505733005733005","67.58518416333288","28.985708452429563","509","869"
"publicpolygonfeature:5:63595","ZIP Code 94501","country:us/state:ca/zip:94501","94501","6237","3339","2437","127906","6.2330802244965335","0.09914375844975214","27300","6.48376","74108","2071","3048","1646","810","2141","680","52402","5.957595934816892","67.45030284205622","31.111444808945155","3195","2334"
"publicpolygonfeature:5:63596","ZIP Code 94502","country:us/state:ca/zip:94502","94502","123","1147",,"180938","5.633802816901409","0","4991","4.14706","80024","302","36","192","44","53","27","12718","4.5236668663870585","64.536220774243","34.46454589606605","633","81"
"publicpolygonfeature:5:63598","ZIP Code 94509","country:us/state:ca/zip:94509","94509","5911","4528","2062","86196","3.4078703251635583","1.2477330431628582","24390","11.36727","37545","5792","3543","2247","2746","4633","1332","49262","7.5704667988937615","64.21031951563644","40.49597345591539","1617","1550"
"publicpolygonfeature:5:63599","ZIP Code 94505","country:us/state:ca/zip:94505","94505","384","1724","3029","146480","5.298013245033113","1.7607042817126852","6092","13.21827","64094","725","377","229","319","292","82","12909","8.577489062707146","60.11795648362158","44.11820420534192","15","123"
"publicpolygonfeature:5:63600","ZIP Code 94506","country:us/state:ca/zip:94506","94506","621","2545",,,"1.1754068716094033","0.20964360587002098","9444","10.18656","117571","472","848","39","117","264","117","25075","4.222723384400031","61.06757847746592","38.33837689133425","348","101"
"publicpolygonfeature:5:63601","ZIP Code 94507","country:us/state:ca/zip:94507","94507","236","1421",,,"0","0","5343","4.06241","141743","213","84","92","87","106","139","13825","3.573023671281822","56.51661758519142","29.239860950173814","145","130"
"publicpolygonfeature:5:63605","ZIP Code 94511","country:us/state:ca/zip:94511","94511","120","135","1606","74972","13.445378151260504","3.8194444444444446","1038","-0.28077","39932","299","346","0","0","41","0","1178","35.49382716049383","41.45873320537428",,"0","135"
"publicpolygonfeature:5:63607","ZIP Code 94518","country:us/state:ca/zip:94518","94518","1945","2176","2348","112094","0.5123278898495036","0.7777149321266968","10317","2.59779","55520","1401","1080","523","1031","1353","303","21311","5.096302544636581","63.17051509769094","32.53566367501181","928","448"
"publicpolygonfeature:5:63608","ZIP Code 94519","country:us/state:ca/zip:94519","94519","1146","1407","2325","122418","6.189821182943604","0","7484","3.83496","52682","623","418","1423","353","514","148","15382","3.613830451989169","61.96037942827643","35.24302678818006","624","357"
"publicpolygonfeature:5:63609","ZIP Code 94929","country:us/state:ca/zip:94929","94929","0","0",,"209536","45.23809523809524","0","468","-2.07316","197978","0","0","0","0","0","0","293","0","38.907849829351534",,"0","0"
"publicpolygonfeature:5:63610","ZIP Code 94513","country:us/state:ca/zip:94513","94513","2151","6239","2657","142223","2.2699830958705625","0.6660890284847829","22931","23.67027","54964","2402","3168","1444","760","1554","1260","59056","6.0271471895886695","63.0435589195607","39.55769759315246","472","803"
"publicpolygonfeature:5:63611","ZIP Code 94514","country:us/state:ca/zip:94514","94514","85","188","2652","76511","0","0","583","-9.10981","29697","56","226","87","18","0","219","1345","17.576961271102284","58.68298368298368","37.73009950248756","2","0"
"publicpolygonfeature:5:63612","ZIP Code 94566","country:us/state:ca/zip:94566","94566","2369","3057","2642","191155","8.033989957512553","1.4199316329213778","16724","8.39046","92363","788","1249","467","258","594","282","40307","3.9964672113049238","63.70399483450774","33.09661867222621","986","739"
"publicpolygonfeature:5:63614","ZIP Code 94516","country:us/state:ca/zip:94516","94516","6","3","1292","113333","0","0","77","0.58964","56162","6","3","0","0","0","4","201","0.9345794392523363","58.46994535519126","34.166666666666664","0","0"
"publicpolygonfeature:5:63615","ZIP Code 94517","country:us/state:ca/zip:94517","94517","269","1320",,"168921","0","0","4519","2.16067","72992","385","156","28","354","275","0","11070","7.217504898758981","62.991154083521906","38.07665424044735","74","155"
"publicpolygonfeature:5:63616","ZIP Code 94520","country:us/state:ca/zip:94520","94520","4839","1577","2197","82479","2.0415107179312693","0","14085","2.03696","40315","2288","2227","1345","1787","2700","1683","25130","5.719128329297821","71.23858742463393","29.65210843373494","1196","1417"
"publicpolygonfeature:5:63617","ZIP Code 94521","country:us/state:ca/zip:94521","94521","2207","3708","2404","125899","2.7027027027027026","0.1265929614313444","16451","3.64914","59781","1185","985","459","782","1110","717","36314","6.061660216549985","66.52038341609887","34.02625487329435","948","633"
"publicpolygonfeature:5:63618","ZIP Code 94523","country:us/state:ca/zip:94523","94523","2810","2055","2501","142586","4.718045112781955","0.3921102661596958","14133","5.00837","65935","1782","742","519","497","1193","387","29125","4.815187993848438","66.21531553653489","30.269016697588125","859","653"
"publicpolygonfeature:5:63619","ZIP Code 94525","country:us/state:ca/zip:94525","94525","389","317","2287","110899","5.367231638418079","0","1713","6.26031","63499","315","62","14","41","93","87","2757","6.457242582897033","56.97712959893935","39.38706968933669","98","62"
"publicpolygonfeature:5:63621","ZIP Code 94526","country:us/state:ca/zip:94526","94526","901","2955",,"225097","1.7694882831181253","0.28019613729610726","12185","5.47622","107752","709","655","151","155","283","64","30501","5.724664912939997","62.7052077605844","30.11118342553422","477","75"
"publicpolygonfeature:5:63622","ZIP Code 94528","country:us/state:ca/zip:94528","94528","0","226",,"207500","0","0","463","6.02204","127901","85","0","0","86","0","0","878","7.061503416856492","52.07591933570581","41.80371352785146","40","74"
"publicpolygonfeature:5:63623","ZIP Code 94530","country:us/state:ca/zip:94530","94530","2075","1730","2545","128529","1.5991237677984667","1.1506434519303559","11437","10.42983","73169","1135","663","780","876","479","340","22031","6.18598112070697","66.25133025895707","33.28927573608425","2146","811"
"publicpolygonfeature:5:63624","ZIP Code 94531","country:us/state:ca/zip:94531","94531","2211","3769","3150","120927","4.040144107050952","0.8670238675109595","14239","12.70456","46240","1866","1970","2321","1734","1583","478","36151","7.193320488118175","66.09918186872832","44.23499783362218","986","393"
"publicpolygonfeature:5:63628","ZIP Code 94536","country:us/state:ca/zip:94536","94536","4662","3265","2853","167662","6.156169494536733","1.0781490658273623","26533","6.91031","72749","2237","2065","906","1007","2658","788","60741","5.052408736510559","68.1583204388803","31.169142309535218","1141","1464"
"publicpolygonfeature:5:63630","ZIP Code 94538","country:us/state:ca/zip:94538","94538","5681","2987","2860","147301","4.957476193937631","1.5643914703417452","24854","8.2279","63191","2407","1275","1418","1045","2582","535","57921","4.333809957103861","70.10619114405931","28.998553868402023","1572","1455"
"publicpolygonfeature:5:63631","ZIP Code 94539","country:us/state:ca/zip:94539","94539","1324","2980","3214","243552","3.314344899016054","0.6802228815399088","18127","8.02686","96664","837","1228","637","628","737","72","47979","4.797557607036418","64.57561112935767","29.882280049566294","710","457"
"publicpolygonfeature:5:63632","ZIP Code 94541","country:us/state:ca/zip:94541","94541","5638","3055","2239","105729","4.988084476949626","0.9339362957137239","22934","12.9751","43610","3404","2920","2253","3792","2953","1359","49542","5.735290068559156","65.75942380426719","32.81906101635309","1280","1537"
"publicpolygonfeature:5:63633","ZIP Code 94542","country:us/state:ca/zip:94542","94542","744","1249","2676","133734","3.149606299212598","0.8303349017437033","5201","19.32285","63119","422","610","509","324","182","105","11467","8.163507109004739","64.52299505891295","35.36222071767096","307","122"
"publicpolygonfeature:5:63634","ZIP Code 94544","country:us/state:ca/zip:94544","94544","5292","3853","2373","107785","5.104626067373557","1.3653699466056446","24194","9.59123","42235","3677","3776","2021","2566","4180","1196","59010","6.0264139435595485","66.9990421305529","30.628163897325948","1932","1073"
"publicpolygonfeature:5:63635","ZIP Code 94545","country:us/state:ca/zip:94545","94545","1460","2239","2442","114356","5.813953488372093","0","10373","13.48577","46470","1570","1597","420","702","1124","259","27009","6.689788960084651","62.83551781428835","33.399909214707215","328","852"
"publicpolygonfeature:5:63636","ZIP Code 94546","country:us/state:ca/zip:94546","94546","2726","2887","2539","128385","3.335790637670476","0.8931143762604437","16233","10.29008","57324","1585","1347","527","994","1517","646","37861","3.669414500105686","64.5619013834693","31.85632549268913","849","1041"
"publicpolygonfeature:5:63637","ZIP Code 94547","country:us/state:ca/zip:94547","94547","1075","2536","2991","129397","3.475670307845084","1.567273210253686","9581","7.11178","55501","811","648","483","980","460","95","22787","6.445243635850787","64.36276287164611","37.55690512624331","1170","384"
"publicpolygonfeature:5:63638","ZIP Code 94548","country:us/state:ca/zip:94548","94548","0","101",,"189653","0","0","259","3.78032","64991","0","75","0","0","0","0","747","14.449541284403669","70.48192771084338","53.23170731707317","37","38"
"publicpolygonfeature:5:63640","ZIP Code 94549","country:us/state:ca/zip:94549","94549","813","2424","2968","234516","3.299057412167952","1.3812478052206485","11057","6.99029","122213","558","299","163","284","142","151","26733","4.585968947671075","62.79678613342963","29.275950999355256","1277","299"
"publicpolygonfeature:5:63641","ZIP Code 94551","country:us/state:ca/zip:94551","94551","2371","3101","2696","145392","2.825523899222981","0.640704775252778","14290","10.07335","64072","967","835","513","571","2059","782","32064","4.191448508406313","70.94255623110402","31.481109454993195","406","593"
"publicpolygonfeature:5:63642","ZIP Code 94578","country:us/state:ca/zip:94578","94578","4187","2193","2116","94084","5.435177339305168","0.2438627865387742","14672","7.54081","39983","2802","1981","1807","1371","2801","962","29279","5.657311020336452","67.45378051671011","31.797779922779924","1949","1151"
"publicpolygonfeature:5:63643","ZIP Code 94550","country:us/state:ca/zip:94550","94550","2297","3004","2646","180295","4.66007665926972","0.7915770058407623","18443","6.74314","82802","1509","872","809","842","1437","536","43296","3.0003069367710253","65.21010924180686","28.946457181249677","680","1004"
"publicpolygonfeature:5:63644","ZIP Code 94552","country:us/state:ca/zip:94552","94552","151","1201","3197","212605","7.567567567567568","0","5088","4.88991","78286","655","281","128","415","147","11","12804","4.248590677849581","60.67172264355363","34.47912677135197","308","123"
"publicpolygonfeature:5:63645","ZIP Code 94553","country:us/state:ca/zip:94553","94553","2294","4202","2317","124130","3.2777978993118433","0.1731476805425294","19677","6.05076","60464","2239","1598","584","776","1172","1278","40256","5.952792170408751","64.72327106518283","28.854038759276065","719","675"
"publicpolygonfeature:5:63646","ZIP Code 94556","country:us/state:ca/zip:94556","94556","513","1147","2906","215720","0","0.4705882352941176","5801","5.5683","99286","693","462","177","469","176","63","13344","6.584197924980048","59.54379851100903","31.537345902828136","294","46"
"publicpolygonfeature:5:63649","ZIP Code 94560","country:us/state:ca/zip:94560","94560","1982","2403","2776","169064","7.325718786923987","0.8245877061469266","16015","11.6464","73044","1036","980","1061","661","1600","595","40768","4.3245542518875615","72.12875843730824","30.55766066709877","1085","588"
"publicpolygonfeature:5:63650","ZIP Code 94561","country:us/state:ca/zip:94561","94561","1635","3673","1952","134678","7.812962414915655","0.3626473254759746","14603","22.48396","45675","1813","1208","1017","1628","1037","606","38940","6.153233830845771","68.41761294011928","40.44558110103354","277","548"
"publicpolygonfeature:5:63651","ZIP Code 94563","country:us/state:ca/zip:94563","94563","238","1912",,,"0","0.13652912621359223","7416","9.78382","140701","277","144","295","143","350","19","18112","3.3998683921912702","60.90034731498798","36.246461596527645","1062","305"
