"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:34920","ZIP Code 08031","country:us/state:nj/zip:08031","08031","592","975","1257","76654","0","0","5016","0.96593","38863","582","546","254","381","461","250","9243","4.0431266846361185","63.66366366366366","24.30366707869798","56","389"
"publicpolygonfeature:5:34921","ZIP Code 08033","country:us/state:nj/zip:08033","08033","734","945","1480","151181","9.455890121500264","1.1352118386377457","6993","6.65134","87188","478","336","36","306","344","40","16177","6.762726125368111","71.63381976831653","28.845095500161865","770","327"
"publicpolygonfeature:5:34922","ZIP Code 08034","country:us/state:nj/zip:08034","08034","847","1491","1842","114012","0","0.08139345596614032","8209","6.83285","58430","709","775","309","305","744","186","17619","5.003511235955056","65.6965374439204","25.95849914724275","491","369"
"publicpolygonfeature:5:34923","ZIP Code 08035","country:us/state:nj/zip:08035","08035","304","500","1160","131528","0","0","3353","0.4639","69353","103","83","38","63","92","30","7092","4.483074107959744","71.6251638269987","23.796773086165466","181","194"
"publicpolygonfeature:5:34924","ZIP Code 08036","country:us/state:nj/zip:08036","08036","113","319","2002","142899","0","0","2473","-1.4907","73298","5","120","0","61","177","0","5701","0","61.14710365853659","29.498106060606062","119","163"
"publicpolygonfeature:5:34926","ZIP Code 08037","country:us/state:nj/zip:08037","08037","1218","1966","1523","81312","6.791467131040488","0.4970884817497514","9611","-2.01813","43109","834","1237","1183","1087","722","632","17265","5.056553559547571","62.56593236115421","30.2611680429808","70","289"
"publicpolygonfeature:5:34927","ZIP Code 08038","country:us/state:nj/zip:08038","08038","0","16",,"90179","0","0","159","-6.84933","42316","7","8","0","0","0","37","283","7.79816513761468","80.44280442804428","28.48404255319149","0","0"
"publicpolygonfeature:5:34928","ZIP Code 08039","country:us/state:nj/zip:08039","08039","0","0",,,"0","0","13","11.77983","57266","0","0","0","0","0","0","38","24","65.78947368421053",,"0","0"
"publicpolygonfeature:5:34929","ZIP Code 08041","country:us/state:nj/zip:08041","08041","0","75",,"99688","60.60606060606061","0","259","-4.5","44298","32","12","13","40","25","33","495","8.656716417910449","58.89464594127807","27.568627450980394","0","4"
"publicpolygonfeature:5:34930","ZIP Code 08042","country:us/state:nj/zip:08042","08042","0","80",,"170912","0","0","106","-4.49999","131156","4","6","0","0","0","0","121","0","79.38931297709924",,"0","6"
"publicpolygonfeature:5:34931","ZIP Code 08043","country:us/state:nj/zip:08043","08043","2612","1906","1754","105473","2.6800327332242224","0.47539509186688933","12772","7.11232","65166","857","1233","419","676","856","351","25855","4.770103947452331","62.46752224234312","30.416848728480293","502","974"
"publicpolygonfeature:5:34932","ZIP Code 08045","country:us/state:nj/zip:08045","08045","199","256","1073","71607","0","0","1328","-0.152","43919","139","512","204","63","180","28","2063","11.4540059347181","62.48616746587975","28.74113475177305","177","171"
"publicpolygonfeature:5:34933","ZIP Code 08046","country:us/state:nj/zip:08046","08046","662","2868","2112","98178","0","2.314611671785871","11269","1.2301","40320","1115","1460","657","837","1781","1065","24982","8.208784940102682","68.40765313994754","30.423906950672645","569","313"
"publicpolygonfeature:5:34934","ZIP Code 08048","country:us/state:nj/zip:08048","08048","831","673","1664","113440","0.38819875776397517","2.068194522079374","5036","2.39263","57719","363","583","217","261","323","168","10710","7.15556163633876","70.42383860818065","29.664285714285715","86","318"
"publicpolygonfeature:5:34935","ZIP Code 08049","country:us/state:nj/zip:08049","08049","197","463","1427","103191","0","0","2197","-0.52102","49797","219","124","50","96","128","218","4447","6.5646258503401365","67.47616886064458","26.538952745849297","77","55"
"publicpolygonfeature:5:34937","ZIP Code 08051","country:us/state:nj/zip:08051","08051","433","654","1836","92071","0","0.3968253968253968","4824","-0.82279","50127","357","474","271","149","649","102","10262","6.238435104414486","73.07173158503663","25.709964979305955","145","167"
"publicpolygonfeature:5:34938","ZIP Code 08052","country:us/state:nj/zip:08052","08052","2448","1120","1638","79087","2.4375860035384314","0.26373626373626374","9797","4.26133","43110","1205","1396","1373","894","598","158","14190","4.350556153570148","67.01241081599616","25.888628239499553","238","705"
"publicpolygonfeature:5:34939","ZIP Code 08053","country:us/state:nj/zip:08053","08053","2767","3465","2046","118670","1.8088313530767866","0.06324221769376713","20286","3.32098","62935","920","791","592","579","1278","374","43435","4.292761946837493","68.93526920750152","27.8205190869544","492","935"
"publicpolygonfeature:5:34940","ZIP Code 08054","country:us/state:nj/zip:08054","08054","2093","3218","2143","118802","3.127659574468085","0.4666140904311251","20362","6.60664","65349","791","1105","381","423","876","760","41456","3.867362693919565","70.81671759283236","27.040333593445183","402","341"
"publicpolygonfeature:5:34941","ZIP Code 08055","country:us/state:nj/zip:08055","08055","671","2463","1629","155710","5.961251862891207","0.7809288943690916","11307","5.88894","72794","647","241","315","584","299","212","26645","3.993132828892987","66.36773188497327","33.55130691789046","521","327"
"publicpolygonfeature:5:34942","ZIP Code 08056","country:us/state:nj/zip:08056","08056","0","462",,"171389","0","0","1760","16.96201","62771","128","6","0","0","348","65","4887","3.393897840246829","69.86826347305389","25.817009077878645","60","21"
"publicpolygonfeature:5:34943","ZIP Code 08057","country:us/state:nj/zip:08057","08057","687","1461","1734","158770","3.7104622871046233","0","8454","2.87753","87419","590","611","252","485","467","165","18554","5.574558565221411","62.73270312590616","25.668577522996934","143","430"
"publicpolygonfeature:5:34944","ZIP Code 08059","country:us/state:nj/zip:08059","08059","255","499","1333","89375","7.356608478802992","0","2564","-0.4348","41672","442","160","300","76","431","39","4330","4.978783592644978","74.78316056695579","23.053691275167786","121","211"
"publicpolygonfeature:5:34945","ZIP Code 08060","country:us/state:nj/zip:08060","08060","1298","1645","1710","109292","11.037140854940434","0","10196","3.26945","48033","876","887","393","466","848","465","21309","5.151896962060759","69.85805602556871","28.415601023017903","277","830"
"publicpolygonfeature:5:34946","ZIP Code 08061","country:us/state:nj/zip:08061","08061","0","376",,"150658","0","0","1614","27.41289","63903","23","0","0","1","75","101","4308","2.5899912203687445","69.98463901689708","26.66768665850673","0","0"
"publicpolygonfeature:5:34947","ZIP Code 08062","country:us/state:nj/zip:08062","08062","181","1157","1147","157009","0","0","5849","8.58055","63192","511","377","261","314","258","288","15852","4.390033437601121","66.19306011709267","27.955715756951598","39","140"
"publicpolygonfeature:5:34948","ZIP Code 08063","country:us/state:nj/zip:08063","08063","109","272","1355","83074","0","0","1066","1.85727","36345","134","136","68","178","401","8","2093","6.027727546714889","66.04299363057325","30.548917102315162","71","29"
"publicpolygonfeature:5:34949","ZIP Code 08064","country:us/state:nj/zip:08064","08064","0","0",,,"0","0","9","0.31471",,"0","0","0","0","0","0","17",,"0",,"0","0"
"publicpolygonfeature:5:34951","ZIP Code 08066","country:us/state:nj/zip:08066","08066","811","610","1213","65070","2.937062937062937","3.3003300330033","3551","2.50904","35432","269","793","402","46","1059","377","4713","10.124069478908188","63.37474445667558","23.653061224489797","22","380"
"publicpolygonfeature:5:34952","ZIP Code 08067","country:us/state:nj/zip:08067","08067","20","66","1839","111912","28.07017543859649","0.41928721174004197","610","7.71713","48964","26","28","21","2","33","70","1529","11.783783783783784","68.1650700073692","24.615987460815045","0","9"
"publicpolygonfeature:5:34953","ZIP Code 08068","country:us/state:nj/zip:08068","08068","316","363","1170","83194","0","2.5832376578645238","2839","-4.42265","43520","326","296","240","165","214","199","4923","5.479023168440826","60.10334996436208","31.114827201783722","13","89"
"publicpolygonfeature:5:34954","ZIP Code 08069","country:us/state:nj/zip:08069","08069","1106","849","1347","71942","5.19376747902517","0","5878","2.01995","31100","1523","1580","465","670","995","310","7489","8.63060989643268","59.08119658119658","24.871057329894864","33","917"
"publicpolygonfeature:5:34956","ZIP Code 08070","country:us/state:nj/zip:08070","08070","578","1323","1231","75697","7.036059806508356","0.6440839694656488","5752","-5.3786","40996","613","942","222","879","805","182","8868","12.135051378241721","60.541127678483264","24.57215296851891","0","208"
"publicpolygonfeature:5:34957","ZIP Code 08071","country:us/state:nj/zip:08071","08071","540","639","1539","100085","0","0","3969","-2.41985","49638","155","122","30","352","285","150","8200","5.258418872681434","69.084349340632","28.48685768411082","43","138"
"publicpolygonfeature:5:34958","ZIP Code 08072","country:us/state:nj/zip:08072","08072","18","0",,"68203","0","0","79","-2.86147","41943","0","0","0","6","0","0","158","0","61.98347107438017",,"0","6"
