"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:59792","ZIP Code 80294","country:us/state:co/zip:80294","80294","0","0",,,"0","0","0",,,"0","0","0","0","0","0","0",,,,"0","0"
"publicpolygonfeature:5:60389","ZIP Code 80002","country:us/state:co/zip:80002","80002","2460","835","1824","93362","4.283489096573208","0.8807865628840639","10289","13.84855","54404","1082","613","519","986","1554","260","16206","3.400135104706147","73.16711516283156","23.97304638529043","218","339"
"publicpolygonfeature:5:60390","ZIP Code 80003","country:us/state:co/zip:80003","80003","2361","2616","1795","91464","2.06307801754802","0.576072420532867","14297","2.66018","43550","1502","1823","1026","1524","1945","1022","26845","4.672035707354938","71.21808143547274","28.344364351245087","281","651"
"publicpolygonfeature:5:60391","ZIP Code 80004","country:us/state:co/zip:80004","80004","2063","2239","1825","103659","10.729312762973352","0.5166744950681071","15450","1.29873","57260","1076","747","414","898","1233","418","28477","3.1834156776855296","68.03548532418478","25.921322223739928","333","810"
"publicpolygonfeature:5:60392","ZIP Code 80005","country:us/state:co/zip:80005","80005","516","1994","2188","136821","3.423160961398398","0.5226130653266331","11485","11.21312","64594","462","474","173","466","506","175","26165","3.2971773696536424","69.85534699500603","27.016953596084942","46","164"
"publicpolygonfeature:5:60393","ZIP Code 80007","country:us/state:co/zip:80007","80007","213","1188","2714","176122","0","0.6094702297233943","6728","148.94884","76152","339","363","121","1","82","79","18093","3.2419915090698574","69.25030068154483","25.655603917301416","65","72"
"publicpolygonfeature:5:60394","ZIP Code 80216","country:us/state:co/zip:80216","80216","2342","592","1953","82143","7.874439461883408","5.408328826392644","7573","36.65376","42168","2339","1773","641","599","687","598","9678","6.097560975609756","73.23963165547323","24.426185704742817","337","770"
"publicpolygonfeature:5:60395","ZIP Code 80010","country:us/state:co/zip:80010","80010","4759","1620","1485","63579","3.870396992148623","2.7885752915328714","15410","7.65143","29792","4480","4416","2261","2641","3510","1518","23074","8.833117492073415","69.57909744606992","27.511454595638973","1119","1997"
"publicpolygonfeature:5:60396","ZIP Code 80011","country:us/state:co/zip:80011","80011","4875","2755","1607","74022","4.914032168607876","0.48829098156452416","19286","13.93787","31108","4267","4473","2849","2628","4008","1682","33352","6.53784002154592","71.7592481886224","29.805811734775006","1327","2060"
"publicpolygonfeature:5:60397","ZIP Code 80012","country:us/state:co/zip:80012","80012","6067","2990","1753","73000","3.8371411833626246","0","20304","8.56403","35316","4547","3928","1956","1776","3295","998","34150","6.801208795025877","72.48794864750107","28.767080327942296","1337","1812"
"publicpolygonfeature:5:60398","ZIP Code 80013","country:us/state:co/zip:80013","80013","3625","5016","2201","101191","7.405828002842927","0.48037190082644626","26848","7.93018","41189","3093","4304","2778","1693","3550","989","56636","5.199734320144226","73.18509055124908","29.450155427656888","639","673"
"publicpolygonfeature:5:60399","ZIP Code 80014","country:us/state:co/zip:80014","80014","4408","3670","1842","73210","4.383033419023136","0.8346374543557642","19857","13.03761","44996","1760","2200","1477","960","2915","1134","28580","6.845674486803518","64.1566265060241","27.030999135482276","1530","1331"
"publicpolygonfeature:5:60400","ZIP Code 80016","country:us/state:co/zip:80016","80016","2514","4239","2195","150492","4.712812960235641","0.8900358120918476","24763","58.10317","68855","1187","1539","465","552","1682","904","61623","4.16655594823692","71.77460721545681","28.652440229203716","254","401"
"publicpolygonfeature:5:60401","ZIP Code 80017","country:us/state:co/zip:80017","80017","3356","2283","1871","80524","5.7588291441298125","0.9835288541296363","14921","9.58442","34614","2022","2975","1377","1763","2227","938","29030","6.059553780710131","75.58061527649107","29.009622462929855","970","615"
"publicpolygonfeature:5:60402","ZIP Code 80018","country:us/state:co/zip:80018","80018","154","1699","2561","136895","20.16348773841962","0.9363957597173145","6546","71.46764","50196","751","183","186","658","213","0","17007","2.4446412754650133","82.63067939040023","28.938393243828497","16","62"
"publicpolygonfeature:5:60403","ZIP Code 80019","country:us/state:co/zip:80019","80019","207","575","1721","129154","0","2.446043165467626","2516","129.3028","46266","106","89","18","304","447","57","6879","0.6825308983582365","85.29549352876968","25.819982198486873","71","0"
"publicpolygonfeature:5:60404","ZIP Code 80020","country:us/state:co/zip:80020","80020","3374","2376","2052","117243","2.234028061571993","0.2946127946127946","21966","11.19994","56336","2106","1230","887","767","1491","928","46582","3.519098309329994","72.13221874225457","25.296879938592134","319","627"
"publicpolygonfeature:5:60405","ZIP Code 80021","country:us/state:co/zip:80021","80021","3558","1502","2117","110038","5.91552292797106","0.4907688712315962","18328","22.37109","60062","857","1178","461","1019","797","302","31649","4.58202311430555","76.60338474989071","24.189427563446","346","619"
"publicpolygonfeature:5:60406","ZIP Code 80218","country:us/state:co/zip:80218","80218","3252","1003","1534","81706","4.3773328808958265","0","13330","11.1932","89147","810","1007","355","373","633","345","15462","5.161071549677857","80.57298772169167","22.772896423402937","754","2620"
"publicpolygonfeature:5:60407","ZIP Code 80022","country:us/state:co/zip:80022","80022","2693","4271","1698","104396","2.8502609393817746","0.22040710488785167","21084","34.0304","40353","2964","2977","1107","2314","2394","1264","48078","4.934485642598271","70.18863032345887","29.43259959279321","500","818"
"publicpolygonfeature:5:60408","ZIP Code 80023","country:us/state:co/zip:80023","80023","960","1634","2124","158180","2.2701475595913734","1.1895722601872942","10802","59.58947","77658","430","558","178","216","438","137","25182","3.1434050130119164","69.2191411970334","28.902439024390244","62","360"
"publicpolygonfeature:5:60409","ZIP Code 80024","country:us/state:co/zip:80024","80024","0","8",,,"0","0","33","1.10466",,"0","0","25","0","0","0","8","0","24.242424242424242",,"0","25"
"publicpolygonfeature:5:60411","ZIP Code 80109","country:us/state:co/zip:80109","80109","1091","1569","2304","155025","5.445026178010471","0.5148813261333669","9873","58.57958","62169","352","558","234","1124","207","436","24927","6.236203090507726","75.20345763023587","26.83421686746988","39","337"
"publicpolygonfeature:5:60414","ZIP Code 80030","country:us/state:co/zip:80030","80030","1363","1198","1341","61092","2.7131782945736433","2.7110117384013415","6635","2.28121","36125","1444","987","334","1042","919","402","10000","7.115151515151514","67.02957426064349","25.819553700433456","82","454"
"publicpolygonfeature:5:60415","ZIP Code 80031","country:us/state:co/zip:80031","80031","2073","2256","1994","107422","3.642241379310345","0.2755634287963783","15265","6.65065","56568","1504","1252","546","953","1233","626","29420","3.1491096123053035","69.89232748696418","27.657675657675657","434","710"
"publicpolygonfeature:5:60416","ZIP Code 80033","country:us/state:co/zip:80033","80033","2910","1526","1587","89627","3.4543419158803776","0.6175698625907056","13067","10.31031","59418","1620","1542","993","752","959","442","19779","6.063988095238095","70.90070298769771","23.025213749781887","358","941"
"publicpolygonfeature:5:60417","ZIP Code 80101","country:us/state:co/zip:80101","80101","10","31","1375","70417","0","15.217391304347828","244","9.6435","41099","20","50","0","0","30","18","302","2.0689655172413794","42.39766081871345","33.67768595041322","0","0"
"publicpolygonfeature:5:60418","ZIP Code 80102","country:us/state:co/zip:80102","80102","50","615","1421","113125","0","0","2358","19.93252","49930","130","40","46","166","376","38","5779","1.2903225806451613","69.26025297048677","38.10802069857697","0","61"
