"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:44547","ZIP Code 37032","country:us/state:tn/zip:37032","37032","31","160","1314","88157","1.4218009478672986","2.660152008686211","2359","3.51507","39033","195","68","143","98","378","27","4544","0.5737428282146473","67.00587969244685","32.29585798816568","0","52"
"publicpolygonfeature:5:44548","ZIP Code 37076","country:us/state:tn/zip:37076","37076","4767","1946","1576","74663","10.006234413965087","1.244019138755981","19456","13.95011","42397","3493","1955","324","978","2082","1101","28790","3.1818985327912324","71.29582965856117","27.228434970004077","234","517"
"publicpolygonfeature:5:44549","ZIP Code 37033","country:us/state:tn/zip:37033","37033","142","385","946","68284","0","1.4569000404694454","3680","-0.87616","29086","460","483","330","209","320","387","5915","3.9008008266597773","57.06914344685242","37.393878140340746","7","154"
"publicpolygonfeature:5:44550","ZIP Code 37165","country:us/state:tn/zip:37165","37165","0","1",,"36000","0","0","31","-1.46706","38714","0","2","0","0","10","0","23","0","42.857142857142854",,"0","13"
"publicpolygonfeature:5:44552","ZIP Code 37035","country:us/state:tn/zip:37035","37035","104","168","791","94068","0","0","1637","3.08886","34766","57","87","300","134","264","590","2719","6.714285714285714","63.63636363636363","33.398555087296806","23","0"
"publicpolygonfeature:5:44554","ZIP Code 37036","country:us/state:tn/zip:37036","37036","59","257","897","73102","36.29032258064516","0","2690","11.1114","31033","149","699","297","182","438","223","4901","3.266850068775791","51.26939351198872","37.004608294930875","0","79"
"publicpolygonfeature:5:44556","ZIP Code 37037","country:us/state:tn/zip:37037","37037","196","388","2058","102645","24.32950191570881","0","3604","33.25151","40331","204","498","10","170","827","131","7932","2.071428571428571","74.80031948881789","31.738940945739813","0","21"
"publicpolygonfeature:5:44557","ZIP Code 37217","country:us/state:tn/zip:37217","37217","3875","1197","1384","62796","5.822451180064694","0","14737","11.82359","31607","2896","3437","1905","1398","1514","2034","18523","5.734966592427617","73.22542504179069","31.204306459689533","249","799"
"publicpolygonfeature:5:44562","ZIP Code 37046","country:us/state:tn/zip:37046","37046","82","305",,"178228","15.86021505376344","0","2847","59.52577","90404","489","136","18","48","86","190","6320","1.261366969785861","63.38787653402752","33.517324738114425","17","0"
"publicpolygonfeature:5:44563","ZIP Code 37115","country:us/state:tn/zip:37115","37115","6355","2148","1320","54566","5.049292756108016","0","20676","6.8249","33272","2710","4090","1998","3234","2055","1580","24401","5.127409705295812","68.21925246613773","26.11551862771375","676","2402"
