"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:42777","ZIP Code 32821","country:us/state:fl/zip:32821","32821","4689","970","1913","69348","18.964790217162133","3.994490358126722","14958","19.48106","39252","904","2496","1566","1073","3233","425","15974","5.815038248647304","74.51225728717735","25.493709945407073","40","396"
"publicpolygonfeature:5:42802","ZIP Code 32822","country:us/state:fl/zip:32822","32822","9331","3130","1719","56540","5.831393845358159","3.743217143382691","27287","19.65141","27902","6357","6323","2485","3584","6728","2495","38604","6.168511011285198","65.69731869713874","27.69717885143738","458","1641"
"publicpolygonfeature:5:42808","ZIP Code 32824","country:us/state:fl/zip:32824","32824","2183","4748","1895","84841","10.213197969543147","9.729694691125948","20909","54.50031","34188","1967","2956","2231","4459","2370","4194","40028","4.042817251008377","69.96658131157501","32.65004226542688","427","642"
"publicpolygonfeature:5:42878","ZIP Code 32825","country:us/state:fl/zip:32825","32825","4129","3155","1859","81651","5.127557464006062","0.6671501087744742","22385","17.81932","34898","4950","4101","2597","3576","4307","2268","41595","5.124446977716255","71.00101811475882","28.836966688250953","199","756"
"publicpolygonfeature:5:42906","ZIP Code 32826","country:us/state:fl/zip:32826","32826","2674","991","1564","64755","10.615536537195522","1.1496571198063736","11242","38.07471","30955","2920","1695","774","851","2245","680","13968","6.7933873234723245","56.313131313131315","25.764618993830915","156","482"
"publicpolygonfeature:5:42986","ZIP Code 32827","country:us/state:fl/zip:32827","32827","1275","1119","2253","117483","0","6.509009009009009","7497","205.73259","53466","438","15","406","1557","560","0","16381","4.703372612759041","67.91711809317444","29.00760135135135","42","248"
"publicpolygonfeature:5:43058","ZIP Code 32828","country:us/state:fl/zip:32828","32828","4446","3510","1966","101767","5.335270915507578","0.21398451759078607","25944","18.12378","42101","3793","2144","1406","1495","3480","1686","55140","5.330407847186371","70.47714078374455","31.997860199714694","5","461"
"publicpolygonfeature:5:43065","ZIP Code 32829","country:us/state:fl/zip:32829","32829","1053","1372","1970","99213","12.913602941176471","1.2394366197183098","7846","12.74002","40842","856","465","248","958","907","1666","15617","2.782134896392306","72.73327729074096","29.926432760572077","0","132"
"publicpolygonfeature:5:43100","ZIP Code 32830","country:us/state:fl/zip:32830","32830","0","50",,,"0","0","101","174.93951","99042","0","0","0","2","0","0","195","0","95.3125","29.017341040462426","0","0"
"publicpolygonfeature:5:43105","ZIP Code 32831","country:us/state:fl/zip:32831","32831","0","23",,"67917","0","0","44","2.2673","3803","0","0","0","0","0","0","104","0","2.0326823435631725",,"0","0"
"publicpolygonfeature:5:43116","ZIP Code 32832","country:us/state:fl/zip:32832","32832","2444","2577","2314","118856","15.800865800865802","0","14287","146.47675","48622","297","2011","457","1376","1622","401","34021","3.834537097833224","75.52775862635018","30.686770539872363","32","376"
"publicpolygonfeature:5:43119","ZIP Code 32833","country:us/state:fl/zip:32833","32833","425","579","1507","98733","15.758980301274622","0","3992","14.07856","39708","609","794","193","379","552","82","8780","2.8342245989304815","61.81818181818181","34.87845968712395","120","64"
"publicpolygonfeature:5:43128","ZIP Code 32835","country:us/state:fl/zip:32835","32835","5249","2798","1848","71418","6.677962723014054","1.85856754306437","19328","15.17893","40054","3868","3351","2560","3485","4087","1653","30029","6.035105460849465","69.85568674941972","25.318626336138276","559","661"
"publicpolygonfeature:5:43161","ZIP Code 32836","country:us/state:fl/zip:32836","32836","2127","1522","2003","111987","10.478624535315985","0.6629448709002094","10700","45.32757","69469","1260","1220","397","1130","957","797","20327","6.236901062369011","64.6045382388645","24.225767007558915","79","447"
"publicpolygonfeature:5:43165","ZIP Code 32837","country:us/state:fl/zip:32837","32837","4128","3081","2009","88848","12.81246497029481","10.991707564731765","21375","11.65624","35329","2258","4029","1778","2164","3486","2273","37216","5.737186949146905","66.40545671272791","28.565807384720095","144","396"
