"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:42833","ZIP Code 33545","country:us/state:fl/zip:33545","33545","700","2089","2374","118889","7.237219988512349","1.7938931297709924","10305","53.53476","43014","1064","1023","815","815","1257","633","24592","5.274261603375527","76.0078868985191","32.34130781499203","0","161"
"publicpolygonfeature:5:42913","ZIP Code 33810","country:us/state:fl/zip:33810","33810","2004","3834","1539","69986","1.8339171646404286","1.5912104565258574","22297","16.06265","34909","3505","3464","2254","2731","4653","1450","36707","5.845431090916092","59.1347459929367","27.49634278703223","179","894"
"publicpolygonfeature:5:43513","ZIP Code 33556","country:us/state:fl/zip:33556","33556","853","2212","1841","149722","7.790224032586559","0.3441353599082306","12968","27.75907","67810","795","517","542","642","852","435","31924","3.156503057345893","66.85693377241127","33.46528010734653","0","228"
"publicpolygonfeature:5:43528","ZIP Code 33511","country:us/state:fl/zip:33511","33511","5794","3010","1801","81301","7.510901486161788","1.0797657972777737","24929","8.2209","42071","3364","4752","1818","1472","4187","1507","44248","4.814383324411978","63.82949014601452","29.650264919702632","39","915"
"publicpolygonfeature:5:43532","ZIP Code 33523","country:us/state:fl/zip:33523","33523","459","1002","1101","64826","8.698092031425366","2.040434294271808","8007","2.80606","34423","804","1427","1313","633","1740","1590","11807","10.907602578532693","59.791985316610585","31.976714267335648","22","356"
"publicpolygonfeature:5:43533","ZIP Code 33525","country:us/state:fl/zip:33525","33525","869","1030","1099","69068","3.5746201966041107","3.805837768101919","9069","11.18001","39013","1947","1112","765","788","854","235","14897","4.529855868222374","52.41635687732342","32.13972302207596","0","532"
"publicpolygonfeature:5:43534","ZIP Code 33527","country:us/state:fl/zip:33527","33527","633","742","968","80464","6.618705035971223","1.438000942951438","6047","1.258","35350","2019","1485","608","751","1105","789","10597","3.8582868235865084","60.55596196049744","31.02823567814591","52","316"
"publicpolygonfeature:5:43535","ZIP Code 33534","country:us/state:fl/zip:33534","33534","1176","814","1452","80484","6.962327134000954","3.4842319430315363","6232","35.98494","29224","1634","1551","760","645","1458","548","11132","5.39311241065627","69.98496240601504","32.3324432576769","49","173"
"publicpolygonfeature:5:43537","ZIP Code 33558","country:us/state:fl/zip:33558","33558","1476","1944","1672","116090","3.1878230901780586","0","12333","33.6794","52929","1097","525","980","597","955","386","28531","4.3049700136571465","65.23621742828423","29.674039061803263","0","228"
"publicpolygonfeature:5:43538","ZIP Code 33547","country:us/state:fl/zip:33547","33547","746","2186","2218","123258","5.343915343915344","0.5914181452120297","10215","51.94531","50862","1358","1296","1364","569","315","264","26265","3.7637362637362637","65.80098052206175","37.98227611940298","78","295"
"publicpolygonfeature:5:43539","ZIP Code 33548","country:us/state:fl/zip:33548","33548","233","483","1975","129857","0","1.0642652476463363","3040","32.76566","68828","235","187","78","463","264","311","7281","4.472915261856597","66.36026686434396","32.568527918781726","16","20"
"publicpolygonfeature:5:43540","ZIP Code 33549","country:us/state:fl/zip:33549","33549","971","1104","1661","89343","8.724832214765101","1.5384615384615385","7642","5.59273","47236","552","1267","642","400","436","451","14293","3.007181328545781","60.340436938748155","31.217460089170142","3","186"
"publicpolygonfeature:5:43541","ZIP Code 33559","country:us/state:fl/zip:33559","33559","1556","1096","1561","80185","6.275622831914222","1.3822688274547188","7510","17.69936","36438","1718","474","744","370","1272","385","13202","5.166319224145745","70.63734862970044","27.67942291233647","41","110"
"publicpolygonfeature:5:43542","ZIP Code 33563","country:us/state:fl/zip:33563","33563","1747","1455","1351","60131","4.372019077901431","0.19740088830399738","10549","8.95182","28291","2126","2683","1731","1243","2181","738","14750","2.231404958677686","64.902466313178","26.820373719107895","122","877"
"publicpolygonfeature:5:43543","ZIP Code 33565","country:us/state:fl/zip:33565","33565","332","1294","1454","73414","3.3670033670033668","3.0777078728107465","7125","-0.52905","37402","1051","1481","1199","866","493","985","11939","3.471716436028162","56.031391651444416","29.226958871209845","75","228"
"publicpolygonfeature:5:43544","ZIP Code 33566","country:us/state:fl/zip:33566","33566","1095","1641","1398","72393","1.0715816545220747","0.7437457741717377","8389","10.72965","34838","2205","1180","747","1100","2052","1261","15732","5.179022918195906","63.29002989998968","28.207565284178187","45","137"
"publicpolygonfeature:5:43546","ZIP Code 33567","country:us/state:fl/zip:33567","33567","358","812","1319","85643","5.8891454965357966","0.5159625927120284","4286","9.63583","32162","410","730","706","504","729","170","9257","2.3113629585445867","66.13412228796844","28.0016152189519","43","92"
"publicpolygonfeature:5:43547","ZIP Code 33569","country:us/state:fl/zip:33569","33569","1011","1812","2273","105275","9.385665529010238","1.0443258296588536","10902","22.73067","44998","1324","1212","882","775","772","262","22574","3.8722966014418123","67.18678919115641","34.90456746747697","0","315"
"publicpolygonfeature:5:43548","ZIP Code 33570","country:us/state:fl/zip:33570","33570","1447","3187","1253","72172","15.364732912119472","1.7612929962702033","14927","62.58136","33292","1640","2230","1659","1869","1929","1200","22781","4.350025290844714","62.35600871731008","35.30218446601942","5","498"
"publicpolygonfeature:5:43549","ZIP Code 33572","country:us/state:fl/zip:33572","33572","826","2109","2251","122130","3.4855769230769234","0.3744441844137608","10978","59.45693","60781","545","385","296","726","971","275","23273","5.072463768115942","65.41915463820584","35.63296801610378","0","187"
"publicpolygonfeature:5:43550","ZIP Code 33573","country:us/state:fl/zip:33573","33573","1817","3804","2230","72834","9.44781359719119","1.4294006675373676","18232","54.51805","48968","1182","1809","614","975","977","423","28835","1.5321100917431192","36.119393310863366","34.24198250728863","21","1327"
"publicpolygonfeature:5:43551","ZIP Code 33578","country:us/state:fl/zip:33578","33578","5720","3308","1829","85921","10.714913051115404","0.1998572448251249","26117","60.12454","40701","3794","2049","2604","1932","3850","1230","45086","4.178110208613335","73.68498942917547","30.76285996504825","65","1037"
"publicpolygonfeature:5:43552","ZIP Code 33579","country:us/state:fl/zip:33579","33579","872","3488","2165","116134","10.787671232876713","0.7488919455907076","16192","73.64525","41261","1729","826","624","2960","3106","833","39274","3.6253096149515875","72.72016183412002","37.49881147324494","0","232"
"publicpolygonfeature:5:43553","ZIP Code 33584","country:us/state:fl/zip:33584","33584","1328","2135","1502","72267","5.592920353982301","1.1042790814405823","11123","10.70532","36959","1811","1404","660","1084","2430","1183","19901","4.442222539637195","60.297258050738876","28.539138490041687","50","364"
"publicpolygonfeature:5:43555","ZIP Code 33604","country:us/state:fl/zip:33604","33604","4269","1962","1412","58766","4.979757085020243","3.1553663063653237","17409","8.76513","37942","4223","4132","2541","2414","2680","674","23258","5.270092226613966","66.48440917328001","26.253380870420457","342","1602"
"publicpolygonfeature:5:43556","ZIP Code 33592","country:us/state:fl/zip:33592","33592","744","555","1150","68802","5.155210643015521","0","5014","15.50387","35733","613","1190","553","579","991","172","8138","7.768125626461744","58.21025195482189","29.523080288777074","9","220"
"publicpolygonfeature:5:43557","ZIP Code 33594","country:us/state:fl/zip:33594","33594","1674","2174","1830","96628","11.587857559836543","0.33003300330033003","14062","11.48638","42836","1681","2012","1535","638","1490","1053","28887","3.474019510252837","66.2729057591623","31.295594195319648","22","331"
"publicpolygonfeature:5:43558","ZIP Code 33596","country:us/state:fl/zip:33596","33596","825","1636","2452","116465","3.4924330616996504","0.08254716981132076","10438","-1.40036","50244","877","735","350","524","1097","1237","22883","3.4372664900482306","65.4252773547966","32.18322654681075","6","144"
"publicpolygonfeature:5:43559","ZIP Code 33605","country:us/state:fl/zip:33605","33605","2559","1115","1135","36975","6.244707874682472","3.1859557867360206","8943","7.00154","29767","1897","2317","1531","1116","1159","724","7068","10.19798281658573","59.562801037421266","28.62704918032787","188","1547"
"publicpolygonfeature:5:43560","ZIP Code 33606","country:us/state:fl/zip:33606","33606","2585","1062","2100","120729","6.784660766961652","2.5381850853548964","11406","21.65914","85611","933","430","411","304","409","429","16126","4.823655147844674","64.18405856408857","20.381018174088638","49","349"
"publicpolygonfeature:5:43561","ZIP Code 33597","country:us/state:fl/zip:33597","33597","113","839","886","62898","13.865546218487395","0","4546","2.78946","32995","1490","969","486","265","633","374","6647","1.1813471502590673","54.189128481581314","41.835342278826474","0","117"
"publicpolygonfeature:5:43562","ZIP Code 33598","country:us/state:fl/zip:33598","33598","488","2297","1458","97520","0","1.0701275045537342","10287","85.2946","35168","1029","3352","1014","1731","2540","1755","21245","5.486337250460145","58.85733184505354","36.06870937790158","341","195"
"publicpolygonfeature:5:43563","ZIP Code 33602","country:us/state:fl/zip:33602","33602","3818","847","2270","97320","4.665137113514694","2.4220405691795337","13017","71.53806","75866","1953","1978","562","849","932","400","14473","2.5352503993887616","75.12233211868818","21.617912242035665","209","1637"
"publicpolygonfeature:5:43564","ZIP Code 33607","country:us/state:fl/zip:33607","33607","4082","1243","1927","69694","3.001519756838906","3.7895192724122997","13538","8.93304","44531","1684","2024","969","1414","1933","573","16436","4.504108901574557","70.41508768837578","22.66206432059269","155","1183"
"publicpolygonfeature:5:43565","ZIP Code 33609","country:us/state:fl/zip:33609","33609","1439","1269","1861","115844","4.698833175654368","3.8148083925784637","9429","13.54515","86989","805","781","337","482","499","254","15358","3.477702330702881","71.27284386021161","20.756158608878934","78","405"
"publicpolygonfeature:5:43566","ZIP Code 33610","country:us/state:fl/zip:33610","33610","4665","2277","1384","54209","5.0640146319158665","1.786521935775667","18287","15.69001","25404","4935","4947","4545","3646","3810","1389","22684","7.431655312748828","64.59873811631027","28.21079839172889","385","1854"
"publicpolygonfeature:5:43567","ZIP Code 33611","country:us/state:fl/zip:33611","33611","4317","2069","1778","90910","2.3955560698993175","1.6531440162271804","19334","14.1222","72894","1480","1078","1205","1250","1769","429","29250","1.8289479967527815","69.27284427284427","23.42263565891473","64","831"
"publicpolygonfeature:5:43568","ZIP Code 33612","country:us/state:fl/zip:33612","33612","7457","1983","1352","47199","10.006715916722634","2.5210084033613445","21489","13.98473","25299","7298","6872","2735","3220","3098","1654","23332","5.133608699317205","60.73319859807107","27.147569268243174","957","3313"
"publicpolygonfeature:5:43569","ZIP Code 33625","country:us/state:fl/zip:33625","33625","2079","2011","1894","93133","7.632474477394263","0","11948","15.92085","41539","1281","1717","870","1402","905","1594","21780","5.083042733022046","66.42915867360921","31.018367346938774","77","438"
"publicpolygonfeature:5:43570","ZIP Code 33613","country:us/state:fl/zip:33613","33613","7681","1480","1298","44032","8.332024501335008","0.9945580784387315","18399","18.59375","33162","5836","5439","1728","2101","2592","1679","17091","4.134689178818112","64.8588271796463","27.69800944467691","330","2638"
"publicpolygonfeature:5:43571","ZIP Code 33614","country:us/state:fl/zip:33614","33614","6376","2455","1458","50232","6.167084976694156","1.8493404019233142","20143","3.35977","26700","3861","4350","4155","2677","4354","1807","25450","6.738049713193117","64.13402087050025","26.351714070446413","241","1597"
"publicpolygonfeature:5:43572","ZIP Code 33615","country:us/state:fl/zip:33615","33615","3758","3419","1656","69274","6.884356949192502","0.293033367993194","20110","10.5461","39378","3994","2001","2378","1971","3232","1707","31474","5.174280147218012","69.72020412780613","27.27568299841951","241","725"
"publicpolygonfeature:5:43573","ZIP Code 33616","country:us/state:fl/zip:33616","33616","1736","774","2054","93210","5.813040062843677","0","7425","12.0686","55800","796","1190","477","300","858","246","11946","3.7689834829841478","76.1897233201581","24.377688172043012","42","277"
"publicpolygonfeature:5:43574","ZIP Code 33617","country:us/state:fl/zip:33617","33617","7369","2568","1431","50948","7.494274658453763","0.977939504207414","21951","12.45017","29979","4459","5121","2238","2915","3873","2173","25489","7.989259446628011","65.4115252512403","25.941107310816587","582","1650"
"publicpolygonfeature:5:43575","ZIP Code 33618","country:us/state:fl/zip:33618","33618","1877","2018","1574","84788","8.286300667008723","1.3776722090261282","12450","6.31591","57436","921","822","519","1430","1597","510","21492","4.044383165911627","65.93795904259915","28.17824199674444","20","403"
"publicpolygonfeature:5:43576","ZIP Code 33619","country:us/state:fl/zip:33619","33619","3881","2079","1746","66134","4.724107028549482","0.3137254901960784","16050","15.66856","30625","2814","2917","2439","2158","3290","1705","23870","5.7667286245353155","64.96174468341466","28.12279943171289","201","1066"
"publicpolygonfeature:5:43577","ZIP Code 33620","country:us/state:fl/zip:33620","33620","34","0",,,"0","0","34","13.43023","3357","0","36","0","0","0","0","0","8.34441489361702","41.216771718278984","15.741379310344827","46","0"
"publicpolygonfeature:5:43578","ZIP Code 33621","country:us/state:fl/zip:33621","33621","260","0","2703","107188","12.035398230088495","0","565","15.40055","32398","0","51","25","295","196","0","1437","10.459183673469388","81.53740562800274","13.17032967032967","0","26"
"publicpolygonfeature:5:43579","ZIP Code 33624","country:us/state:fl/zip:33624","33624","3189","2179","1782","87760","2.4873760987469606","0.3434131450920538","15960","3.38256","42084","1865","1561","1182","2092","3101","1206","29925","4.02131992893357","70.24790892894887","27.83535108958838","32","447"
