"feature id","feature label","shid","geoid","Total Employed (2023)","Total Employed (2020-2024)","Total Unemployed (2020-2024)"
"publicpolygonfeature:5:41462","ZIP Code 28120","country:us/state:nc/zip:28120","28120","5963","12670","668"
"publicpolygonfeature:5:41463","ZIP Code 28124","country:us/state:nc/zip:28124","28124","979","3323","70"
"publicpolygonfeature:5:41464","ZIP Code 28125","country:us/state:nc/zip:28125","28125","344","1398","38"
"publicpolygonfeature:5:41467","ZIP Code 28133","country:us/state:nc/zip:28133","28133","326","958","30"
"publicpolygonfeature:5:41468","ZIP Code 28134","country:us/state:nc/zip:28134","28134","12291","6856","340"
"publicpolygonfeature:5:41470","ZIP Code 28135","country:us/state:nc/zip:28135","28135","597","1577","38"
"publicpolygonfeature:5:41471","ZIP Code 28204","country:us/state:nc/zip:28204","28204","18668","6692","255"
"publicpolygonfeature:5:41472","ZIP Code 28205","country:us/state:nc/zip:28205","28205","13424","31205","1741"
"publicpolygonfeature:5:41473","ZIP Code 28137","country:us/state:nc/zip:28137","28137","1048","1154","22"
"publicpolygonfeature:5:41474","ZIP Code 28138","country:us/state:nc/zip:28138","28138","2193","5035","96"
"publicpolygonfeature:5:41476","ZIP Code 28146","country:us/state:nc/zip:28146","28146","6580","14258","783"
"publicpolygonfeature:5:41477","ZIP Code 28147","country:us/state:nc/zip:28147","28147","11364","11781","684"
"publicpolygonfeature:5:41480","ZIP Code 28159","country:us/state:nc/zip:28159","28159","508","1364","110"
"publicpolygonfeature:5:41482","ZIP Code 28206","country:us/state:nc/zip:28206","28206","16344","8857","458"
"publicpolygonfeature:5:41483","ZIP Code 28164","country:us/state:nc/zip:28164","28164","3109","8289","291"
"publicpolygonfeature:5:41484","ZIP Code 28166","country:us/state:nc/zip:28166","28166","3861","6314","189"
"publicpolygonfeature:5:41485","ZIP Code 28207","country:us/state:nc/zip:28207","28207","8937","4289","81"
"publicpolygonfeature:5:41486","ZIP Code 28208","country:us/state:nc/zip:28208","28208","48001","19615","1547"
"publicpolygonfeature:5:41488","ZIP Code 28168","country:us/state:nc/zip:28168","28168","621","4913","200"
"publicpolygonfeature:5:41490","ZIP Code 28170","country:us/state:nc/zip:28170","28170","2710","4036","286"
"publicpolygonfeature:5:41491","ZIP Code 28173","country:us/state:nc/zip:28173","28173","7222","32768","1341"
"publicpolygonfeature:5:41492","ZIP Code 28174","country:us/state:nc/zip:28174","28174","2119","4438","273"
"publicpolygonfeature:5:41493","ZIP Code 28202","country:us/state:nc/zip:28202","28202","65673","12960","355"
"publicpolygonfeature:5:41494","ZIP Code 28203","country:us/state:nc/zip:28203","28203","35664","14607","262"
"publicpolygonfeature:5:41495","ZIP Code 28214","country:us/state:nc/zip:28214","28214","15327","23287","1710"
"publicpolygonfeature:5:41496","ZIP Code 28215","country:us/state:nc/zip:28215","28215","6067","33734","2311"
"publicpolygonfeature:5:41497","ZIP Code 28216","country:us/state:nc/zip:28216","28216","18468","31566","1015"
"publicpolygonfeature:5:41498","ZIP Code 28217","country:us/state:nc/zip:28217","28217","60725","18018","1117"
"publicpolygonfeature:5:41499","ZIP Code 28227","country:us/state:nc/zip:28227","28227","14480","30617","1620"
"publicpolygonfeature:5:41500","ZIP Code 28244","country:us/state:nc/zip:28244","28244","1782","0","0"
"publicpolygonfeature:5:41501","ZIP Code 28262","country:us/state:nc/zip:28262","28262","46056","29654","912"
"publicpolygonfeature:5:41502","ZIP Code 28269","country:us/state:nc/zip:28269","28269","28545","44396","1030"
"publicpolygonfeature:5:41696","ZIP Code 28660","country:us/state:nc/zip:28660","28660","962","1222","60"
"publicpolygonfeature:5:41741","ZIP Code 28677","country:us/state:nc/zip:28677","28677","14298","18746","1049"
"publicpolygonfeature:5:41750","ZIP Code 28625","country:us/state:nc/zip:28625","28625","14759","19057","884"
"publicpolygonfeature:5:41754","ZIP Code 28634","country:us/state:nc/zip:28634","28634","550","2678","23"
"publicpolygonfeature:5:41764","ZIP Code 28678","country:us/state:nc/zip:28678","28678","420","2571","90"
"publicpolygonfeature:5:41770","ZIP Code 28650","country:us/state:nc/zip:28650","28650","2875","5882","195"
"publicpolygonfeature:5:41800","ZIP Code 28689","country:us/state:nc/zip:28689","28689","326","1030","77"
"publicpolygonfeature:5:41923","ZIP Code 29014","country:us/state:sc/zip:29014","29014","48","815","34"
"publicpolygonfeature:5:41935","ZIP Code 29031","country:us/state:sc/zip:29031","29031","114","951","36"
"publicpolygonfeature:5:41955","ZIP Code 29055","country:us/state:sc/zip:29055","29055","816","1524","92"
"publicpolygonfeature:5:41959","ZIP Code 29058","country:us/state:sc/zip:29058","29058","963","2157","117"
"publicpolygonfeature:5:41963","ZIP Code 29067","country:us/state:sc/zip:29067","29067","1561","4183","234"
"publicpolygonfeature:5:41980","ZIP Code 29717","country:us/state:sc/zip:29717","29717","114","719","17"
"publicpolygonfeature:5:41988","ZIP Code 29726","country:us/state:sc/zip:29726","29726","134","1035","31"
"publicpolygonfeature:5:42270","ZIP Code 29707","country:us/state:sc/zip:29707","29707","14321","17328","556"
"publicpolygonfeature:5:42272","ZIP Code 29708","country:us/state:sc/zip:29708","29708","15290","22645","585"
"publicpolygonfeature:5:42292","ZIP Code 29714","country:us/state:sc/zip:29714","29714","229","1183","69"
"publicpolygonfeature:5:42300","ZIP Code 29704","country:us/state:sc/zip:29704","29704","882","1461","165"
"publicpolygonfeature:5:42304","ZIP Code 29706","country:us/state:sc/zip:29706","29706","4812","8325","590"
"publicpolygonfeature:5:42307","ZIP Code 29715","country:us/state:sc/zip:29715","29715","25068","23381","837"
"publicpolygonfeature:5:42309","ZIP Code 29710","country:us/state:sc/zip:29710","29710","6819","20307","1035"
"publicpolygonfeature:5:42310","ZIP Code 29712","country:us/state:sc/zip:29712","29712","115","1158","25"
"publicpolygonfeature:5:42313","ZIP Code 29720","country:us/state:sc/zip:29720","29720","9747","24970","1220"
"publicpolygonfeature:5:42314","ZIP Code 29724","country:us/state:sc/zip:29724","29724",,"0","0"
"publicpolygonfeature:5:42318","ZIP Code 29729","country:us/state:sc/zip:29729","29729","2758","1022","35"
"publicpolygonfeature:5:42319","ZIP Code 29730","country:us/state:sc/zip:29730","29730","25092","29703","1796"
"publicpolygonfeature:5:42320","ZIP Code 29732","country:us/state:sc/zip:29732","29732","15920","30900","1081"
"publicpolygonfeature:5:42321","ZIP Code 29733","country:us/state:sc/zip:29733","29733","244","643","88"
"publicpolygonfeature:5:42324","ZIP Code 29742","country:us/state:sc/zip:29742","29742","72","936","29"
"publicpolygonfeature:5:42325","ZIP Code 29743","country:us/state:sc/zip:29743","29743","30","1089","2"
"publicpolygonfeature:5:42327","ZIP Code 29745","country:us/state:sc/zip:29745","29745","7380","16996","822"
"publicpolygonfeature:5:6671518","ZIP Code 28274","country:us/state:nc/zip:28274","28274","1013","290","45"
"publicpolygonfeature:5:6676902","ZIP Code 28041","country:us/state:nc/zip:28041","28041","169","0","0"
"publicpolygonfeature:5:6678389","ZIP Code 28223","country:us/state:nc/zip:28223","28223","747","1531","585"
"publicpolygonfeature:22:928125","Charlotte-Concord-Gastonia, NC-SC Area","country:us/state:nc/msa:charlotte-concord-gastonia","16740","1238884","1421494","65179"
