"feature id","feature label","shid","geoid","Total Employed (2023)","Total Employed (2020-2024)","Total Unemployed (2020-2024)"
"publicpolygonfeature:5:41530","ZIP Code 33173","country:us/state:fl/zip:33173","33173","8266","15516","428"
"publicpolygonfeature:5:41558","ZIP Code 33174","country:us/state:fl/zip:33174","33174","7628","17120","1006"
"publicpolygonfeature:5:41600","ZIP Code 33054","country:us/state:fl/zip:33054","33054","14193","12994","1023"
"publicpolygonfeature:5:41604","ZIP Code 33055","country:us/state:fl/zip:33055","33055","2982","17875","900"
"publicpolygonfeature:5:41607","ZIP Code 33056","country:us/state:fl/zip:33056","33056","6275","16859","1764"
"publicpolygonfeature:5:41608","ZIP Code 33060","country:us/state:fl/zip:33060","33060","9583","18028","1399"
"publicpolygonfeature:5:41613","ZIP Code 33062","country:us/state:fl/zip:33062","33062","10013","11327","600"
"publicpolygonfeature:5:41614","ZIP Code 33063","country:us/state:fl/zip:33063","33063","10563","29322","1229"
"publicpolygonfeature:5:41650","ZIP Code 33064","country:us/state:fl/zip:33064","33064","17834","35048","2184"
"publicpolygonfeature:5:41655","ZIP Code 33065","country:us/state:fl/zip:33065","33065","17579","30850","1271"
"publicpolygonfeature:5:41656","ZIP Code 33066","country:us/state:fl/zip:33066","33066","820","7007","484"
"publicpolygonfeature:5:41659","ZIP Code 33067","country:us/state:fl/zip:33067","33067","7321","13533","632"
"publicpolygonfeature:5:41664","ZIP Code 33068","country:us/state:fl/zip:33068","33068","5223","29718","1847"
"publicpolygonfeature:5:41668","ZIP Code 33069","country:us/state:fl/zip:33069","33069","29283","12273","1511"
"publicpolygonfeature:5:41673","ZIP Code 33071","country:us/state:fl/zip:33071","33071","10431","22012","1591"
"publicpolygonfeature:5:41677","ZIP Code 33073","country:us/state:fl/zip:33073","33073","18052","18009","915"
"publicpolygonfeature:5:41703","ZIP Code 33076","country:us/state:fl/zip:33076","33076","7612","22129","850"
"publicpolygonfeature:5:41718","ZIP Code 33101","country:us/state:fl/zip:33101","33101","790","0","0"
"publicpolygonfeature:5:41719","ZIP Code 33109","country:us/state:fl/zip:33109","33109","817","330","0"
"publicpolygonfeature:5:41784","ZIP Code 33122","country:us/state:fl/zip:33122","33122","27063","1222","16"
"publicpolygonfeature:5:41793","ZIP Code 33125","country:us/state:fl/zip:33125","33125","10193","28558","915"
"publicpolygonfeature:5:41796","ZIP Code 33126","country:us/state:fl/zip:33126","33126","56081","25474","953"
"publicpolygonfeature:5:41799","ZIP Code 33127","country:us/state:fl/zip:33127","33127","10784","10425","1279"
"publicpolygonfeature:5:41814","ZIP Code 33128","country:us/state:fl/zip:33128","33128","2966","5131","231"
"publicpolygonfeature:5:41815","ZIP Code 33129","country:us/state:fl/zip:33129","33129","2522","9097","222"
"publicpolygonfeature:5:41830","ZIP Code 33130","country:us/state:fl/zip:33130","33130","14388","21933","907"
"publicpolygonfeature:5:41831","ZIP Code 33131","country:us/state:fl/zip:33131","33131","49970","16584","569"
"publicpolygonfeature:5:41834","ZIP Code 33132","country:us/state:fl/zip:33132","33132","23086","14030","745"
"publicpolygonfeature:5:41835","ZIP Code 33133","country:us/state:fl/zip:33133","33133","17679","20356","767"
"publicpolygonfeature:5:41844","ZIP Code 33134","country:us/state:fl/zip:33134","33134","38796","20734","571"
"publicpolygonfeature:5:41869","ZIP Code 33135","country:us/state:fl/zip:33135","33135","7822","19051","880"
"publicpolygonfeature:5:41877","ZIP Code 33136","country:us/state:fl/zip:33136","33136","30401","8310","1166"
"publicpolygonfeature:5:41884","ZIP Code 33137","country:us/state:fl/zip:33137","33137","17735","18577","901"
"publicpolygonfeature:5:41890","ZIP Code 33138","country:us/state:fl/zip:33138","33138","8052","16085","1020"
"publicpolygonfeature:5:41891","ZIP Code 33139","country:us/state:fl/zip:33139","33139","33652","19684","841"
"publicpolygonfeature:5:41896","ZIP Code 33140","country:us/state:fl/zip:33140","33140","14007","10135","396"
"publicpolygonfeature:5:41899","ZIP Code 33141","country:us/state:fl/zip:33141","33141","5728","22090","1202"
"publicpolygonfeature:5:41902","ZIP Code 33142","country:us/state:fl/zip:33142","33142","19586","24758","2446"
"publicpolygonfeature:5:41909","ZIP Code 33143","country:us/state:fl/zip:33143","33143","21953","17615","849"
"publicpolygonfeature:5:41914","ZIP Code 33144","country:us/state:fl/zip:33144","33144","8108","13154","416"
"publicpolygonfeature:5:41915","ZIP Code 33145","country:us/state:fl/zip:33145","33145","7677","15821","643"
"publicpolygonfeature:5:41917","ZIP Code 33146","country:us/state:fl/zip:33146","33146","12693","8381","343"
"publicpolygonfeature:5:41918","ZIP Code 33147","country:us/state:fl/zip:33147","33147","9246","22194","1840"
"publicpolygonfeature:5:41922","ZIP Code 33149","country:us/state:fl/zip:33149","33149","3725","6383","187"
"publicpolygonfeature:5:41945","ZIP Code 33150","country:us/state:fl/zip:33150","33150","4850","13109","1101"
"publicpolygonfeature:5:41947","ZIP Code 33154","country:us/state:fl/zip:33154","33154","6687","6331","347"
"publicpolygonfeature:5:41951","ZIP Code 33155","country:us/state:fl/zip:33155","33155","19822","23828","822"
"publicpolygonfeature:5:41956","ZIP Code 33156","country:us/state:fl/zip:33156","33156","22947","16426","477"
"publicpolygonfeature:5:41999","ZIP Code 33175","country:us/state:fl/zip:33175","33175","9004","24605","1002"
"publicpolygonfeature:5:42012","ZIP Code 33176","country:us/state:fl/zip:33176","33176","26172","26018","1015"
"publicpolygonfeature:5:42026","ZIP Code 33177","country:us/state:fl/zip:33177","33177","5560","28603","1289"
"publicpolygonfeature:5:42039","ZIP Code 33178","country:us/state:fl/zip:33178","33178","39163","33559","1382"
"publicpolygonfeature:5:42043","ZIP Code 33179","country:us/state:fl/zip:33179","33179","7732","26411","1797"
"publicpolygonfeature:5:42050","ZIP Code 33180","country:us/state:fl/zip:33180","33180","24138","15396","696"
"publicpolygonfeature:5:42051","ZIP Code 33181","country:us/state:fl/zip:33181","33181","9559","11095","370"
"publicpolygonfeature:5:42054","ZIP Code 33182","country:us/state:fl/zip:33182","33182","9992","6979","230"
"publicpolygonfeature:5:42059","ZIP Code 33183","country:us/state:fl/zip:33183","33183","6016","16806","834"
"publicpolygonfeature:5:42136","ZIP Code 33184","country:us/state:fl/zip:33184","33184","3154","11022","283"
"publicpolygonfeature:5:42139","ZIP Code 33185","country:us/state:fl/zip:33185","33185","3381","14328","348"
"publicpolygonfeature:5:42142","ZIP Code 33186","country:us/state:fl/zip:33186","33186","29185","37087","885"
"publicpolygonfeature:5:42144","ZIP Code 33187","country:us/state:fl/zip:33187","33187","2113","8716","291"
"publicpolygonfeature:5:42211","ZIP Code 33189","country:us/state:fl/zip:33189","33189","4301","12816","614"
"publicpolygonfeature:5:42214","ZIP Code 33190","country:us/state:fl/zip:33190","33190","690","9563","357"
"publicpolygonfeature:5:42215","ZIP Code 33193","country:us/state:fl/zip:33193","33193","2115","25164","897"
"publicpolygonfeature:5:42233","ZIP Code 33194","country:us/state:fl/zip:33194","33194","934","3570","96"
"publicpolygonfeature:5:42239","ZIP Code 33196","country:us/state:fl/zip:33196","33196","8775","28431","840"
"publicpolygonfeature:5:42247","ZIP Code 33301","country:us/state:fl/zip:33301","33301","25222","12285","330"
"publicpolygonfeature:5:42252","ZIP Code 33304","country:us/state:fl/zip:33304","33304","12419","10528","387"
"publicpolygonfeature:5:42254","ZIP Code 33305","country:us/state:fl/zip:33305","33305","4962","7459","186"
"publicpolygonfeature:5:42256","ZIP Code 33306","country:us/state:fl/zip:33306","33306","4715","1747","59"
"publicpolygonfeature:5:42264","ZIP Code 33308","country:us/state:fl/zip:33308","33308","18340","13425","661"
"publicpolygonfeature:5:42267","ZIP Code 33309","country:us/state:fl/zip:33309","33309","51402","20696","1463"
"publicpolygonfeature:5:42273","ZIP Code 33311","country:us/state:fl/zip:33311","33311","14386","32094","2673"
"publicpolygonfeature:5:42323","ZIP Code 33312","country:us/state:fl/zip:33312","33312","16764","26242","1737"
"publicpolygonfeature:5:42336","ZIP Code 33313","country:us/state:fl/zip:33313","33313","8552","28881","2562"
"publicpolygonfeature:5:42345","ZIP Code 33314","country:us/state:fl/zip:33314","33314","20648","16250","964"
"publicpolygonfeature:5:42348","ZIP Code 33315","country:us/state:fl/zip:33315","33315","21304","8339","330"
"publicpolygonfeature:5:42351","ZIP Code 33316","country:us/state:fl/zip:33316","33316","22799","6166","205"
"publicpolygonfeature:5:42361","ZIP Code 33317","country:us/state:fl/zip:33317","33317","11827","19822","1060"
"publicpolygonfeature:5:42382","ZIP Code 33319","country:us/state:fl/zip:33319","33319","6837","27730","1844"
"publicpolygonfeature:5:42388","ZIP Code 33321","country:us/state:fl/zip:33321","33321","11152","24527","1504"
"publicpolygonfeature:5:42389","ZIP Code 33322","country:us/state:fl/zip:33322","33322","11050","19968","1096"
"publicpolygonfeature:5:42390","ZIP Code 33323","country:us/state:fl/zip:33323","33323","30886","13875","456"
"publicpolygonfeature:5:42405","ZIP Code 33324","country:us/state:fl/zip:33324","33324","29523","26864","1497"
"publicpolygonfeature:5:42411","ZIP Code 33325","country:us/state:fl/zip:33325","33325","10182","17333","1067"
"publicpolygonfeature:5:42419","ZIP Code 33326","country:us/state:fl/zip:33326","33326","14023","17900","532"
"publicpolygonfeature:5:42423","ZIP Code 33327","country:us/state:fl/zip:33327","33327","2339","10526","620"
"publicpolygonfeature:5:42429","ZIP Code 33328","country:us/state:fl/zip:33328","33328","9669","15245","817"
"publicpolygonfeature:5:42434","ZIP Code 33330","country:us/state:fl/zip:33330","33330","4961","7038","207"
"publicpolygonfeature:5:42440","ZIP Code 33331","country:us/state:fl/zip:33331","33331","16284","11525","191"
"publicpolygonfeature:5:42445","ZIP Code 33332","country:us/state:fl/zip:33332","33332","2482","5481","197"
"publicpolygonfeature:5:42471","ZIP Code 33334","country:us/state:fl/zip:33334","33334","14346","17151","1300"
"publicpolygonfeature:5:42480","ZIP Code 33351","country:us/state:fl/zip:33351","33351","11954","20439","963"
"publicpolygonfeature:5:42490","ZIP Code 33401","country:us/state:fl/zip:33401","33401","35260","17790","1028"
"publicpolygonfeature:5:42496","ZIP Code 33403","country:us/state:fl/zip:33403","33403","8902","7054","484"
"publicpolygonfeature:5:42500","ZIP Code 33404","country:us/state:fl/zip:33404","33404","17173","13762","1554"
"publicpolygonfeature:5:42501","ZIP Code 33405","country:us/state:fl/zip:33405","33405","6540","10614","558"
"publicpolygonfeature:5:42507","ZIP Code 33406","country:us/state:fl/zip:33406","33406","11139","13048","738"
"publicpolygonfeature:5:42513","ZIP Code 33407","country:us/state:fl/zip:33407","33407","28241","17592","1121"
"publicpolygonfeature:5:42532","ZIP Code 33408","country:us/state:fl/zip:33408","33408","15232","7896","296"
"publicpolygonfeature:5:42543","ZIP Code 33409","country:us/state:fl/zip:33409","33409","20782","17447","1216"
"publicpolygonfeature:5:42551","ZIP Code 33410","country:us/state:fl/zip:33410","33410","28286","18347","1014"
"publicpolygonfeature:5:42567","ZIP Code 33411","country:us/state:fl/zip:33411","33411","25543","39042","1370"
"publicpolygonfeature:5:42570","ZIP Code 33412","country:us/state:fl/zip:33412","33412","2367","7395","204"
"publicpolygonfeature:5:42573","ZIP Code 33413","country:us/state:fl/zip:33413","33413","4509","9064","885"
"publicpolygonfeature:5:42574","ZIP Code 33414","country:us/state:fl/zip:33414","33414","18752","30349","1450"
"publicpolygonfeature:5:42578","ZIP Code 33415","country:us/state:fl/zip:33415","33415","6586","26110","1655"
"publicpolygonfeature:5:42579","ZIP Code 33417","country:us/state:fl/zip:33417","33417","5025","18106","1346"
"publicpolygonfeature:5:42595","ZIP Code 33418","country:us/state:fl/zip:33418","33418","14521","20122","562"
"publicpolygonfeature:5:42621","ZIP Code 33426","country:us/state:fl/zip:33426","33426","19702","13218","1041"
"publicpolygonfeature:5:42626","ZIP Code 33428","country:us/state:fl/zip:33428","33428","7945","23120","1076"
"publicpolygonfeature:5:42628","ZIP Code 33437","country:us/state:fl/zip:33437","33437","4681","12926","699"
"publicpolygonfeature:5:42650","ZIP Code 33438","country:us/state:fl/zip:33438","33438","103","138","0"
"publicpolygonfeature:5:42666","ZIP Code 33469","country:us/state:fl/zip:33469","33469","4793","6315","310"
"publicpolygonfeature:5:42674","ZIP Code 33470","country:us/state:fl/zip:33470","33470","6409","18454","770"
"publicpolygonfeature:5:42686","ZIP Code 33483","country:us/state:fl/zip:33483","33483","12056","6094","264"
"publicpolygonfeature:5:42687","ZIP Code 33484","country:us/state:fl/zip:33484","33484","5719","9667","549"
"publicpolygonfeature:5:42697","ZIP Code 33486","country:us/state:fl/zip:33486","33486","9818","11539","674"
"publicpolygonfeature:5:42700","ZIP Code 33487","country:us/state:fl/zip:33487","33487","28319","9490","360"
"publicpolygonfeature:5:42702","ZIP Code 33493","country:us/state:fl/zip:33493","33493","1445","1208","117"
"publicpolygonfeature:5:42708","ZIP Code 33496","country:us/state:fl/zip:33496","33496","7951","10083","455"
"publicpolygonfeature:5:42718","ZIP Code 33498","country:us/state:fl/zip:33498","33498","2464","7638","480"
"publicpolygonfeature:5:43469","ZIP Code 33004","country:us/state:fl/zip:33004","33004","14482","8755","856"
"publicpolygonfeature:5:43491","ZIP Code 33033","country:us/state:fl/zip:33033","33033","7545","32838","1496"
"publicpolygonfeature:5:43493","ZIP Code 33039","country:us/state:fl/zip:33039","33039","181","0","0"
"publicpolygonfeature:5:43494","ZIP Code 33157","country:us/state:fl/zip:33157","33157","19603","34083","2089"
"publicpolygonfeature:5:43495","ZIP Code 33158","country:us/state:fl/zip:33158","33158","558","2760","67"
"publicpolygonfeature:5:43496","ZIP Code 33034","country:us/state:fl/zip:33034","33034","5401","7551","434"
"publicpolygonfeature:5:43499","ZIP Code 33430","country:us/state:fl/zip:33430","33430","4953","7821","875"
"publicpolygonfeature:5:43500","ZIP Code 33431","country:us/state:fl/zip:33431","33431","40534","10381","789"
"publicpolygonfeature:5:43501","ZIP Code 33432","country:us/state:fl/zip:33432","33432","18726","11841","650"
"publicpolygonfeature:5:43502","ZIP Code 33433","country:us/state:fl/zip:33433","33433","10058","20297","1074"
"publicpolygonfeature:5:43503","ZIP Code 33434","country:us/state:fl/zip:33434","33434","7926","7748","331"
"publicpolygonfeature:5:43504","ZIP Code 33435","country:us/state:fl/zip:33435","33435","6642","18528","948"
"publicpolygonfeature:5:43505","ZIP Code 33436","country:us/state:fl/zip:33436","33436","6165","22654","1545"
"publicpolygonfeature:5:43507","ZIP Code 33441","country:us/state:fl/zip:33441","33441","12252","14773","1177"
"publicpolygonfeature:5:43508","ZIP Code 33442","country:us/state:fl/zip:33442","33442","24885","13630","646"
"publicpolygonfeature:5:43509","ZIP Code 33444","country:us/state:fl/zip:33444","33444","9739","11515","870"
"publicpolygonfeature:5:43510","ZIP Code 33445","country:us/state:fl/zip:33445","33445","13316","16999","872"
"publicpolygonfeature:5:43511","ZIP Code 33446","country:us/state:fl/zip:33446","33446","7556","9077","398"
"publicpolygonfeature:5:43512","ZIP Code 33449","country:us/state:fl/zip:33449","33449","2126","3884","187"
"publicpolygonfeature:5:43515","ZIP Code 33458","country:us/state:fl/zip:33458","33458","24086","29478","992"
"publicpolygonfeature:5:43516","ZIP Code 33460","country:us/state:fl/zip:33460","33460","6192","19007","1095"
"publicpolygonfeature:5:43517","ZIP Code 33461","country:us/state:fl/zip:33461","33461","11830","25210","2208"
"publicpolygonfeature:5:43518","ZIP Code 33462","country:us/state:fl/zip:33462","33462","10412","17490","1471"
"publicpolygonfeature:5:43519","ZIP Code 33463","country:us/state:fl/zip:33463","33463","8565","32735","2119"
"publicpolygonfeature:5:43520","ZIP Code 33467","country:us/state:fl/zip:33467","33467","10464","25904","1586"
"publicpolygonfeature:5:43522","ZIP Code 33472","country:us/state:fl/zip:33472","33472","5342","7132","285"
"publicpolygonfeature:5:43523","ZIP Code 33473","country:us/state:fl/zip:33473","33473","756","3860","200"
"publicpolygonfeature:5:43524","ZIP Code 33476","country:us/state:fl/zip:33476","33476","930","2496","450"
"publicpolygonfeature:5:43525","ZIP Code 33477","country:us/state:fl/zip:33477","33477","7972","4195","46"
"publicpolygonfeature:5:43526","ZIP Code 33478","country:us/state:fl/zip:33478","33478","6202","7150","223"
"publicpolygonfeature:5:43527","ZIP Code 33480","country:us/state:fl/zip:33480","33480","11088","3551","165"
"publicpolygonfeature:5:6673889","ZIP Code 33388","country:us/state:fl/zip:33388","33388","1162","0","0"
"publicpolygonfeature:5:6703671","ZIP Code 33022","country:us/state:fl/zip:33022","33022","149","0","0"
"publicpolygonfeature:22:928457","Miami-Fort Lauderdale-West Palm Beach, FL Area","country:us/state:fl/msa:miami-fort_lauderdale-west_palm_beach","33100","2428299","3111875","166239"
