"feature id","feature label","shid","geoid","Total Employed (2023)","Total Employed (2020-2024)","Total Unemployed (2020-2024)"
"publicpolygonfeature:5:60013","ZIP Code 78724","country:us/state:tx/zip:78724","78724","10177","15247","1046"
"publicpolygonfeature:5:60014","ZIP Code 78725","country:us/state:tx/zip:78725","78725","6033","7049","119"
"publicpolygonfeature:5:60015","ZIP Code 78726","country:us/state:tx/zip:78726","78726","6643","8216","153"
"publicpolygonfeature:5:60016","ZIP Code 78727","country:us/state:tx/zip:78727","78727","12688","17889","1023"
"publicpolygonfeature:5:60017","ZIP Code 78728","country:us/state:tx/zip:78728","78728","16007","17083","496"
"publicpolygonfeature:5:60018","ZIP Code 78729","country:us/state:tx/zip:78729","78729","13417","18991","707"
"publicpolygonfeature:5:60019","ZIP Code 78730","country:us/state:tx/zip:78730","78730","10241","4981","99"
"publicpolygonfeature:5:60020","ZIP Code 78731","country:us/state:tx/zip:78731","78731","24680","15567","747"
"publicpolygonfeature:5:60021","ZIP Code 78732","country:us/state:tx/zip:78732","78732","2593","10077","356"
"publicpolygonfeature:5:60022","ZIP Code 78733","country:us/state:tx/zip:78733","78733","2203","4173","32"
"publicpolygonfeature:5:60023","ZIP Code 78734","country:us/state:tx/zip:78734","78734","7582","10908","200"
"publicpolygonfeature:5:60024","ZIP Code 78746","country:us/state:tx/zip:78746","78746","49465","13772","367"
"publicpolygonfeature:5:60025","ZIP Code 78735","country:us/state:tx/zip:78735","78735","20142","11501","726"
"publicpolygonfeature:5:60026","ZIP Code 78736","country:us/state:tx/zip:78736","78736","2847","5305","352"
"publicpolygonfeature:5:60027","ZIP Code 78737","country:us/state:tx/zip:78737","78737","4231","11992","732"
"publicpolygonfeature:5:60028","ZIP Code 78747","country:us/state:tx/zip:78747","78747","1821","12294","1246"
"publicpolygonfeature:5:60029","ZIP Code 78748","country:us/state:tx/zip:78748","78748","11384","34427","1305"
"publicpolygonfeature:5:60030","ZIP Code 78738","country:us/state:tx/zip:78738","78738","13677","14393","496"
"publicpolygonfeature:5:60031","ZIP Code 78739","country:us/state:tx/zip:78739","78739","1932","10465","157"
"publicpolygonfeature:5:60032","ZIP Code 78741","country:us/state:tx/zip:78741","78741","13189","31691","1770"
"publicpolygonfeature:5:60033","ZIP Code 78742","country:us/state:tx/zip:78742","78742","1529","420","107"
"publicpolygonfeature:5:60034","ZIP Code 78744","country:us/state:tx/zip:78744","78744","27277","31720","1959"
"publicpolygonfeature:5:60035","ZIP Code 78745","country:us/state:tx/zip:78745","78745","22800","38030","1544"
"publicpolygonfeature:5:60036","ZIP Code 78750","country:us/state:tx/zip:78750","78750","19869","16020","598"
"publicpolygonfeature:5:60037","ZIP Code 78751","country:us/state:tx/zip:78751","78751","9012","12926","499"
"publicpolygonfeature:5:60038","ZIP Code 78752","country:us/state:tx/zip:78752","78752","11726","14405","812"
"publicpolygonfeature:5:60039","ZIP Code 78753","country:us/state:tx/zip:78753","78753","26818","31753","1590"
"publicpolygonfeature:5:60040","ZIP Code 78754","country:us/state:tx/zip:78754","78754","19992","19921","361"
"publicpolygonfeature:5:60041","ZIP Code 78756","country:us/state:tx/zip:78756","78756","9051","5670","306"
"publicpolygonfeature:5:60042","ZIP Code 78759","country:us/state:tx/zip:78759","78759","55784","25588","1431"
"publicpolygonfeature:5:60108","ZIP Code 78953","country:us/state:tx/zip:78953","78953","89","617","0"
"publicpolygonfeature:5:60111","ZIP Code 78957","country:us/state:tx/zip:78957","78957","1126","4939","176"
"publicpolygonfeature:5:6688042","ZIP Code 78674","country:us/state:tx/zip:78674","78674","43","77","0"
"publicpolygonfeature:22:928018","Austin-Round Rock-San Marcos, TX Area","country:us/state:tx/msa:austin-round_rock-san_marcos","12420","1042004","1332692","60362"
