"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:60021","ZIP Code 78732","country:us/state:tx/zip:78732","78732","28","84","567","101","233","0","328","246","1391","641","451","93","108","0","0","277","547","219","636","494","758","46","725","1054","544","238","252","0","3135","85","871","47","133","0","3006","561","1421","239","563","0"
"publicpolygonfeature:5:60022","ZIP Code 78733","country:us/state:tx/zip:78733","78733","0","0","125","51","79","25","206","28","305","128","11","50","21","0","49","119","305","55","205","55","533","33","583","723","224","201","14","0","915","17","70","15","12","0","1900","448","424","138","189","0"
"publicpolygonfeature:5:60023","ZIP Code 78734","country:us/state:tx/zip:78734","78734","0","347","613","180","158","137","423","229","1626","497","63","213","139","9","98","448","479","97","732","238","499","54","911","1341","472","324","402","9","3111","190","1111","112","110","0","2759","1189","1309","435","403","9"
"publicpolygonfeature:5:60024","ZIP Code 78746","country:us/state:tx/zip:78746","78746","33","104","468","216","302","129","980","325","1977","672","189","131","132","0","31","311","687","141","536","152","870","158","1619","2370","687","226","137","0","4209","217","1165","21","46","0","5860","500","1011","237","317","0"
"publicpolygonfeature:5:60025","ZIP Code 78735","country:us/state:tx/zip:78735","78735","0","159","439","145","375","55","426","145","1822","404","54","222","46","0","35","435","465","80","755","117","493","117","1553","1747","546","446","272","0","3255","141","813","0","83","0","4853","661","981","264","302","0"
"publicpolygonfeature:5:60026","ZIP Code 78736","country:us/state:tx/zip:78736","78736","0","46","160","27","84","28","243","31","547","204","35","306","82","0","0","178","232","44","510","172","350","189","303","701","178","141","174","0","1314","50","321","108","0","0","1807","334","788","107","136","0"
"publicpolygonfeature:5:60027","ZIP Code 78737","country:us/state:tx/zip:78737","78737","3","54","248","21","246","80","397","179","1738","570","122","391","164","0","118","591","624","87","521","472","636","135","1130","1566","800","419","590","35","3306","90","740","37","40","0","4331","957","1363","396","642","35"
"publicpolygonfeature:5:60028","ZIP Code 78747","country:us/state:tx/zip:78747","78747","0","155","96","6","277","46","353","94","1108","588","47","335","89","0","0","999","597","154","1098","428","257","172","1346","1962","779","629","539","11","2036","276","629","172","81","0","4228","1235","1923","801","773","11"
"publicpolygonfeature:5:60029","ZIP Code 78748","country:us/state:tx/zip:78748","78748","30","216","684","99","692","514","800","502","4073","1287","263","1306","231","26","11","1653","1788","353","2351","764","1574","470","3525","5340","2004","1263","1531","21","7613","454","2456","19","155","26","11037","3731","4112","1846","1901","21"
"publicpolygonfeature:5:60030","ZIP Code 78738","country:us/state:tx/zip:78738","78738","48","161","513","75","261","247","1049","449","2209","720","128","97","240","0","9","248","959","97","684","382","1303","215","1335","1451","639","203","433","0","4505","134","1358","61","139","0","4878","878","1552","179","471","0"
"publicpolygonfeature:5:60031","ZIP Code 78739","country:us/state:tx/zip:78739","78739","75","28","559","44","126","53","473","209","1454","642","49","200","100","15","40","197","686","60","481","280","538","247","1590","1360","401","326","224","0","3458","112","324","16","102","15","4678","678","741","96","237","0"
"publicpolygonfeature:5:60032","ZIP Code 78741","country:us/state:tx/zip:78741","78741","0","160","127","256","293","160","618","361","2586","530","414","293","284","0","104","2092","2106","317","3076","1042","1194","495","3316","3683","4726","1226","1540","40","4463","374","968","138","139","0","8781","6326","4478","2566","2784","22"
"publicpolygonfeature:5:60033","ZIP Code 78742","country:us/state:tx/zip:78742","78742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","63","4","0","20","15","0","30","142","62","0","34","0","0","0","0","0","0","0","128","91","68","22","83","0"
"publicpolygonfeature:5:60034","ZIP Code 78744","country:us/state:tx/zip:78744","78744","31","189","326","96","548","225","582","163","1732","622","405","599","214","7","108","2498","2771","288","2970","1667","1152","193","3416","4561","3071","1285","1248","73","3852","154","1392","106","228","7","8285","5378","5297","2664","3634","43"
"publicpolygonfeature:5:60035","ZIP Code 78745","country:us/state:tx/zip:78745","78745","0","310","807","201","686","317","1232","902","3789","1520","563","815","480","0","87","2260","1911","466","2668","1167","1385","767","4480","4857","3014","1514","1328","11","8205","460","2434","188","335","0","12582","3403","5105","1944","2881","0"
"publicpolygonfeature:5:60036","ZIP Code 78750","country:us/state:tx/zip:78750","78750","12","191","482","136","209","91","670","430","1646","362","92","241","253","0","68","588","861","203","1131","252","800","217","2027","2537","979","841","550","0","3694","109","798","127","87","0","6484","1625","2074","455","416","0"
"publicpolygonfeature:5:60037","ZIP Code 78751","country:us/state:tx/zip:78751","78751","0","27","247","19","233","52","157","436","2038","689","247","191","109","0","10","264","333","100","987","332","325","301","1257","2320","1281","312","308","20","3679","114","517","11","124","0","5342","991","1084","241","492","0"
"publicpolygonfeature:5:60038","ZIP Code 78752","country:us/state:tx/zip:78752","78752","0","409","245","73","93","246","271","342","1172","410","143","301","61","0","88","986","734","29","1555","501","281","134","1558","1883","1370","648","640","0","2650","390","264","431","31","0","3736","2239","1671","1539","1222","0"
"publicpolygonfeature:5:60039","ZIP Code 78753","country:us/state:tx/zip:78753","78753","245","205","753","25","559","100","496","436","2320","687","171","507","117","0","60","4173","2134","389","2482","1879","1050","601","3270","3430","2358","924","1766","0","4887","351","999","189","195","0","7662","5653","3837","4047","3317","0"
"publicpolygonfeature:5:60040","ZIP Code 78754","country:us/state:tx/zip:78754","78754","0","291","124","49","138","0","330","772","1314","910","55","629","92","0","127","1114","1978","235","1400","714","727","543","1702","2615","1109","1320","1465","0","3542","237","791","129","5","0","6211","2349","2410","1227","2852","0"
"publicpolygonfeature:5:60041","ZIP Code 78756","country:us/state:tx/zip:78756","78756","0","39","248","53","247","36","174","233","605","436","222","137","49","0","22","76","118","52","382","52","101","110","664","942","280","185","207","0","1947","196","176","0","160","0","2121","296","535","167","72","0"
"publicpolygonfeature:5:60042","ZIP Code 78759","country:us/state:tx/zip:78759","78759","33","479","828","92","801","165","849","376","3558","854","681","511","176","0","113","592","1089","283","2108","561","1004","555","3393","3562","990","886","522","106","7464","262","1524","77","76","0","10038","1519","2846","534","767","60"
"publicpolygonfeature:5:60108","ZIP Code 78953","country:us/state:tx/zip:78953","78953","0","0","0","0","0","14","0","0","0","15","0","30","0","0","0","84","108","28","117","64","0","0","44","31","0","82","0","0","27","15","0","17","0","0","152","111","129","132","34","0"
"publicpolygonfeature:5:60111","ZIP Code 78957","country:us/state:tx/zip:78957","78957","31","13","39","19","121","77","0","9","197","79","40","64","52","0","200","335","280","137","370","421","200","41","376","780","539","316","203","0","338","59","167","148","29","0","1120","649","962","617","850","0"
"publicpolygonfeature:5:6688042","ZIP Code 78674","country:us/state:tx/zip:78674","78674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","24","0","0","0","9","21","9","0","0","0","0","0","0","0","0","0","0","18","45","14","0","0"
"publicpolygonfeature:22:928018","Austin-Round Rock-San Marcos, TX Area","country:us/state:tx/msa:austin-round_rock-san_marcos","12420","2169","11996","27514","7236","22408","9727","38790","18312","122215","45258","13247","21906","10807","523","6520","80218","82470","15494","111358","48197","57334","20035","136735","206061","93442","55425","46512","3217","254509","14991","66651","6934","8674","349","446253","150310","183698","81628","99443","1686"
