"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:43058","ZIP Code 32828","country:us/state:fl/zip:32828","32828","0","104","205","152","380","789","867","303","2829","1378","685","215","393","0","0","1288","1897","483","2974","1934","1608","613","4099","6937","3356","1092","1652","107","5478","390","1888","296","248","0","13904","4435","5794","1198","2602","107"
"publicpolygonfeature:5:43065","ZIP Code 32829","country:us/state:fl/zip:32829","32829","0","113","138","8","139","22","244","107","422","314","87","68","20","0","4","523","359","223","1088","1154","844","211","797","2159","1028","665","664","0","1303","19","252","108","0","0","3853","1517","2660","622","1067","0"
"publicpolygonfeature:5:43100","ZIP Code 32830","country:us/state:fl/zip:32830","32830","0","0","3","0","0","2","0","0","2","0","2","0","0","0","0","0","51","0","0","1","0","0","68","47","3","3","0","0","7","0","2","0","0","0","170","0","2","0","1","0"
"publicpolygonfeature:5:43105","ZIP Code 32831","country:us/state:fl/zip:32831","32831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","7","6","21","0","0","0","0","0","0","0","0","17","27","7","0","0","0"
"publicpolygonfeature:5:43116","ZIP Code 32832","country:us/state:fl/zip:32832","32832","0","170","315","0","521","301","535","156","1372","226","237","123","326","29","27","570","1017","233","1710","2098","1213","277","2173","3286","2220","1034","1404","131","2801","131","1020","0","330","29","8713","2359","3320","813","2161","27"
"publicpolygonfeature:5:43119","ZIP Code 32833","country:us/state:fl/zip:32833","32833","0","115","134","42","108","27","95","51","257","252","90","63","24","0","0","584","323","57","497","589","202","45","391","877","282","118","190","0","664","233","240","100","21","0","1895","504","718","388","650","0"
"publicpolygonfeature:5:43128","ZIP Code 32835","country:us/state:fl/zip:32835","32835","0","69","237","97","433","204","419","168","978","315","452","0","159","0","116","1709","531","741","2122","1297","916","260","3713","4200","4932","585","863","0","2256","290","972","2","11","0","7873","5817","4398","2149","1748","0"
"publicpolygonfeature:5:43161","ZIP Code 32836","country:us/state:fl/zip:32836","32836","0","874","154","11","227","28","559","164","666","303","531","101","48","0","0","443","544","189","767","425","490","61","1312","1682","2714","92","277","0","1891","182","1004","477","112","0","4055","1864","1677","593","807","0"
"publicpolygonfeature:5:43165","ZIP Code 32837","country:us/state:fl/zip:32837","32837","0","132","175","64","276","128","468","17","1540","581","601","48","265","0","109","1576","957","262","3951","2344","1476","380","2087","3387","5322","675","966","16","2201","487","1229","170","208","0","8787","4631","5290","1477","3323","0"
"publicpolygonfeature:5:43169","ZIP Code 32839","country:us/state:fl/zip:32839","32839","0","141","194","118","136","92","297","26","245","389","105","49","46","0","203","1772","1007","308","3519","2440","1039","152","3000","3539","7083","462","939","102","637","123","937","72","69","0","5421","7674","5867","2479","4022","102"
"publicpolygonfeature:5:43226","ZIP Code 32102","country:us/state:fl/zip:32102","32102","16","0","10","0","0","0","12","0","0","0","0","0","0","0","0","165","99","40","23","99","21","15","122","120","116","0","75","0","0","28","0","0","10","0","196","156","141","210","192","0"
"publicpolygonfeature:5:43249","ZIP Code 32159","country:us/state:fl/zip:32159","32159","0","78","23","54","126","52","125","12","262","185","0","87","0","0","47","605","195","108","1998","306","344","98","868","1604","750","174","433","0","571","38","330","0","65","0","2013","1968","2220","626","703","0"
"publicpolygonfeature:5:43412","ZIP Code 32714","country:us/state:fl/zip:32714","32714","14","80","85","18","296","187","519","139","1282","669","100","51","182","0","19","1480","844","663","1768","1309","1228","334","2204","4003","2003","645","790","32","1999","193","1218","48","164","0","6624","3467","4108","1301","1808","14"
"publicpolygonfeature:5:43419","ZIP Code 32701","country:us/state:fl/zip:32701","32701","0","158","95","39","76","93","256","81","691","264","23","74","84","0","2","657","221","206","1609","950","633","136","1533","2895","1498","318","390","0","1287","49","486","105","7","0","3969","2317","2844","621","1297","0"
"publicpolygonfeature:5:43422","ZIP Code 32702","country:us/state:fl/zip:32702","32702","0","0","0","19","0","0","0","0","13","11","0","0","5","0","0","262","0","5","98","45","116","6","49","72","32","11","51","0","23","0","0","25","0","0","143","139","229","190","46","0"
"publicpolygonfeature:5:43444","ZIP Code 32703","country:us/state:fl/zip:32703","32703","0","274","76","157","370","63","885","17","1233","729","400","68","218","18","431","2812","1498","796","3474","1083","1333","267","2244","6031","2713","1088","932","74","2574","267","1096","471","82","18","8956","4089","6265","2990","2428","48"
"publicpolygonfeature:5:43445","ZIP Code 32707","country:us/state:fl/zip:32707","32707","0","55","294","87","338","361","764","375","922","543","374","123","208","0","26","1507","896","269","2082","681","1022","268","2337","4014","2457","418","1000","50","2606","90","1402","82","264","0","6869","2745","3907","1574","1882","50"
"publicpolygonfeature:5:43446","ZIP Code 32708","country:us/state:fl/zip:32708","32708","0","201","176","85","394","72","998","396","1328","926","302","158","176","24","24","1678","864","605","2088","1436","1124","243","2207","5302","2392","863","743","93","3589","382","947","94","200","24","9033","2689","4709","1715","1466","50"
"publicpolygonfeature:5:43447","ZIP Code 32735","country:us/state:fl/zip:32735","32735","0","0","18","0","9","0","49","13","159","12","0","12","0","0","0","183","124","57","325","96","34","7","212","492","165","82","175","0","178","12","82","0","0","0","572","492","454","186","248","0"
"publicpolygonfeature:5:43448","ZIP Code 32709","country:us/state:fl/zip:32709","32709","0","10","0","0","0","0","0","0","34","0","0","0","13","0","32","166","55","19","0","97","48","16","61","134","32","38","90","0","44","0","0","13","0","0","326","38","99","220","105","0"
"publicpolygonfeature:5:43449","ZIP Code 32712","country:us/state:fl/zip:32712","32712","13","325","156","46","586","267","836","242","1812","881","178","48","167","0","108","2269","1016","607","2021","981","1050","470","2534","4386","1824","573","1169","4","3266","373","1380","185","353","0","7560","3576","4054","2346","1472","4"
"publicpolygonfeature:5:43451","ZIP Code 32720","country:us/state:fl/zip:32720","32720","23","77","168","32","39","0","543","52","482","571","72","66","77","0","128","1431","799","250","1837","874","916","146","1186","2382","2068","679","573","143","1249","134","725","84","10","0","4024","3008","3203","1265","1810","102"
"publicpolygonfeature:5:43453","ZIP Code 32726","country:us/state:fl/zip:32726","32726","212","186","27","394","16","0","84","57","320","180","25","63","100","0","92","957","365","186","1370","342","892","107","726","2541","1041","705","685","12","711","145","637","160","11","0","3047","2846","2232","759","1137","0"
"publicpolygonfeature:5:43454","ZIP Code 32730","country:us/state:fl/zip:32730","32730","0","9","31","8","0","85","50","16","125","10","0","0","12","0","36","328","174","87","292","151","93","11","375","883","444","50","173","30","238","0","108","0","0","0","1317","670","465","418","227","30"
"publicpolygonfeature:5:43455","ZIP Code 32732","country:us/state:fl/zip:32732","32732","0","102","24","14","8","0","125","0","126","32","194","101","0","0","18","372","41","0","88","74","124","44","346","545","149","82","91","0","478","110","47","91","0","0","990","271","262","339","112","0"
"publicpolygonfeature:5:43456","ZIP Code 32736","country:us/state:fl/zip:32736","32736","54","48","38","0","128","46","57","29","155","129","28","23","33","0","112","880","295","164","420","284","357","16","385","1182","600","362","144","0","457","89","146","29","47","0","1660","890","1135","969","547","0"
"publicpolygonfeature:5:43457","ZIP Code 32751","country:us/state:fl/zip:32751","32751","0","64","138","83","192","85","359","136","1041","483","141","41","90","0","28","699","366","194","1036","329","736","238","1629","2581","1340","314","245","0","2127","26","643","0","57","0","5343","1281","2180","408","523","0"
"publicpolygonfeature:5:43460","ZIP Code 32746","country:us/state:fl/zip:32746","32746","15","151","210","289","564","90","948","598","2682","833","110","53","416","0","48","1115","1089","662","2263","840","1250","293","2665","3888","2268","412","1212","10","4355","425","2052","62","65","0","8726","2664","4267","768","1580","10"
"publicpolygonfeature:5:43461","ZIP Code 32750","country:us/state:fl/zip:32750","32750","35","186","219","49","183","68","540","93","585","299","198","98","91","0","22","797","614","203","1294","1127","983","130","1340","2117","842","521","490","12","1449","211","689","159","136","0","4270","1330","2518","910","1459","5"
"publicpolygonfeature:5:43463","ZIP Code 32757","country:us/state:fl/zip:32757","32757","17","456","217","124","266","132","549","26","525","419","132","66","173","0","211","1045","424","236","1219","504","697","372","1583","2958","947","507","516","22","1458","162","1083","198","201","0","4479","1939","2303","1110","1388","22"
"publicpolygonfeature:5:43466","ZIP Code 32765","country:us/state:fl/zip:32765","32765","3","152","440","28","976","344","1332","244","2488","1179","206","197","179","0","50","1634","982","448","2892","1541","1520","335","3943","5528","3826","1184","813","33","5125","499","1809","210","125","0","12272","4641","5196","1173","1416","31"
"publicpolygonfeature:5:43467","ZIP Code 32766","country:us/state:fl/zip:32766","32766","0","159","309","10","128","77","210","47","571","285","54","39","9","13","25","535","384","160","470","325","380","105","723","1610","504","261","305","22","1529","42","304","0","23","13","2771","807","1349","375","487","20"
"publicpolygonfeature:5:43468","ZIP Code 32767","country:us/state:fl/zip:32767","32767","0","15","0","0","0","16","0","0","98","4","0","0","0","0","0","164","57","39","240","61","43","19","130","229","153","30","15","0","70","1","59","0","3","0","306","287","331","173","83","0"
"publicpolygonfeature:5:43470","ZIP Code 32771","country:us/state:fl/zip:32771","32771","0","379","329","86","562","378","1525","452","1495","924","208","229","312","0","106","1967","1290","1177","2284","1808","2141","302","3706","5337","2502","1192","867","55","3697","489","2163","263","267","0","9738","4103","5905","2118","2870","0"
"publicpolygonfeature:5:43471","ZIP Code 32773","country:us/state:fl/zip:32773","32773","0","279","162","60","166","179","700","128","1096","448","241","52","58","29","0","1509","724","516","2011","1121","437","185","1818","2722","1632","388","631","0","2011","344","803","275","165","0","4291","2676","3407","1444","1876","0"
"publicpolygonfeature:5:43472","ZIP Code 32776","country:us/state:fl/zip:32776","32776","0","26","42","131","227","19","96","0","322","126","71","0","22","0","113","362","236","86","710","323","444","20","342","1329","638","671","93","0","474","83","379","90","56","0","2153","903","1309","441","561","0"
"publicpolygonfeature:5:43473","ZIP Code 32778","country:us/state:fl/zip:32778","32778","50","14","37","10","92","24","111","19","313","99","70","0","87","0","226","847","436","185","836","385","496","96","1039","2394","946","449","153","0","506","11","263","101","45","0","3245","1880","1637","1097","629","0"
"publicpolygonfeature:5:43474","ZIP Code 32779","country:us/state:fl/zip:32779","32779","102","191","167","157","211","154","795","149","1035","542","255","107","40","0","19","841","538","262","945","431","933","116","1622","2587","918","644","517","20","2443","347","926","130","59","0","5164","1451","2689","505","564","20"
"publicpolygonfeature:5:43476","ZIP Code 32784","country:us/state:fl/zip:32784","32784","0","169","83","0","53","0","24","0","47","79","0","28","0","0","88","752","181","40","425","270","151","13","322","596","424","304","189","0","196","28","104","102","53","0","888","906","730","740","491","0"
"publicpolygonfeature:5:43477","ZIP Code 32789","country:us/state:fl/zip:32789","32789","8","46","243","121","310","30","850","65","1428","391","122","5","82","0","4","572","349","182","1062","364","1152","230","1914","2471","979","149","288","14","2491","130","962","23","95","0","5836","932","2158","347","457","0"
"publicpolygonfeature:5:43478","ZIP Code 32792","country:us/state:fl/zip:32792","32792","28","269","294","110","477","339","901","330","1707","741","341","189","266","0","49","1594","868","740","2941","1123","1534","274","3055","4737","4023","493","1045","43","3564","463","1495","235","235","0","8059","4486","6200","1727","2047","0"
"publicpolygonfeature:5:43626","ZIP Code 33848","country:us/state:fl/zip:33848","33848","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","61","14","57","0","0","0","0","89","90","0","13","0","26","0","0","0","0","0","96","110","46","0","72","0"
"publicpolygonfeature:5:43644","ZIP Code 33896","country:us/state:fl/zip:33896","33896","0","201","161","140","272","51","622","278","988","295","115","27","121","0","14","571","622","140","1155","786","545","92","1364","1670","3960","158","467","0","2322","22","756","41","130","0","3930","3239","2098","706","1571","0"
"publicpolygonfeature:5:43785","ZIP Code 34705","country:us/state:fl/zip:34705","34705","12","74","0","23","0","3","4","0","71","0","4","5","0","0","27","201","67","34","136","43","50","17","155","206","88","31","47","0","50","51","35","44","16","0","297","140","286","285","94","0"
"publicpolygonfeature:5:43786","ZIP Code 34711","country:us/state:fl/zip:34711","34711","79","429","378","485","370","302","445","35","1626","975","405","102","189","71","62","1785","932","651","3625","1297","1337","546","2245","5928","4342","1318","1139","0","3119","287","1839","507","139","0","10409","4335","5724","2195","2544","0"
