"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:45702","ZIP Code 40070","country:us/state:ky/zip:40070","40070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","33","21","0","4","15","0","0","7","20","53","4","21","0","0","0","0","0","0","0","105","52","33","0","14","0"
"publicpolygonfeature:5:45703","ZIP Code 40071","country:us/state:ky/zip:40071","40071","0","15","90","0","8","91","248","9","261","255","20","0","8","0","40","659","1212","182","671","717","265","32","456","1661","620","219","377","0","597","62","342","0","4","0","2388","1033","1426","804","1460","0"
"publicpolygonfeature:5:45704","ZIP Code 40075","country:us/state:ky/zip:40075","40075","13","0","0","0","0","0","0","0","28","33","0","0","0","0","24","0","72","0","72","44","10","8","12","54","0","50","15","0","46","0","28","0","0","0","131","88","31","23","88","0"
"publicpolygonfeature:5:45705","ZIP Code 40076","country:us/state:ky/zip:40076","40076","0","0","0","0","0","0","15","11","0","39","0","42","0","0","23","94","160","6","185","77","68","0","109","207","14","112","44","0","69","5","33","0","0","0","257","211","212","157","262","0"
"publicpolygonfeature:5:45706","ZIP Code 40077","country:us/state:ky/zip:40077","40077","0","0","12","0","0","0","14","0","17","0","0","0","0","0","5","15","81","9","0","4","0","0","0","44","48","0","20","0","26","5","6","0","6","0","50","41","40","21","74","0"
"publicpolygonfeature:5:45707","ZIP Code 40108","country:us/state:ky/zip:40108","40108","9","49","6","6","62","8","114","8","66","96","0","34","0","9","88","657","760","58","621","585","235","136","232","946","699","295","203","28","268","23","137","30","0","9","1513","852","1009","965","1194","10"
"publicpolygonfeature:5:45709","ZIP Code 40104","country:us/state:ky/zip:40104","40104","0","0","0","0","0","0","0","0","13","22","0","12","0","0","0","27","81","0","0","54","0","0","0","87","9","0","76","0","25","22","0","0","0","0","67","27","71","114","55","0"
"publicpolygonfeature:5:45710","ZIP Code 40107","country:us/state:ky/zip:40107","40107","0","0","0","0","0","0","0","0","11","22","5","0","17","0","28","147","154","8","132","192","0","0","52","119","0","75","51","0","33","5","0","17","0","0","150","104","156","174","374","0"
"publicpolygonfeature:5:45711","ZIP Code 40109","country:us/state:ky/zip:40109","40109","0","0","51","0","15","0","0","0","56","29","0","18","0","0","0","95","101","0","6","168","0","18","61","271","3","66","40","0","86","18","16","0","49","0","370","114","163","51","131","0"
"publicpolygonfeature:5:45712","ZIP Code 40110","country:us/state:ky/zip:40110","40110","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","18","9","0","0","8","0","0","0","259","0","6","0","0","17","0","0","0","0","0","265","0","9","26","0","0"
"publicpolygonfeature:5:45714","ZIP Code 40121","country:us/state:ky/zip:40121","40121","0","1","8","0","5","0","62","0","45","10","9","51","0","37","62","27","47","19","214","19","111","45","53","210","87","270","24","3171","86","35","92","0","1","14","1546","276","467","444","149","1477"
"publicpolygonfeature:5:45716","ZIP Code 40142","country:us/state:ky/zip:40142","40142","0","0","0","0","0","0","0","12","9","0","0","50","0","0","0","119","52","0","29","102","0","0","59","355","254","51","17","12","21","0","50","0","0","0","165","322","256","134","173","0"
"publicpolygonfeature:5:45719","ZIP Code 40161","country:us/state:ky/zip:40161","40161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","18","2","0","0","0","0","0","0","41","0","0","6","0","0","0","0","0","0","0","33","8","0","24","10","0"
"publicpolygonfeature:5:45723","ZIP Code 40150","country:us/state:ky/zip:40150","40150","10","0","46","15","3","15","31","0","20","15","0","0","4","0","19","186","371","38","250","344","34","18","127","481","93","106","50","0","69","0","52","0","38","0","408","201","569","270","669","0"
